micros,flip,phase,spf_roll,roll_abs,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
25952,0,0,350.00,63.48,2.45,0.00,-0.44,1.89,-1.06,1451.00,1451.00,1451.00,1451.00
26154,0,0,350.00,63.48,2.19,0.00,0.19,1.64,0.37,1452.00,1450.00,1450.00,14
26186,0,0,350.00,63.48,2.21,0.00,0.62,1.63,-0.75,1451.00,1451.00,1451.00,1451.00
26383,0,0,350.00,63.48,2.34,0.00,2.31,1.75,0.94,1452.00,1450.00,1450.00,1452.00
26511,0,0,350.00,63.48,2.41,0.00,-2.19,1.87,-2.62,00,1451.00,1451.00,1451.00
26590,0,0,350.00,63.48,2.40,0.00,0.13,1.84,0.50,1452.00,1450.00,0.00,1452.00
26614,0,0,350.00,63.48,2.35,0.00,-2.62,1.81,-1.12,1451.00,1451.00,1451.00,1451.00
26818,0,0,350.00,63.48,2.05,0.00,-0.50,1.49,-0.56,1451.00,14.00,1451.00,1451.00
26842,0,0,350.00,63.48,2.02,0.00,-1.12,1.47,-0.94,1451.00,1451.00,1451.00,1451.00
27072,0,0,350.00,63.48,2.36,0.00,3.81,1.72,4.06,1453.00,1449.00,1449.00,1453.00
27226,0,0,350.00,63.48,2.64,0.00,2.37,2.03,3.12,1453.00,1449.00,1449.00,1453.00
27271,0,0,350.00,63.48,2.70,0.00,-0.50,2.14,1.50,1452.00,1450.00,1450.00,1452.00
27292,0,0,350.00,63.48,2.66,0.00,-0.31,2.10,-1.69,1451.00,1451.00,1451.00,1451.00
27459,0,0,350.00,63.48,2.62,0.00,0.44,2.06,0.19,1452.00,1450.00,1450.00,1452.00
27646,0,0,350.00,63.48,3.04,0.00,-0.19,2.48,1.44,1452.00,1450.00,1450.00,1452.00
27757,1,1,56.54,0.82,5.28,700.00,110.31,-55.72,-626.75,1161.00,1741.00,1741.00,1161.00
27781,1,1,67.95,1.93,8.511,700.00,201.00,-75.42,-499.00,1197.00,1705.00,1705.00,1197.00
27878,1,2,137.83,20.42,42.47,700.00,436.75,-117.41,-292.50,1246.00,1656.00,1656.00,1246.00
28035,1,2,244.85,59.68,105.21,700.00,394.31,-185.17,-294.12,1194.00,1708.00,1708.00,1194.00
28354,1,0,350.00,91.36,-81.7755,0.00,689.25,-82.33,682.50,1674.00,1228.00,1228.00,1674.00
28467,1,0,350.00,91.36,-2.72,.00,561.62,-3.28,595.81,1684.00,1218.00,1218.00,1684.00
28579,1,0,350.00,91.36,32.40,0.00,76.62,2.84,76.62,1499.00,1403.00,1403.00,1499.00
28694,1,0,350.00,91.36,16.50,0.00,-290.31,21.37,-250.0.31,1346.00,1556.00,1556.00,1346.00
28809,1,0,350.00,91.36,-11.91,0.00,-167.31,-9.48,-192.87.31,1378.00,1524.00,1524.00,1378.00
28898,1,0,350.00,91.36,-14.13,0.000,82.94,-14.69,63.25,1467.00,1435.00,1435.00,1467.00
28923,1,0,350.00,91.36,-11.14,0.00,122.37,-13.89,82.94,1492.00,1410.00,1410.00,1492.00
29037,1,0,350.00,91.36,5.85,0.00,148.62,3.85,157.69,1515.00,1387.00,1.00,1512.00
29075,1,0,350.00,91.36,9.61,0.00,118.50,7.90,129.69,1506.00,1396.00,1396.00,1506.00
29120,1,0,350.00,91.36,12.83,0.00,29.31,11.99,67.06,1484.00,1418.00,143.00,1469.00
29146,1,0,350.00,91.36,12.76,0.00,-16.87,12.36,12.44,1462.00,1440.00,1440.00,1462.00
29362,1,0,350.0.00,91.36,-2.85,0.00,-29.25,-2.92,-39.00,1434.00,1468.00,1468.00,1434.00
29413,1,0,350.00,91.36,-2.65,0.00,23.81,-3.44,4.56,1451.0,1436.00,1436.00,1466.00
29534,1,0,350.00,91.36,3.28,0.00,58.37,2.15,60.38,1476.00,1426.00,1426.00,1476.00
29579,1,0,350.00,91.36,5.65,0.00,40.63,4.26,49.94,1473.00,1429.00,1429.00,19.00
29605,1,0,350.00,91.36,6.57,0.00,27.00,5.44,36.56,1468.00,1434.00,1434.00,1468.00
29731,1,0,350.00,91.36,5.45,0.00,-25.37,5.15,-25.25,1400,1458.00,1458.00,1444.00
29811,1,0,350.00,91.36,2.99,0.00,-34.38,2.77,-34.50,1439.00,1463.00,1463.00,1439.00
29864,1,0,350.00,91.36,1.53,0.00,-14.81,1.12,-19.12,1445.00,1457.00,1457.00,1445.00
29920,1,0,00,91.36,1.29,0.00,0.37,0.73,-4.50,1450.00,1452.00,1452.00,1450.00
30046,1,0,350.00,91.36,2.76,0.00,20.00,2.01,200,1460.00,1442.00,1442.00,1460.00
30071,1,0,350.00,91.36,3.24,0.00,14.69,2.54,16.25,1458.00,1444.00,1444.00,14
30102,1,0,350.00,91.36,3.60,0.00,10.81,2.93,12.06,1457.00,1445.00,1445.00,1457.00
30274,1,0,350.00,91.36,3.46,0.00,-9.31,2.99,9.31,1449.00,1453.00,1453.00,1449.00
30298,1,0,350.00,91.36,3.21,0.00,-8.56,2.74,-8.19,1450.00,1452.00,1452.00,.00
30330,1,0,350.00,91.36,2.93,0.00,-10.19,2.46,-10.00,1449.00,1453.00,1453.00,1449.00
30407,1,0,350.00,91.36,2.29,0.00,-2.00,1.75,-4.37,1451.00,1451.00,1451.00,1451.00
30507,1,0,350.00,91.36,2.18,00,2.69,1.62,-1.44,1451.00,1451.00,1451.00,1451.00
30557,1,0,350.00,91.36,2.48,0.00,5.75,1.81,5.81,1454.00,1448.00,1448.00,1454.00
30734,1,0,350.00,91.36,3.11,0.00,3.87,2.51,6.19,.00,1449.00,1449.00,1453.00
30966,1,0,350.00,91.36,2.75,0.00,-1.50,2.21,-10,1451.00,1451.00,1451.00,1451.00
30988,1,0,350.00,91.36,2.70,0.00,-1.81,2.15,-1.94,1451.00,1451.00,1451.00,145
31015,1,0,350.00,91.36,2.63,0.00,-3.31,2.11,-1.06,1451.00,1451.00,1451.00,1451.00
31071,1,0,3,91.36,2.55,0.00,1.31,1.97,-2.94,1451.00,1451.00,1451.00,1451.00
31218,1,0,350.00,91.36,2.91,0.00,1.62,2.31,2.81,1451.00,1447.00,1447.00,1451.00
31419,1,0,350.00,91.36,2.72,0.00,-5.50,2.27,-4.19,1429.00,14.00,1428.00,1428.00
31444,1,0,350.00,91.36,2.60,0.00,-4.00,2.11,-5.25,1426.00,1426.00,1426.00,1426.00
31677,1,0,350.00,91.36,2.55,0.00,0.25,1.99,0.94,1376.00,1374.00,1374.00,1376.00
31878,1,0,350.00,91.36,2.43,0.00,-1.44,1.88,-2.56,1214.00,1214.00,12.00,1168.00
31902,1,0,350.00,91.36,2.40,0.00,-0.75,1.85,-0.81,1134.00,1134.00,1134.00,1134.00
31924,1,0,0,91.36,2.32,0.00,-2.44,1.78,-2.31,1051.00,1051.00,1051.00,1051.00
32031,1,0,350.00,91.36,2.08,0.00,-0.44,1.51,-1.94,00,1017.00,1017.00,1017.00
32135,1,0,350.00,91.36,2.13,0.00,2.56,1.60,1.81,1015.00,1013.00,1013.00,1015.00
32289,1,0,350.00,91.36,2.39,0.00,4.75,1.80,3.81,1016.00,1012.00,1012.00,1016.00
32333,1,0,350.00,91.36,2.48,0.00,2.44,1.90,3.19,1016.00,1012.00,1012.00,1016.00
32747,0,0,350.00,91.36,1.32,0.00,0.94,0.74,1.62,1015.00,1013.00,1013.00,1015.00
32937,0,0,350.00,91.36,1.68,0.00,3.81,1.10,3.69,1017.00,1013.00,1013.00,1017.00
33087,0,0,350.00,91.36,1.80,0.00,0.31,1.26,0.37,1015.00,1015.00,1015.00,1015.00
33266,0,0,350.00,91.36,1.38,0.00,-2.87,82,-2.87,1015.00,1015.00,1015.00,1015.00
33321,0,0,350.00,91.36,1.13,0.00,-2.75,0.63,-2.87,1015.00,1015.00,1015.00,1015.00
33396,0,0,350.00,91.36,1.00,0.00,-1.25,0.45,-0.81,1015.00,1015.00,1015.00,1015.00
33546,0,0,350.00,91.36,1.11,0.00,2.81,0.53,2.62,1016.00,1014.00,1014.00,1016.00
33726,0,0,350.00,91.36,1.53,0.00,1.56,0.95,2.37,1015.00,101,1014.00,1016.00
33749,0,0,350.00,91.36,1.57,0.00,2.12,0.98,1.75,1016.00,1014.00,1014.00,1016.00
33974,0,0,350.00,91.36,1.15,0.00,-4.06,0.67,-3.37,1014.00,1014.00,1014.00,1014.00
34208,0,0,350.00,91.36,0.87,0.00,2.19,0.27,1.94,1015.00,1015.00,1015.00,1015.00
34361,0,0,350.00,91.36,1.26,0.00,2.50,0.66,3.00,1018.00,1016.00,1016.00,1018.00
34404,0,0,350.00,91.36,1.35,0.00,2.25,0.77,2.56,1052.00,1050.00,1050.00,1052.00
34426,0,0,350.00,91.36,1.39,0.00,2.06,0.82,1.81,1079.00,1077.00,1077.00,1079.00
34639,0,0,350.00,91.36,1.29,0.00,-0.75,0.75,-1.44,1198.00,1198.00,1198.00,1198.00
34780,0,0,350.00,91.36,1.19,0.00,3.56,0.60,-0.13,1264.00,1264.00,1264.00,1264.00
34904,0,0,350.00,91.36,1.27,0.00,-0.37,0.71,4.69,1,1292.00,1292.00,1292.00
35008,0,0,350.00,91.36,1.43,0.00,2.06,0.87,2.44,1315.00,1313.00,1313.00,1315.00
35157,0,0,350.00,91.36,1.60,0.00,0.50,1.04,0.88,1336.00,1336.00,1336.00,1336.00
35336,0,0,350.00,91.36,1.37,0.00,0.25,1,0.25,1355.00,1355.00,1355.00,1355.00
35389,0,0,350.00,91.36,1.37,0.00,0.25,0.81,0.37,1376.00,1376.00,1376.00,1376.00
35584,0,0,350.00,91.36,1.90,0.00,4.62,1.29,4.50,1416.00,1412.00,1412.00,1416.00
35714,0,0,350.00,91.36,1.99,0.00,-2.56,1.46,-1.75,1430.00,00,1430.00,1430.00
35794,0,0,350.00,91.36,1.85,0.00,-0.75,1.31,-0.88,1434.00,1434.00,14300,1435.00
35820,0,0,350.00,91.36,1.76,0.00,-4.06,1.27,-2.12,1436.00,1436.00,1436.00,1436.00
35850,0,0,3,91.36,1.67,0.00,-2.56,1.13,-3.62,1437.00,1437.00,1437.00,1437.00
35939,0,0,350.00,91.36,1.36,0.00,-4.62,0.84,-4.56,.00,1452.00,1452.00,1450.00
36018,0,0,350.00,91.36,1.38,0.00,2.44,0.78,1.12,1452.00,1452.00,140,1455.00
36044,0,0,350.00,91.36,1.43,0.00,0.81,0.85,2.44,1455.00,1453.00,1453.00,1455.00
36205,0,0,350.00,91.36,1.83,0.00,5.81,1.21,4.62,1468.00,1464.00,1464.00,1468.00
36249,0,0,350.00,91.36,2.07,0.00,3.50,1.44,4.75,1469.00,1465.00,1465.00,1469.00
36390,0,0,350.00,91.36,2.47,0.00,3.25,1.85,2.25,1484.00,1482.00,1482.00,1484.00
36541,0,0,350.00,91.36,2.73,0.00,1.81,2.15,2.56,1498.00,1494.00,1494.00,1498.00
36622,0,0,350.00,91.36,2.80,0.00,-0.62,2.24,1.00,1502.00,1500.00,1500.00,1502.00
36723,0,0,350.00,91.36,2.62,0.00,-1.,2.06,-1.31,1502.00,1502.00,1502.00,1502.00
36746,0,0,350.00,91.36,2.56,0.00,-2.06,2.03,-1.62,1503.00,1503.00,10,1504.00
36778,0,0,350.00,91.36,2.50,0.00,-2.06,1.96,-1.69,1504.00,1504.00,1504.00,1504.00
36847,0,0,350.00,91.36,2.28,0.00,0.00,1.72,-2.19,1507.00,1507.00,1507.00,1507.00
36998,0,0,350.00,91.36,2.47,0.00,3.69,1.87,3.12,1510.00,1506.00,1506.00,1510.00
37176,0,0,350.00,91.36,2.93,0.00,-0.44,2.37,2.12,1512.00,19.00,1509.00,1511.00
37202,0,0,350.00,91.36,2.88,0.00,-1.75,2.36,-1.44,1508.00,1508.00,1508.00,1508.00
37425,0,0,350.00,91.36,2.99,0.00,1.00,2.43,1.94,1503.00,1499.00,1499.00,1503.00
37584,0,0,350.00,91.36,3.11,0.00,-0.37,2.55,0.62,1502.00,1500.00,1500.00,1502.00
37628,0,0,350.00,91.36,3.11,0.00,-1.06,2.55,-0.19,1502.00,1500.00,1500.00,1500
37652,0,0,350.00,91.36,3.11,0.00,1.50,2.54,0.56,1502.00,1500.00,1500.00,1502.00
37814,0,0,350.00,91.36,2.78,0.00,-2.06,2.26,-1.44,1501.00,1501.00,1501.00,1501.00
37858,0,0,350.00,91.36,2.58,0.00,-6.56,2.09,-5.75,1500.00,1502.00,1502.00,00.00
37883,0,0,350.00,91.36,2.42,0.00,-4.69,1.91,-5.44,1500.00,1502.00,1502.00,1500.00
38008,0,0,350.00,91.36,2.33,0.00,-0.06,1.77,-0.06,1501.00,1,1501.00,1501.00
38044,0,0,350.00,91.36,2.36,0.00,1.06,1.77,0.00,1501.00,1501.00,1501.00,1501.00
38111,0,0,350.00,91.36,2.64,0.00,3.44,2.05,5.19,1504.00,1498.00,1498.00,1504.00
38157,0,0,350.00,91.36,2.62,0.00,-0.94,2.09,-0.81,1,1501.00,1501.00,1501.00
38237,0,0,350.00,91.36,2.70,0.00,1.81,2.13,2.37,1503.00,1499.00,1499.00,10
38276,1,0,350.00,91.36,2.66,0.00,-3.25,2.14,-1.37,1501.00,1501.00,1501.00,1501.00
38350,1,1,45.38,-0.13,2.86,700.00,32.19,-45.51,-700.31,1190.00,1812.00,1812.00,1190.00
38384,1,1,68.19,1.34,8.06,700.00,154.87,-66.85,-585.06,1219.00,1783.00,1783.00,1219.00
38462,1,2,126.19,15.25,34.09,700.00,426.50,-110.94,-310.06,1294.00,1708.00,1708.00,1294.00
38503,1,2,149.97,23.93,47.37,700.00,473.00,-126.04,-257.94,1303.00,1699.00,1699.00,1303.00
38919,1,0,350.00,99.30,-71.12,0.00,942.13,-80.79,933.62,1800.00,1178.00,1178.00,1800.00
38958,1,0,3550.00,99.30,-37.39,0.00,808.94,-54.01,894.94,1800.00,1178.00,1178.00,1800.00
39007,1,0,350.00,99.30,-2.22,0.00,694.56,-15.89,731.62,1780.00,1222.00,1222.00,1780.00
39033,1,0,350.00,99.30,14.83,0.00,548.06,3.26,620.81,1747.00,1255.00,1255.00,1747.00
39057,1,0,350.00,99.30,28.34,0.00,422.00,19.17,507.75,1712.00,1290.00,1290.00,1712.00
39121,1,0,350.00,99.30,34.86,0.0000,108.87,36.61,239.00,1615.00,1387.00,1387.00,1615.00
39173,1,0,350.00,99.30,35.20,0.00,-256.62,34.64,-156.50,1459.00,1543.00,1543.00,1459.00
39263,1,0,350.50.00,99.30,5.05,0.00,-327.69,7.68,-350.06,1368.00,1634.00,1634.00,1368.00
39287,1,0,350.00,99.30,-0.75,0.00,-263.00,-1.31,-286.00,1388.00,1614.00,1614.00,1388.00
39399,1,0,350.00,99.30,-17.11,0.00,66.81,-17.67,-7.81,1488.00,1514.00,1514.00,1488.00
39487,1,0,350.0.00,99.30,-1.93,0.00,220.69,-4.63,232.19,1590.00,1412.00,1412.00,1590.00
39543,1,0,350.00,99.30,6.83,0.00,156.44,3.08,180.44,1573.00,1443.00,1443.00,1559.00
39622,1,0,350.00,99.30,14.87,0.00,84.06,12.60,97.06,1546.00,1400,1460.00,1542.00
39730,1,0,350.00,99.30,10.69,0.00,-137.12,12.65,-104.31,1467.00,1535.00,1535.00,1467.00
39760,1,0,350.00,99.30,7.14,0.00,-110.94,7.64,-124.94,1456.00,1546.00,1546.00,1456.00
39840,1,0,350.00,99.30,1.82,0.00,-40.44,1.66,-48.88,1483.00,1519.00,1519.00,1483.00
39864,1,0,3.00,99.30,0.32,0.00,-53.00,0.28,-51.88,1481.00,1521.00,1521.00,1481.00
40075,1,0,350.00,99.30,8.11,0.00,33.00,6.96,40.56,1520.00,1482.00,1482.00,00
40112,1,0,350.00,99.30,8.87,0.00,29.38,7.78,23.69,1514.00,1488.00,1488.00,1514.00
40267,1,0,350.00,99.30,8.52,0.00,-54.50,8.93,-8.31,1482.00,1520.00,1520.00,1482.00
40328,1,0,350.00,99.30,5.23,0.00,-25.25,5.21,-33.50,1.00,1508.00,1508.00,1494.00
40405,1,0,350.00,99.30,3.45,0.00,-23.81,3.37,-26.50,1494.00,1508.00,1508.00,1494.00
40658,1,0,350.00,99.30,8.34,0.00,23.37,7.27,30.94,1517.00,1485.00,1485.00,00
40686,1,0,350.00,99.30,8.60,0.00,1.69,7.94,16.62,1512.00,1490.00,1490.00,1512.00
40768,1,0,350.00,99.30,7.65,0.00,-5.25,7.23,-13.63,1500.00,1502.00,1502.00,1500.00
40872,1,0,350.00,99.30,6.56,.00,-24.87,6.00,-25.62,1495.00,1507.00,1507.00,1495.00
40990,1,0,350.00,99.30,5.59,0.00,-8.31,5.18,-4.44,1502.00,1500.00,1500.00,1502.00
41098,1,0,350.00,930,6.20,0.00,9.50,5.42,15.94,1510.00,1492.00,1492.00,1510.00
41226,1,0,350.00,99.30,6.90,0.00,11.75,6.12,10.50,1508.00,1494.00,1494.00,1508.00
41330,1,0,350.00,99.30,6.90,00,-5.06,6.34,-6.87,1495.00,1495.00,1495.00,1495.00
41382,1,0,350.00,99.30,6.87,0.00,1.37,6.30,1.87,1497.00,1489.00,1489.00,1497.00
41450,1,0,350.00,99.30,6.35,0.00,-10.81,5.99,-10.88,1488.00,1488.00,1488.00,1488.00
41474,1,0,35,99.30,6.21,0.00,-1.69,5.71,-8.06,1487.00,1487.00,1487.00,1487.00
41575,1,0,350.00,99.30,6.14,0.00,-4.19,5.65,-3.19,1484.00,10,1482.00,1484.00
41685,1,0,350.00,99.30,6.44,0.00,7.50,5.75,8.44,1484.00,1472.00,1472.00,1484.00
41807,1,0,350.00,99.30,7.09,0.00,10.06,6.34,9.63,1470.00,1456.00,1456.00,0
41841,1,0,350.00,99.30,7.22,0.00,4.06,6.59,6.69,1458.00,1446.00,1446.00,1458.00
42006,1,0,350.00,99.30,6.74,0.00,-8.75,6.27,-85,1354.00,1354.00,1354.00,1354.00
42030,1,0,350.00,99.30,6.53,0.00,-6.81,6.04,-7.81,1332.00,1332.00,1332.00,133
42062,1,0,350.00,99.30,6.41,0.00,-2.31,5.89,-3.56,1279.00,1277.00,1277.00,1279.00
42111,1,0,3,99.30,6.30,0.00,-4.56,5.78,-2.12,1234.00,1230.00,1230.00,1234.00
42462,1,0,350.00,99.30,6.27,0.00,8.94,5.75,7.12,1020.00,1008.00,10,1020.00
42485,1,0,350.00,99.30,6.51,0.00,7.44,5.80,9.00,1020.00,1008.00,1008.00,1020.00
42644,1,0,350.00,99.30,5.36,0.00,-2.87,4.96,0.31,1016.00,1012.00,1012.00,1016.00
42848,1,0,350.00,99.30,3.31,0.00,-5.19,2.86,-7.37,1013.00,1015.00,00,1014.00
42881,1,0,350.00,99.30,2.99,0.00,-2.56,2.62,-3.94,1014.00,1014.00,1014.00,1014.00
42924,1,0,350.00,99.30,2.81,0.00,-3.50,2.32,-3.56,1014.00,1014.00,1014.00,10100
42949,0,0,350.00,99.30,2.59,0.00,-3.31,2.19,-3.19,1014.00,1014.00,1014.00,1014.00
43104,0,0,350.00,99.30,2.60,0.00,6.81,2.03,4.69,1016.00,1012.00,1012.00,1016.00
43147,0,0,350.00,99.30,2.76,0.00,8.50,2.14,8.63,1018.00,1010.00,1010.00,1018.00
43297,0,0,350.00,99.30,3.09,0.00,2.69,2.51,3.87,1016.00,1012.00,1012.00,1016.00
43398,0,0,350.00,990,2.71,0.00,-2.06,2.22,-1.81,1014.00,1014.00,1014.00,1014.00
43421,0,0,350.00,99.30,2.63,0.00,-2.62,2.15,-2.06,00,1014.00,1014.00,1014.00
43524,0,0,350.00,99.30,1.87,0.00,-5.00,1.38,-5.37,1014.00,1016.00,1016.00,1014.00
43635,0,0,3500,99.30,1.21,0.00,-2.37,0.76,-4.50,1014.00,1016.00,1016.00,1014.00
43758,0,0,350.00,99.30,1.15,0.00,3.00,0.58,1.12,1015.00,1015.00,1015.00,1015.00
43912,0,0,350.00,99.30,1.83,0.00,7.00,1.22,6.69,1018.00,1012.00,1012.00,1018.00
43979,0,0,350.00,99.30,2.20,0.00,2.94,1.59,4.56,1017.00,1013.00,1013.00,1017.00
44346,0,0,350.00,99.30,0.91,0.00,-3.19,0.42,-3.31,1014.00,1016.00,1016.00,00
44369,0,0,350.00,99.30,0.82,0.00,-2.31,0.32,-3.31,1014.00,1016.00,1016.00,1014.00
44546,0,0,350.00,99.30,1.07,0.00,4.87,0.48,4.37,.00,1013.00,1013.00,1017.00
44573,0,0,350.00,99.30,1.26,0.00,6.37,0.60,6.19,1017.00,1013.00,1013.00,1017.00
44786,0,0,350.00,99.30,1.88,0.00,-1.37,1.34,-0.37,1015.00,1015.00,1015.00,1015.00
45009,0,0,350.00,99.30,1.12,0.00,-3.12,0.59,-3.37,1017.00,1017.00,17.00,1017.00
45036,0,0,350.00,99.30,1.01,0.00,-3.62,0.49,-3.37,1016.00,1018.00,1018.00,1016.00
45232,0,0,350.00,99.30,0.83,0.00,3.75,0.25,1.75,1080.00,1080.00,.00,1082.00
45259,0,0,350.00,99.30,0.94,0.00,3.87,0.31,4.37,1091.00,1089.00,1089.00,1091.00
45412,0,0,350.00,99.30,1.50,0.00,3.87,0.87,4.31,1190.00,1186.00,1186.00,1190.00
45459,0,0,350.00,99.30,1.60,0.00,2.62,1.01,2.81,1199.00,1197.00,1197.00,1199.00
45481,0,0,350.00,99.30,1.65,0.00,3.44,1.06,2.69,1220.00,1218.00,1218.00,1220.00
45605,0,0,350.00,99.30,1.67,0.00,-1.31,1.15,-1.00,1267.00,1267.00,1267.00,1267.00
45840,0,0,350.00,99.30,1.47,0.00,-1.19,0.94,-1.00,1370.00,1370.00,1370.00,1370.00
45864,0,0,350.00,99.30,1.46,0.00,0.56,0.90,-0.44,1371.00,1371.00,1371.00,1371.00
45926,0,0,350.00,9,1.56,0.00,1.25,0.99,2.12,1396.00,1394.00,1394.00,1396.00
46054,0,0,350.00,99.30,1.82,0.00,2.19,1.24,3.75,1418.00,1414.00,1414.00,1418.00
46418,0,0,350.00,99.30,1.62,0.00,0.19,1.06,-1.62,1485.00,1485.00,1485.00,1
46440,0,0,350.00,99.30,1.68,0.00,3.06,1.09,2.50,1488.00,1486.00,1486.00,1488.00
46608,0,0,350.00,99.30,2.44,0.00,4.31,1.79,5.62,1520.00,151,1516.00,1520.00
46630,0,0,350.00,99.30,2.53,0.00,2.19,1.92,4.06,1529.00,1525.00,1525.00,1529.00
46754,0,0,350.00,99.30,2.61,0.00,-2.00,2.07,-1.12,1540.00,00,1540.00,1540.00
46838,0,0,350.00,99.30,2.44,0.00,-0.81,1.90,-1.69,1540.00,1540.00,15400,1540.00
46864,0,0,350.00,99.30,2.39,0.00,-1.44,1.86,-1.37,1542.00,1542.00,1542.00,1542.00
46887,0,0,3,99.30,2.28,0.00,-3.56,1.79,-3.19,1542.00,1542.00,1542.00,1542.00
46994,0,0,350.00,99.30,2.00,0.00,-3.00,1.50,-2.31,10,1545.00,1545.00,1545.00
47070,0,0,350.00,99.30,1.79,0.00,-2.56,1.28,-2.75,1546.00,1540,1547.00,1547.00
47091,0,0,350.00,99.30,1.76,0.00,-1.25,1.22,-1.56,1547.00,1547.00,1547.00,1547.00
47293,0,0,350.00,99.30,2.20,0.00,5.75,1.60,5.44,1552.00,1546.00,1546.00,155
47322,0,0,350.00,99.30,2.37,0.00,5.50,1.76,5.81,1552.00,1546.00,1546.00,1552.00
47445,0,0,350.00,99.30,2.45,0.00,-2.50,1.92,-1.25,1549.00,1549.00,1549.00,00
47479,0,0,350.00,99.30,2.31,0.00,-5.75,1.81,-4.87,1549.00,1549.00,1549.00,1549.00
47531,0,0,350.00,99.30,2.04,0.00,-5.06,1.58,-5.62,1548.00,1550.00,1550.00,1548.00
47675,0,0,350.00,99.30,1.38,0.00,-1.25,0.83,-2.31,1549.00,1549.00,100,1549.00
47709,0,0,350.00,99.30,1.38,0.00,0.31,0.82,-0.19,1549.00,1549.00,1549.00,1549.00
47754,0,0,350.00,99.30,1.31,0.00,-1.56,0.79,-1.62,1549.00,1549.00,1549.00,1549.
47778,0,0,350.00,99.30,1.31,0.00,0.62,0.74,-0.94,1549.00,1549.00,1549.00,1549.00
48007,0,0,00,99.30,2.02,0.00,1.75,1.44,2.31,1550.00,1548.00,1548.00,1550.00
48137,0,0,350.00,99.30,2.07,0.00,-0.37,1.51,1.12,1550.00,1548.00,1548.00,1550.00
48262,1,0,350.00,99.30,2.12,0.00,3.31,1.50,3.56,15,1824.00,1824.00,1274.00
48288,1,1,10.92,0.06,2.16,700.00,0.44,-10.86,-697.56,1266.00,1832.00,1832.000,1248.00
48365,1,1,66.98,1.58,7.04,700.00,187.62,-65.39,-600.75,1262.00,1836.00,18308.00,1290.00
48481,1,2,148.75,25.97,53.14,700.00,495.94,-122.79,-210.12,1373.070.00,1728.00,1728.00,1370.00
48713,1,3,304.06,90.07,158.52,700.00,516.12,-213.99,-197.37,1308.00,1790.00,1790.00,1308.00
48822,1,0,350.00,106.58,-115.03,0.00,998.62,-134.50,904.69,1800.00,1268.00,1268.0020.00,1800.00
48939,1,0,350.00,106.58,-2.51,0.00,849.31,-19.13,900.94,1800.00,216.00,1216.00,1800.00
49062,1,0,350.00,106.58,50.87,0.00,166.31,46.24,327.19,1704.00,1394.00,1456.00,1642.00
49142,1,0,350.00,106.58,36.80,0.00,-372.56,43.12,-291.-372.56,1423.00,1675.00,1675.00,1423.00
49169,1,0,350.00,106.58,24.54,0.00,-448.75,28.32,-397.37,1408.00,1690.0.00,1712.00,1386.00
49205,1,0,350.00,106.58,10.50,0.00,-485.31,14.64,-489.56,1364.00,1734.00,1734.00714.00,1384.00
49292,1,0,350.00,106.58,-17.35,0.00,-200.69,-13.84,-243.31,1446.1460.00,1638.00,1638.00,1460.00
49403,1,0,350.00,106.58,-18.70,0.00,178.19,-20.98,13178.19,1608.00,1490.00,1490.00,1608.00
49520,1,0,350.00,106.58,6.51,0.00,142.56,2.96,189.00,108.00,1490.00,1490.00,1608.00
49604,1,0,350.00,106.58,12.07,0.00,28.62,10.76,59.692,1566.00,1532.00,1532.00,1566.00
49630,1,0,350.00,106.58,12.06,0.00,-17.00,11.65,13.81,1561.00,1537.00,1537.00,1549.00
49664,1,0,350.00,106.58,10.34,0.00,-84.56,10.59,-59.56,1532.00,1566.00,1566.00,1532.00
49740,1,0,350.00,106.58,-0.14,0.00,-123.31,0.50,-125.94,1500.00,1598.00,1598.00,150500.00
49778,1,0,350.00,106.58,-3.83,0.00,-71.56,-2.84,-103.56,1507.00,1591.00,1591.00,1507.00
49854,1,0,350.00,106.58,-6.22,0.00,-18.19,-6.37,-27.75,1535.00,1563.00,1563.00,1535.00
49883,1,0,350.00,106.58,-6.23,0.00,9.69,-6.88,-10.13,1542.00,1556.00,1556.00,1542.00
49969,1,0,350.00,106.58,-1.58,0.00,79.44,-3.68,78.00,1577.00,1521.00,1521.00,1577.00
50076,1,0,3.00,106.58,3.28,0.00,26.87,2.20,27.44,1561.00,1537.00,1537.00,1561.00
50098,1,0,350.00,106.58,3.79,0.00,26.50,2,26.50,1561.00,1537.00,1537.00,1561.00
50207,1,0,350.00,106.58,2.82,0.00,-45.81,2.70,-39.88,1535.00,1563.00,15600,1535.00
50240,1,0,350.00,106.58,0.91,0.00,-50.06,1.28,-51.31,1530.00,1568.00,1568.00,1530.00
50287,1,0,350.00,106.58,-0.33,0.00,-24.56,-0.65,-28.44,1538.00,1561559.00,1559.00,1539.00
50314,1,0,350.00,106.58,-1.15,0.00,-21.00,-1.30,-20.75,1541.00,1557.00,1557.00,1541.00
50345,1,0,350.00,106.58,-1.74,0.00,-20.19,-1.91,-21.69,1540.00,1558.00,1558.00,1540.00
50444,1,0,350.00,106.58,-1.75,0.00,24.06,-2.71,10.38,1551.00,1547.00,1547.00,1551.00
50517,1,0,350.00,106.58,0.60,0.00,20.87,-0.40,28.94,1560.00,1538.00,1538.00,1560.00
