micros,flip,phase,spf_roll,roll_abs,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
48016,0,0,350.00,134.57,4.10,0.00,-4.19,3.63,-3.69,1551.00,1551.00,1551.00,1551.00
48132,0,0,350.00,134.57,3.71,0.00,9,3.15,-4.06,1549.00,1549.00,1549.00,1549.00
48229,0,0,350.00,134.57,3.32,0.00,-5.06,.76,-5.06,1549.00,1549.00,1549.00,1549.00
48252,0,0,350.00,134.57,3.23,0.00,-2.12,2.69,-4.00,1549.00,1549.00,15,1549.00
48278,0,0,350.00,134.57,3.25,0.00,2.56,2.67,0.62,1550.00,1548.00,1548.00,1550.00
48346,0,0,350.00,134.57,3.39,0.00,1.50,2.81,1.94,1551.00,1547.00,1547.00,1551.00
48483,0,0,350.00,134.57,3.61,0.00,6.19,2.93,5.12,1552.00,1546.00,1546.00,1
48505,0,0,350.00,134.57,3.79,0.00,5.69,3.17,6.81,1553.00,1545.00,1545.00,1553.00
48692,0,0,350.00,134.57,3.66,0.00,2.37,3.10,-2.25,1549.00,1549.00,1549.00,1549.00
48814,1,1,7.51,0.02,3.63,318.69,3.37,-7.49,-315.94,1418.00,1680.00,1680.00,1418.00
48903,1,1,52.45,1.17,6.80,784.96,104.81,-51.29,-727.96,1214.00,1884.00,1884.00,1214.00
48929,1,1,80.42,3.56,11.72,925.12,206.94,-76.86,-791.12,1165.00,1933.00,1933.00,1165.00
49044,1,2,205.28,31.83,65.06,1082.97,654.12,-173.46,-487.84,1194.00,1904.00,1904.00,1194.0217.00
49145,1,3,289.62,68.64,132.14,830.91,832.50,-220.9-226.09,83.03,1371.00,1727.00,1727.00,1371.00
49178,1,3,314.80,85.72,158.12,661.41,917.87,-229.08,214.47,1420.0474.00,1624.00,1624.00,1474.00
49387,1,0,350.00,135.17,22.76,0.00,851.56,13.95,952.75,1800.00,1165.00,1165.00,1800.00
49423,1,0,350.00,135.17,42.81,0.00,610.12,36.35,687.12,1800.00,1258.00,1258.00,1800.00
49518,1,0,350.00,135.17,68.21,0.00,-215.00,71.18,-69.37,1561.00,1537.00,1537.00,1561.00
49622,1,0,350.00,135.17,33.65,0.00,-578.25,43.96,-507.12,1374.00,1724.00,1724.00,1374.00
49647,1,0,350.0000,135.17,16.68,0.00,-569.25,21.63,-590.81,1328.00,1770.00,1770.00,1328.00
49736,1,0,350.00,135.17,-14.34,0.00,-194.75,-11.41,-240.25,1448.00,1650.00,1650.00,1448.00
49776,1,0,350.00,135.17,-17.70,0.00,-92.44,-16.26,-138.75,1486.00,1612.00,1612.00,1486.00
49825,1,0,350.00,135.17,-17.68,0.00,66.50,-19.20,-3.81,1537.00,1561.00,1561533.00,1565.00
49852,1,0,350.00,135.17,-13.66,0.00,172.06,-15.89,101.06,1579.00,1519.00,1519.00,1579.00
49892,1,0,350.00,135.17,-4.74,0.00,240.69,-10.07,227.37,1633.00,1465.00,1465.00,1633.00
49983,1,0,350.00,135.17,16.59,0.00,256.62,11.34,282.50,1666.00,1432.00,1432.00,1666.00
50008,1,0,350.00,135.17,21.27,0.00,124.37,17.93,195.31,1636.00,1462.00,1462.00,1636.00
50049,1,0,350.00,135.17,22.24,0.00,-15.44,22.37,22.50,1570.00,1528.00,1528.00,1570.00
50075,1,0,350.00,135.17,19.45,0.00,-103.87,20.85,-86.69,1527.00,1571.00,1571.00,1527.00
50110,1,0,350.0000,135.17,15.98,0.00,-134.12,16.73,-106.94,1517.00,1581.00,1581.00,1517.00
50190,1,0,350.00,135.17,5.21,0.00,-119.94,5.81,-115.50,1507.00,1591.00,1591.00,1507.00
50218,1,0,350.00,135.17,0.52,0.00,-123.19,2.26,-123.19,1502.00,1596.00,1596.00,1502.00
50279,1,0,350.00,135.17,-3.75,0.00,-72.69,-3.15,-96.50,1510.00,1588.00,1588.00,1510.00
50304,1,0,350.00,135.17,-3.85,0.00,16.06,-4.54,-23.00,1538.00,1560.00,1560.00,1538.00
50326,1,0,350.00,1317,-2.45,0.00,64.25,-4.10,33.25,1559.00,1539.00,1539.00,1559.00
50443,1,0,350.00,135.17,7.66,0.00,94,7.10,94.81,1590.00,1508.00,1508.00,1590.00
50546,1,0,350.00,135.17,10.64,0.00,2.69,10.04,6.44,1557.00,1541.00,100,1555.00
50581,1,0,350.00,135.17,10.68,0.00,2.06,10.10,1.62,1555.00,1543.00,1543.00,1555.00
50658,1,0,350.00,135.17,9.51,0.00,-35.00,9.29,-25.62,1545.00,1553.00,1553.00,1545.00
50692,1,0,350.00,135.17,7.12,0.00,-69.37,7.97,-57.06,1531.00,1567.00,1567.00,1531.00
50743,1,0,350.00,135.17,4.50,0.00,-53.50,4.44,-64.87,1526.00,1572.00,1572.00,1526.00
50772,1,0,350.00,135.17,2.97,0.00,-38.00,3.07,-42.06,1535.00,1563.00,1563.00,1535.00
50849,1,0,350.00,135.17,3.12,0.00,20.87,6,27.12,1561.00,1537.00,1537.00,1561.00
50904,1,0,350.00,135.17,5.14,0.00,14.69,4.44,27.81,.00,1541.00,1541.00,1557.00
50978,1,0,350.00,135.17,6.65,0.00,23.31,5.63,26.37,1562.0,1537.00,1537.00,1561.00
51003,1,0,350.00,135.17,7.53,0.00,34.88,6.33,25.62,1562.00,1536.00,1536.00,1562.00
51123,1,0,350.00,135.17,9.16,00,-37.69,8.60,-30.25,1542.00,1556.00,1556.00,1542.00
51228,1,0,350.00,135.17,6..95,0.00,-18.62,5.83,-32.88,1540.00,1558.00,1558.00,1540.00
51359,1,0,350.00,135.17,5.32,0.00,-17.62,4.93,-15.25,1544.00,1550.00,1550.00,1544.00
51387,1,0,350.00,135.17,4.98,0.00,-5.69,4.50,-10.88,1536.00,1538.00,1538.00,1536.00
51671,1,0,350.00,135.17,6.35,0.00,-13.25,5.98,-14.94,1014.00,1016.00,1016.00,1014.00
51723,1,0,350.00,135.17,6.13,0.00,-1.25,5.61,-4.87,1016.00,1014.00,1014.00,1016.00
51910,1,0,350.00,135.17,57,0.00,15.75,4.73,10.31,1021.00,1009.00,1009.00,1021.00
52043,1,0,350.00,135.17,7.21,0.00,0.81,6.64,6.62,1020.00,1008.00,1008.00,1020.00
52071,1,0,350.00,135.17,7.20,0.00,-0.37,6.64,-0.75,1018.00,1012.00,1012.00,1018.00
52139,0,0,350,135.17,7.18,0.00,7.25,6.50,4.62,1020.00,1010.00,1010.00,1020.00
52268,0,0,350.00,135.17,7.44,0.00,-12.13,6.99,-5.25,1016.00,1014.00,1014.00,1016.00
52309,0,0,350.00,135.17,6.92,0.00,-19.31,6.55,-15.50,1013.00,1017.00,1017.00,1013.00
52359,0,0,350.00,135.17,6.07,0.00,-16.00,5.83,-17.31,1012.00,1018.00,1018.00,1012.00
52387,0,0,350.00,135.17,5.71,0.00,-9.94,5.37,-14.56,1013.00,1017.00,1017.00,1013.00
52612,0,0,350.00,135.17,4.56,0.00,7.94,4.13,5.25,1019.00,1011.00,1011.00,1019.00
52687,0,0,350.00,135.17,5.25,0,19.44,4.87,18.12,1024.00,1006.00,1006.00,1024.00
52850,0,0,350.00,135.17,6.48,0.00,1.75,6.07,1.44,1018.00,1012.00,1012.00,1018.00
53055,0,0,350.00,135.17,5.16,0.00,-16.94,4.76,-16.754,1011.00,1019.00,1019.00,1011.00
53079,0,0,350.00,135.17,4.68,0.00,-15.75,4.28,-16.19,1012.00,1018.00,1018.00,12.00
53109,0,0,350.00,135.17,3.93,0.00,-11.13,3.72,-14.00,1012.00,1018.00,1018.00,1012.00
53190,0,0,350.00,135.17,3.16,0.00,-0.25,2.70,-1.81,1015.00,1015.00,1015.00,1015.00
53435,0,0,350.00,135.17,3.50,0.00,16.06,2.71,15.25,1022.00,1008.00,1008.00,1022.00
53534,0,0,350,135.17,4.34,0.00,2.44,3.79,4.12,1018.00,1012.00,1012.00,1018.00
53645,0,0,350.00,135.17,3.80,0.00,0.00,3.32,0.56,1017.00,1013.00,1013.00,1017.00
53747,0,0,350.00,135.17,3.03,0.00,-14.06,2.61,-12.81,1012.00,1018.00,1018.00,1012.00
53772,0,0,350.00,135.17,2.74,0.00,-146,2.18,-14.75,1011.00,1019.00,1019.00,1011.00
53838,0,0,350.00,135.17,2.33,0.00,-13.81,1.90,-14.56,11014.00,1020.00,1020.00,1014.00
53964,0,0,350.00,135.17,1.39,0.00,0.56,0.81,1.81,1070.00,1068.00,1000,1080.00
53990,0,0,350.00,135.17,1.39,0.00,0.13,0.83,0.25,1080.00,1080.00,1080.00,1080.00
54200,0,0,350.00,135.17,2.97,0.00,11.69,2.16,14.44,1205.00,11900,1194.00,1204.00
54225,0,0,350.00,135.17,3.18,0.00,5.69,2.50,9.50,1215.00,1205.00,1205.00,1215.00
54468,0,0,350.00,135.17,2.58,0.00,-7.56,2.16,-4.56,1312.00,1312.00,1312.00,1312.00
54491,0,0,350.00,135.17,2.34,0.00,-11.06,1.95,-6.37,1324.00,1326.00,1326.00,1324.00
54661,0,0,350.00,135.17,1.95,0.00,1.31,39,1.31,1372.00,1370.00,1370.00,1372.00
54720,0,0,350.00,135.17,1.88,0.00,-1.00,1.34,-0.81,1383.00,1383.00,1383.00,1383.00
54790,0,0,350.00,135.17,2.10,0.00,8.25,1.41,5.94,1398.00,1392.00,1392.00,1398.00
54901,0,0,350.00,135.17,2.75,0.00,2,2.19,2.44,1430.00,1426.00,1426.00,1430.00
54944,0,0,350.00,135.17,2.76,0.00,0.31,2.20,0.75,1443.00,1441.00,1441.00,1443.00
55020,0,0,350.00,135.17,2.89,0.00,4.12,2.26,2.69,1464.00,1460.00,1460.00,1464.00
55126,0,0,350.00,135.17,2.87,0.00,-431,2.31,-4.62,1495.00,1495.00,1495.00,1495.00
55180,0,0,350.00,135.17,2.63,0.00,-2.75,2.09,-4.12,1504.00,1504.00,1504.00,1504.00
55259,0,0,350.00,135.17,2.63,0.00,1.50,2.03,0.62,1518.00,1516.00,1516.00,1518.00
55487,0,0,350.00,135.17,2.87,0.00,-4.25,2.38,-2.06,1542.00,1542.00,1542.00,1542.00
55609,0,0,350.00,135.17,2.97,0.00,3.06,2.39,4.37,100,1547.00,1547.00,1551.00
55800,0,0,350.00,135.17,2.36,0.00,-1.81,1.84,-3.19,1566.00,1566.00,1566.00,1566.00
55823,0,0,350.00,135.17,2.31,0.00,-1.81,1.79,-1.62,1574.00,1574.00,1574.00,1574.00
55873,0,0,350.00,135.17,2.26,0.00,-0.69,1.70,-1.50,0,1575.00,1575.00,1577.00
55990,0,0,350.00,135.17,2.54,0.00,2.31,1.96,2.69,1581.00,1577.00,1577.00,1581.00
56035,0,0,350.00,135.17,2.62,0.00,0.06,2.06,1.50,1580.00,1578.00,1578.00,1580.00
56059,0,0,350.00,135.17,2.59,0.00,-1.12,2.06,-0.94,1579.00,1579.00,1579.00,1579.00
56218,0,0,350.00,135.17,2.62,0.00,-3.12,2.17,-2.94,1581.00,1581.00,1581.00,1581.00
56262,0,0,350.00,135.17,2.47,0.00,-2.62,1.97,-3.94,1584.00,1584.00,1584.00,158.00
56288,0,0,350.00,135.17,2.46,0.00,0.37,1.90,-1.31,1586.00,1586.00,1586.00,1586.00
56306,0,0,350.00,1,2.44,0.00,-1.12,1.89,-0.19,1589.00,1589.00,1589.00,1589.00
56371,0,0,350.00,135.17,2.43,0.00,-0.75,5,-2.06,1589.00,1589.00,1589.00,1589.00
56416,0,0,350.00,135.17,2.14,0.00,-2.62,1.61,-3.50,100,1592.00,1592.00,1592.00
56500,0,0,350.00,135.17,2.10,0.00,1.69,1.53,1.50,1595.00,1593,1594.00,1596.00
56524,0,0,350.00,135.17,2.13,0.00,1.31,1.57,0.69,1597.00,1595.00,1595.00,1597.00
56650,0,0,350.00,135.17,2.28,0.00,-0.50,1.72,-0.31,100,1602.00,1602.00,1602.00
56729,0,0,350.00,135.17,2.24,0.00,-0.19,1.68,-2.87,1605.00,1600,1606.00,1606.00
56753,0,0,350.00,135.17,2.32,0.00,3.44,1.72,1.37,1607.00,1605.00,1605.00,1607.00
56891,0,0,350.00,135.17,2.68,0.00,0.13,2.12,1.50,1,1607.00,1607.00,1609.00
56965,0,0,350.00,135.17,2.78,0.00,1.25,2.20,1.31,1609.00,1607.00,1.00,1609.00
56983,0,0,350.00,135.17,2.85,0.00,2.94,2.24,2.44,1610.00,1606.00,1606.00,1610.00
57108,0,0,350.00,135.17,2.61,0.00,-3.44,2.08,-,1605.00,1605.00,1605.00,1605.00
57189,0,0,350.00,135.17,2.46,0.00,0.06,1.90,-0.25,1600,1599.00,1599.00,1601.00
57213,0,0,350.00,135.17,2.49,0.00,2.00,1.91,0.31,1601.00,1599.00,1599.00,1601.00
57422,0,0,350.00,135.17,3.02,0.00,1.37,2.43,-0.13,1599,1597.00,1597.00,1599.00
57450,0,0,350.00,135.17,3.06,0.00,1.06,2.47,1.50,1599.00,1597.00,1597.00,1599.00
57474,0,0,350.00,135.17,3.10,0.00,3.00,2.51,0.56,1599.00,1597.00,1597.00,1599.00
57661,0,0,350.00,135.17,2.90,0.00,-8.56,2.50,-5.8,1596.00,1600.00,1600.00,1596.00
57684,0,0,350.00,135.17,2.72,0.00,-5.06,2.20,-8.13,1597.00,1599.00,1599.00,159
57711,0,0,350.00,135.17,2.58,0.00,-4.81,2.06,-4.62,1598.00,1598.00,1598.00,1598.00
57782,0,0,350.00,135.17,2.39,0.00,-2.25,1.87,-2.12,1598.00,1598.00,1598.00,1598.00
57893,0,0,350.00,135.17,2.41,0,2.44,1.85,2.50,1600.00,1596.00,1596.00,1600.00
57944,0,0,350.00,135.17,2.72,0.00,9.44,2.07,7.63,1602.00,1594.00,1594.00,1602.00
58016,0,0,350.00,135.17,3.30,0.00,6.12,2.62,6.81,1602.00,1594.00,1594.00,1602.00
58131,1,1,0.00,-0.00,3.44,0.01,-1.50,0.82,-106.72,1556.00,1640.00,1640.00,1556.00
58155,1,1,3.35,-0.04,3.37,214.17,-3.56,-3.39,-216.24,1510.00,1686.,1733.00,1463.00
58249,1,1,67.06,1.75,7.59,865.48,136.19,-65.31,-757.29,1238.00,1958.00,1958..00,1211.00
58514,1,3,303.57,79.98,147.28,745.955.65,1012.81,-225.85,309.54,1509.00,1687.00,1687.00,1509.00
58616,1,3,349.26,143.85,-107.73,101.18,1177.19,-205.40,1057.20,1823.00,1373.00,1373.00,1823.00
58644,1,0,350.00,143.85,-59.77,0.00,1259.19,-84.67,1237.50,1800.00,1157.00,1157.00,1800.00
58713,1,0,350.00,143.85,21.25,0.00,864.87,12.32,975.25,1800.00,1206.00,1206.00,1800.00
58802,1,0,350.00,143.85,61.83,0.00,344.12,57.95,384.12,1782.0.00,1428.00,1428.00,1768.00
58826,1,0,350.00,143.85,68.09,0.00,13.13,66.20,218.94,1721.00,1475.00,1475.00,1721.0
58854,1,0,350.00,143.85,62.94,0.00,-252.87,66.60,-96.62,1598.00,1598.00,1598.00,1598.00
58945,1,0,350.00,143.85,27.46,0.00,-586.00,32.61,-503.25,1418.00,1778.00,1778.0000,1382.00
59063,1,0,350.00,143.85,-20.37,0.00,-136.44,-17.82,-245.81,1491.00,1705.663.00,1663.00,1533.00
59177,1,0,350.00,143.85,-20.69,0.00,141.19,-22.60,112.44,162641.00,1555.00,1555.00,1641.00
59275,1,0,350.00,143.85,-0.51,0.00,2234.00,-1.07,245.69,1694.00,1502.00,1502.00,1694.00
59337,1,0,350.00,143.85,10.94,0.00,133.44,9.08,198.44,1681.00,1515.00,1515.03.00,1613.00
59404,1,0,350.00,143.85,8.25,0.00,-86.25,9.33,-75.69,1574.00,1622.00,167.00,1569.00
59518,1,0,350.00,143.85,-5.40,0.00,-106.00,-3.92,-105.94,1554.00,1642.00,1642643.00,1553.00
59660,1,0,350.00,143.85,-12.86,0.00,9.94,-13.52,-24.75,1581.00,161.00,1601.00,1595.00
59719,1,0,350.00,143.85,-7.27,0.00,113.62,-8.92,108.13.62,1638.00,1558.00,1558.00,1638.00
59750,1,0,350.00,143.85,-3.04,0.00,111.62,-5.62,115.12,1640.00,1556.00,156.00,1640.00
59783,1,0,350.00,143.85,-1.33,0.00,40.94,-2.83,79.06,1627.00,1569.00,1569.00,1627.00
59862,1,0,350.00,143.85,0.94,0.00,14.56,0.04,25.19,1607.00,1589.00,1589.00,1607.00
59893,1,0,350.00,143.85,1.14,0.00,5.12,0.47,9.13,1601.00,1595.00,1595.00,1601.00
59960,1,0,350.00,143.85,-0.60,0.00,-46.31,-0.14,-34.69,1585.00,1611.00,1611.00,1585.00
59986,1,0,350.00,143.85,-1.27,0.00,-81.81,-1.83,-70.56,1570.00,1626.00,1626.00,1570.00
60054,1,0,350.00,143.85,-3.58,0.00,-78.81,-3.385.43,-62.81,1571.00,1625.00,1625.00,1571.00
60199,1,0,350.00,143.85,-6.07,0.00,8.1,-6.63,8.37,1598.00,1598.00,1598.00,1598.00
60222,1,0,350.00,143.85,-5.39,0.00,19.87,-6.40,13.81,1599.00,1597.,1594.00,1602.00
60361,1,0,350.00,143.85,-0.35,0.00,8.63,-1.15,25.25,1607.00,1589.00,1589.00,1607.00
60436,1,0,350.00,143.85,-1.84,0.00,-21.00,-1.99,-21.25,1589.00,1607.00,1607.00,1589.00
60461,1,0,350.00,143.85,-2.39,0.00,-15.69,-2.60,-20.75,1589.00,1607.00,1607.00,1589.00
60525,1,0,350.00,143.3.85,-2.91,0.00,-15.31,-3.20,-9.00,1593.00,1603.00,1603.00,1593.00
60559,1,0,350.00,143.85,-3.47,0.00,-22.44,-3.81,-17.25,1590.00,1606.00,1606.00,1590.00
60588,1,0,350.00,143.85,-4.26,0.00,-30.06,-4.53,-27.87,1585.00,1611.00,1611.00,1585.00
60669,1,0,350.00,143.85,-5.33,0.00,3.75,-5.93,-1.44,1595.00,1601.00,1601.00,1595.00
60877,1,0,350.00,143.85,-2.38,0.00,24.12,-3.40,22.512,1605.00,1591.00,1591.00,1605.00
60924,1,0,350.00,143.85,-1.81,0.00,-4.81,-2.33,0.56,1597.00,1599.00,1599.00,1597.00
61031,1,0,350.00,143.85,-3.54,0.00,-24.50,-3.86,-27.56,1585.00,1611.00,1611.00,1585.00
61063,1,0,350.00,143.85,-4.12,0.00,-16.75,-4.52,-20.25,1588.00,1608.00,1608.00,1588.00
61099,1,0,350.00,143.85,-4.49,0.00,-5.50,-5.01,-5.94,1593.00,1603.00,1603.00,15593.00
61126,1,0,350.00,143.85,-4.74,0.00,-6.31,-5.16,-6.50,1593.00,1603.00,1603.00,1593.00
61158,1,0,35.00,143.85,-5.11,0.00,-14.50,-5.40,-10.69,1582.00,1596.00,1596.00,1582.00
61253,1,0,350.00,143.85,-5.5,0.00,19.44,-5.56,15.38,1555.00,1551.00,1551.00,1555.00
61343,1,0,350.00,143.85,-3.65,0.00,3.62,-4.30,9.50,1511.00,1509.00,1509.00,1511.00
61397,1,0,350.00,143.85,-3.59,0.00,2.62,-4.18,1.62,1472.00,1474.00,1474,1407.00
61514,1,0,350.00,143.85,-3.31,0.00,-7.06,-3.80,-3.75,1174.00,1180.00,1180.00,1174.00
61593,1,0,350.00,143.85,-5.02,0.00,-21.31,-5.18,-19.75,1009.00,1029.00,1029.00,1009.00
61622,1,0,350.00,143.85,-5.40,0.00,-9.56,-5.74,-16.56,1008.00,1026.00,1026.00,1008.00
61700,1,0,350.00,143.85,-5.79,0.00,-6.19,-6.23,-5.94,1010.00,1020.00,1020.00,1010.00
61726,1,0,350.00,143.,-6.00,0.00,-8.00,-6.41,-6.69,1009.00,1021.00,1021.00,1009.00
61813,1,0,350.00,13.85,-5.79,0.00,14.44,-6.60,9.44,1014.00,1014.00,1014.00,1014.00
61873,1,0,350.00,143.85,-5.13,0.00,15.88,-5.85,17.69,1017.00,1014.00,1014.00,1016.00
61931,1,0,350.00,143.85,-4.46,0.00,3.94,-5.06,4.44,1013.00,1015.00,101,1013.00
61969,1,0,350.00,143.85,-4.15,0.00,9.25,-4.90,7.37,1014.00,1014.00,1014.00,1014.00
62017,0,0,350.00,143.85,-3.69,0.00,12.94,-4.38,11.63,1016.00,1012.00,10122.00,1016.00
62043,0,0,350.00,143.85,-3.37,0.00,8.69,-4.02,11.19,1017.00,1013.00,1013.00,1017.00
62170,0,0,350.00,143.85,-3.95,00,-5.37,-4.51,-6.25,1009.00,1019.00,1019.00,1009.00
62263,0,0,350.00,143.85,-4.4.71,0.00,-12.38,-5.01,-10.94,1007.00,1021.00,1021.00,1007.00
62286,0,0,350.00,143.85,-4.84,0.00,-14.31,-5.27,-14.31,1006.00,1022.00,1022.00,1006.00
62325,0,0,350.00,143.85,-5.30,0.00,-15.81,-5.71,-16.00,1005.0006.00,1022.00,1022.00,1006.00
62398,0,0,350.00,143.85,-5.85,0.00,-0.56,-6.42,-2.44,10110,1018.00,1018.00,1012.00
62488,0,0,350.00,143.85,-5.82,0.00,0.00,-6.38,-0.06,1012.00,1018.00,1018.00,1012.00
62619,0,0,350.00,143.85,-4.71,0.00,14.25,-5.41,15.06,1017.00,1013.00,1013.00,1017.00
62657,0,0,350.00,143.5,-4.26,0.00,11.19,-5.03,12.06,1016.00,1014.00,1014.00,1016.00
62735,0,0,350.00,143.8,-3.70,0.00,7.19,-4.41,6.75,1015.00,1015.00,1015.00,1015.00
62762,0,0,350.00,143.85,-3.63,0.00,7.44,-4.26,7.19,.00,1015.00,1015.00,1015.00
62862,0,0,350.00,143.85,-3.08,0.00,-4.37,-3.58,-0.94,1013.00,1017.00,1017.00,10130
62893,0,0,350.00,143.85,-3.18,0.00,-8.56,-3.65,-6.12,1011.00,1019.00,1019.00,1011.00
62939,0,0,350.00,143.85,-3.60,0.00,-8.37,-4.00,-8.88,1010.00,1020.00,1020.00,1010.00
62971,0,0,350.00,143.85,-3.70,0.00,-7.00,-4.19,-8.06,1010.00,1020.00,1020.00,1010.00
62995,0,0,3.00,143.85,-3.80,0.00,-8.56,-4.40,-6.81,1010.00,1020.00,1020.00,1010.00
63053,0,0,350.00,143.85,-3.94.17,0.00,-11.31,-4.65,-10.25,1009.00,1021.00,1021.00,1009.00
63116,0,0,350.00,143.8,-4.81,0.00,-8.56,-5.29,-9.88,1009.00,1021.00,1021.00,1009.00
63199,0,0,350.00,143.85,-4.83,0.00,1.94,-5.41,1.44,1013.00,1017.00,1017.00,1013.00
63321,0,0,350.00,143.85,-3.51,0.00,9.50,-4.25,7.37,1015.00,1015.00,1015.00,1000
63352,0,0,350.00,143.85,-3.15,0.00,12.38,-3.97,10.38,1016.00,1014.00,1014.00,1016.00
63398,0,0,350.00,143.85,-2.53,0.00,11.94,-3.33,13.25,1018.00,1012.00,1012.00,1017.00
63422,0,0,350.00,143.85,-2.18,0.00,9.44,-2.99,10.25,1017.00,1013.00,1013.00,1017.00
63442,0,0,300,143.85,-1.92,0.00,6.37,-2.59,8.75,1017.00,1013.00,1013.00,1017.00
63509,0,0,350.00,143.85,-1.81,0,4.81,-2.31,5.87,1016.00,1014.00,1014.00,1016.00
63650,0,0,350.00,143.85,-1.25,0.00,-6.69,-1..81,-6.69,1012.00,1018.00,1018.00,1012.00
63672,0,0,350.00,143.85,-1.42,0.00,-9.69,-1.90,-9.50,1011.00,1019.00,19.00,1011.00
63862,0,0,350.00,143.85,-2.64,0.00,-8.75,-3.14,-9.63,1010.00,1020.00,1020.00,1010.000
63891,0,0,350.00,143.85,-2.78,0.00,-4.62,-3.30,-5.75,1011.00,1019.00,1019.00,1011.00
64095,0,0,350.00,143.85,-1.41,0.00,10.81,-2.19,9.94,1078.00,1072.00,1072.00,1078.00
64119,0,0,350.00,143.85,-1.05,0.00,12.25,-1.86,11.13,1100.00,1094.00,1094.00,13.00
64148,0,0,350.00,143.85,-0.66,0.00,10.94,-1.35,12.00,1124.00,1118.00,1118.00,1124.00
64238,0,0,350.00,143.85,-0.18,0.00,-0.94,-0.76,3.12,1182.00,1182.00,1182.00,1182.00
64260,0,0,35000,143.85,-0.29,0.00,-5.44,-0.80,-2.25,1218.00,1220.00,1220.00,1218.00
64339,0,0,350.00,143.85,-1.34,0.00,-16.69,-1.75,-17.87,1273.00,1289.00,1289.00,1273.00
64359,0,0,350.00,143.85,-1..03,0.00,-17.87,-2.27,-21.69,1311.00,1329.00,1329.00,1311.00
64425,0,0,350.00,143.85,-2.21,0.00,-20.-11.94,-2.96,-11.63,1350.00,1362.00,1362.00,1350.00
64560,0,0,350.00,143.85,-1.59,0.00,21.56,-2.15,19.31,1443.00,1431.00,1431.00,1443.00
64612,0,0,350.00,143.85,-0.31,0.00,22.19,-1.08,22.44,1447.00,1431.00,1431.00,460.00
64782,0,0,350.00,143.85,1.34,0.00,-6.87,0.90,-3.62,1501.00,1501.00,1501.00,1501.00
64810,0,0,350.00,143.85,1.06,0.00,-12.25,0.62,-7.94,1515.00,1519.00,1519.00,1515.00
64844,0,0,350.00,143.85,0.77,0.0,-15.56,0.21,-15.69,1521.00,1533.00,1533.00,1521.00
64942,0,0,350.00,143.85,-0.69,0.00,-10.56,1.25,-10.56,1552.00,1560.00,1560.00,1552.00
65033,0,0,350.00,143.85,-1.10,0.00,-0.37,-1.66,-2.06,1566.00,1568.00,1568.00,1566.00
65063,0,0,350.00,143.85,-1.10,0.00,0.37,-1.66,-0.37,1568.00,1.00,1569.00,1569.00
65089,0,0,350.00,143.85,-1.08,0.00,1.00,-1.65,1.00,1569.00,1569.00,1569.00,1569.
65163,0,0,350.00,143.85,-0.71,0.00,7.37,-1.33,4.94,1574.00,1572.00,1572.00,1574.00
65262,0,0,350.00,143.85,0.37,0.00,7.69,-0.36,10.38,1582.00,1576.00,1576.00,1582.00
65477,0,0,350.00,143.85,-0.32,0.00,-7.00,-0.84,-6.87,1581.00,15879.00,1589.00,1583.00
65500,0,0,350.00,143.85,-0.53,0.00,-6.69,-1.02,-7.44,1583.00,1589.00,1589.00,1583.00
65526,0,0,350.00,143.85,-0.67,0.00,-2.31,-1.18,-3.50,1584.00,1588.00,1588.00,1584.00
65590,0,0,350.000,143.85,-0.71,0.00,0.06,-1.27,-0.94,1588.00,1590.00,1590.00,1588.00
65623,0,0,350.00,143.85,-0.74,0.00,-1.31,-1.29,-1.00,1589.00,1591.00,1591.00,1589.00
65660,0,0,350.00,145,-0.72,0.00,1.81,-1.31,0.25,1593.00,1593.00,1593.00,1593.00
65714,0,0,350.00,143.85,0.44,0.00,5.62,-1.06,6.00,1598.00,1596.00,1596.00,1598.00
65734,0,0,350.00,143.85,-0.30,0.00,7.25,-1.00,5.62,150,1597.00,1597.00,1601.00
65840,0,0,350.00,143.85,0.55,0.00,3.81,-0.10,6.44,1605.00,1601.00,1601.00,1605.00
65877,0,0,350.00,143.85,0.61,0.00,1.00,0.02,2.50,1605.00,1605.00,1605.00,1605.00
65967,0,0,350.00,143.85,0.40,0.00,-7,-0.16,-1.87,1609.00,1609.00,1609.00,1609.00
66034,0,0,350.00,143.85,0.34,0.00,-1.69,-0.20,-1.87,1610.00,1610.00,1610.00,1610.00
66080,0,0,350.00,143.85,0.20,0.00,-2.81,-0.33,-1.69,1612.00,4.00,1614.00,1612.00
66178,0,0,350.00,143.85,-0.13,0.00,-4.75,-0.64,-4.31,1613.000,1617.00,1617.00,1613.00
66225,0,0,350.00,143.85,-0.21,0.00,-0.81,-0.76,-0.75,1617.00,1617.00,1617.00,1617.00
66297,0,0,350.00,143.85,-0.23,0.00,0.13,-0.79,0.06,1618.00,1618.00,1618.00,1618.00
66319,0,0,350.00,1485,-0.32,0.00,-2.81,-0.83,-2.06,1619.00,1621.00,1621.00,1619.00
66410,0,0,350.0,143.85,-0.37,0.00,0.62,-0.94,0.06,1623.00,1623.00,1623.00,1623.00
66540,0,0,350.00,143.85,-0.03,0.00,4.12,-0.67,2.94,1628.00,1628.00,1628.00,100
66573,0,0,350.00,143.85,0.01,0.00,0.00,-0.57,2.75,1628.00,1628.00,1628.00,1628.00
