millis,armed,fp,roll,pitch,yaw,mfr,gx,spr,err_roll,u2
38217,0,0,-2.32,5.89,-0.88,0.00,20.75,-0.18,-2.14,0.000004
38300,0,0,-3.21,5.89,-0.88,0.00,3.06,-0.18,-3.03,0.000001
38331,0,0,-3.18,5.89,-0.88,0.00,-2.81,-0.18,-3.00,0.000000
38379,0,0,-2.76,5.89,-0.88,0.00,-13.69,0.09,-2.85,-0.000002
38452,0,0,-1.35,5.84,-0.87,0.00,-24.44,-0.18,-1.17,-0.000004
38497,0,0,-0.12,5.83,-0.88,0.00,-26.56,-0.18,0.06,-0.000005
38518,0,0,0.40,5.81,-0.88,0.00,-27.75,-0.18,0.58,-0.000005
38571,0,0,1.61,5.80,-0.86,0.00,-22.31,-0.18,1.79,-0.000005
38609,0,0,2.27,5.78,-0.87,0.00,-16.19,-0.18,2.45,-0.000004
38658,0,0,2.71,5.79,-0.87,0.00,-9.81,-0.18,2.89,-0.000003
38671,0,0,2.82,5.78,-0.87,0.00,-4.87,-0.18,3.00,-0.000002
38732,0,0,2.46,5.79,-0.88,0.00,10.94,-0.18,2.64,0.000001
38800,0,0,1.44,5.79,-0.89,0.00,21.06,-0.18,1.62,0.000003
38845,0,0,0.22,5.82,-0.89,0.00,26.06,-0.18,0.40,0.000005
38870,0,0,-0.54,5.82,-0.89,0.00,25.56,-0.18,-0.36,0.000005
38913,0,0,-1.51,5.85,-0.89,0.00,24.31,-0.18,-1.33,0.000005
39026,0,0,-3.18,5.87,-0.88,0.00,6.00,-0.18,-3.00,0.000002
39104,0,0,-2.90,5.86,-0.89,0.00,-12.38,-0.18,-2.72,-0.000002
39219,0,0,-0.68,5.84,-0.89,0.00,-26.12,-0.18,-0.50,-0.000005
39265,0,0,0.35,5.82,-0.87,0.00,-26.50,-0.18,0.53,-0.000005
39304,0,0,1.27,5.81,-0.87,0.00,-22.69,-0.18,1.45,-0.000005
39353,0,0,2.15,5.79,-0.88,0.00,-16.69,-0.18,2.33,-0.000004
39374,0,0,2.40,5.79,-0.88,0.00,-12.88,-0.18,2.58,-0.000003
39445,0,0,2.49,5.79,-0.89,0.00,6.25,-0.18,2.67,0.000000
39550,0,0,0.60,5.81,-0.89,0.00,23.81,-0.18,0.78,0.000004
39595,0,0,-0.37,5.81,-0.89,0.00,25.37,-0.18,-0.19,0.000005
39722,0,0,-2.72,5.86,-0.90,0.00,15.38,-0.18,-2.54,0.000004
39763,0,0,-3.16,5.88,-0.90,0.00,8.25,-0.18,-2.98,0.000002
39802,0,0,-3.24,5.88,-0.89,0.00,-0.62,-0.18,-3.06,0.000000000
39828,0,0,-3.02,5.87,-0.90,0.00,-7.81,0.09,-3.11,-0.000001
39948,0,0,-0.98,5.84,-0.90,0.00,-25.50,-0.18,-0.80,-0.000004
39989,0,0,0.02,5.81,-0.88,0.00,-25.94,-0.18,0.20,-0.000005
40029,0,0,0.94,5.82,-0.88,0.00,-23.37,-0.18,1.12,-0.000.000004
40046,0,0,1.54,5.81,-0.89,0.00,-20.87,-0.18,1.72,-0.000004
40129,0,0,2.50,5.80,-0.89,0.00,-5.81,-0.18,2.68,-0.000002
40272,0,0,0.98,5.80,-0.90,0.00,21.44,-0.18,1.16,0.000004
40292,0,0,0.75,5.80,-0.90,0.00,22.,-0.18,0.24,0.000004
40366,0,0,-0.91,5.83,-0.91,0.00,25.06,-0.18,-0.73,0.000005
40450,0,0,-2.48,5.85,-0.90,0.00,15.56,-0.18,-2.30,0.000004
40572,0,0,-2.77,5.85,-0.91,0.00,-9.19,-0.18,-2.59,-0.000001
40602,0,0,-2.40,5.85,-0.91,0.00,-14.56,-0.18,-2.22,-0.000002
40688,0,0,-0.55,5.82,-0.90,0.00,-24.87,-0.18,-013,-0.000005
40704,0,0,-0.07,5.82,-0.91,0.00,-25.00,-0.18,0.11,-0.000005
40828,0,0,2.24,5.80,-0.92,0.00,-13.31,-0.18,2.42,-0.000003
40875,0,0,2.54,5.79,-0.92,0.00,-6.12,-0.18,2.72,-0.000002
40914,0,0,2.54,5.79,-0.92,0.00,2.19,-0.18,2.72,-0.000000
40982,0,0,1.80,5.80,-0.93,0.00,15.38,-0.18,1.98,0.000002
41058,0,0,-0.10,5.81,-0.93,0.00,24.56,-0.18,0.08,0.000004
41078,0,0,-0.58,5.82,-0.94,0.00,24.69,-0.18,-0.40,0.000005
41176,0,0,-2.43,5.86,-0.94,0.00,16.75,-0.18,-2.25,0.000004
41209,0,0,-2.71,5.86,-0.94,0.00,13.56,-0.18,-2.53,0.000003
41223,0,0,-2.91,5.86,-0.94,0.00,9.31,-0.18,-.85,0.000002
41262,0,0,-3.07,5.86,-0.94,0.00,1.31,-0.18,-2.89,0.000001
41287,0,0,-2.99,5.86,-0.94,0.00,-4.75,-0.18,-2.81,-0.000000
41337,0,0,-2.62,5.86,-0.94,0.00,-12.75,0.09,-2.71,-0.000002
41375,0,0,-1.96,5.85,-0.94,0.00,-19.12,0.09,-2.05,-0.000003
41427,0,0,-1.12,5.83,-0.93,0.00,-22.94,0.09,-1.21,-0.004
41444,0,0,-0.43,5.83,-0.93,0.00,-24.25,0.09,-0.52,-0.000004
41516,0,0,1.33,5.81,-0.93,0.00,-20.50,-0.18,1.51,-0.000004
41607,0,0,2.34,5.81,-0.93,0.00,-8.06,-0.18,2.52,-0.00.000002
41620,0,0,2.43,5.80,-0.93,0.00,-1.62,-0.18,2.61,-0.000001
41666,0,0,2.27,5.80,-0.94,0.00,6.69,-0.18,2.45,0.000001
41756,0,0,1.14,5.80,-0.94,0.00,19.44,-0.18,1.32,0.000003
41787,0,0,0.51,5.80,-0.94,0.00,22.31,-0.18,0.69,0.000004
41863,0,0,-1.32,5.83,-0.94,0.00,22.81,-0.18,-1.14,0.000005
41906,0,0,-2.12,5.86,-0.95,0.00,19.06,-0.18,-1.94,0.000004
41949,0,0,-2.83,5.86,-0.95,0.00,10.75,-0.18,-2.65,0.000003
41972,0,0,-3.03,5.85,-0.95,0.00,7.12,-0.18,-2.85,0.000002
42022,0,0,-3.05,5.85,-0.95,0.00,-0.69,-0.18,-2.87,0.000001
42061,0,0,-2.69,5.86,-0.95,0.00,-12.63,-0.18,-2.51,-0.000002
42129,0,0,-1.45,5.83,-0.94,0.00,-21.62,-0.18,-1.27,-0.000004
42252,0,0,0.99,5.81,-0.91,0.00,-21.12,-0.18,1.17,-0.000004
42331,0,0,2.10,5.80,-0.92,0.00,-9.56,-0.18,2.28,-0.000002
42357,0,0,2.24,5.81,-0.92,0.00,-3.62,-0.18,2.42,-0.000001
42436,0,0,1.68,5.80,-0.92,0.00,11.38,0.09,1.59,0.000002
42486,0,0,1.01,5.80,-0.92,0.00,19.19,0.09,0.92.78,0.000004
42520,0,0,0.39,5.80,-0.92,0.00,21.87,-0.18,0.57,0.000004
42591,0,0,-1.38,5.82,-0.92,0.00,22.37,-0.18,-1.20,0.000004
42670,0,0,-2.74,5.85,-0.92,0.00,12.56,-0.18,-2.56,0.000003
42707,0,0,-3.00,5.86,-0.92,0.00,7.19,-0.18,-2.82,0.000002
42770,0,0,-2.86,5.85,-0.92,0.00,-8.75,-0.18,-2.68,-0.000001
42938,0,0,-0.07,5.83,-0.91,0.00,-23.44,-0.18,0.11,-0.000004
42976,0,0,0.78,5.82,-0.91,0.00,-21.50,-0.18,0.96,-0.000004
43048,0,0,1.89,5.82,-0.91,0.00,-12.69,-0.18,2.07,-0.000003
43082,0,0,2.07,5.82,-0.92.91,0.00,-5.31,-0.18,2.36,-0.000002
43128,0,0,2.18,5.81,-0.92,0.00,2.37,-0.18,2.36,-0.000000
43209,0,0,1.33,5.81,-0.92,0.00,16.37,-0.18,1.51,0.000003
43245,0,0,0.58,5.82,-0.92,0.00,20.44,-0.18,0.76,0.000004
43335,0,0,-1.16,5.83,-0.92,0.00,22.12,-0.18,-0.98,0.000004
43360,0,0,-1.77,5.82,-0.92,0.00,20.00,-0.18,-1.59,0.000004
43447,0,0,-2.87,5.83,-0.92,0.00,8.81,-0.18,-2.69,0.000002
43490,0,0,-3.02,5.83,-0.92,0.00,0.94,-0.18,-2.84,0.000001
43507,0,0,-2.93,5.83,-0.93,0.00,-5.00,-0.18,-2.75,-0.000000
43579,0,0,-1.95,5.83,-0.93,0.00,-18.00,-0.18,-1.77,-0.000003
43670,1,0,-0.28,5.82,-0.92,0.00,-23.19,-0.18,-0.10,-0.000004
43706,1,0,0.57,5.81,-0.92,0.00,-21.12,-0.18,0.75,-0.000004
43722,1,0,1.13,5.81,-0.92,0.00,-18.19,-0.18,1.31,-0.000004
43815,1,0,1.92,5.80,-0.93,0.00,-7.06,-0.18,2.10,-0.000002
43865,1,0,1.97,5.80,-0.93,0.00,0.56,-0.18,2.15,-0.000000
43901,1,0,1.68,5.80,-0.93,0.00,9.88,-0.18,1.86,0.000001
43939,1,0,1.12,5.80,-0.93,0.00,16.44,-0.18,1.30,0.000003
44045,1,0,-1.14,5.83,-0.95,0.00,22.44,-0.18,-0.96,0.000004
44132,1,0,-2.60,5.86,-0.97,0.00,14.87,-0.18,-2.42,0.000003
44194,1,0,-3.12,5.86,-0.97,0.00,1.62,-0.18,-2.94,0.000001
44283,1,0,-2.59,5.86,-0.97,0.00,-13.44,-0.18,-2.41,-0.000002
44317,1,0,-2.11,5.86,-0.96,0.00,-18.00,-0.18,-1.93,-0.000003
44396,1,0,-0.43,5.83,-0.93,0.00,-22.87,-0.18,-0.25,-0.000004
44521,1,0,1.75,5.82,-0.90,0.00,-12.00,0.09,1.66,-0.000003
44619,1,0,1.83,5.81,-0.90,0.00,8.25,-0.18,2.01,0.000001
44661,1,0,1.34,5.80,-0.90,0.00,15.06,0.09,1.25,0.000002
44674,1,0,1.0.63,5.81,-0.91,0.00,19.56,0.09,0.54,0.000003
44737,1,0,-0.20,5.81,-0.92,0.00,22.12,-0.18,-0.02,0.000004
44851,1,0,-2.37,5.83,-0.94,0.00,15.81,-0.18,-2.19,0.000004
45009,1,0,-2.62,5.83,-0.94,0.00,-11.25,-0.18,-2.44,-0.000001
45050,1,0,-1.84,5.83,-0.93,0.00,-18.81,-0.18,-1.66,-0.000003
45118,1,0,-0.40,5.81,-0.90,0.00,-22.25,-0.18,-0.22,-0.000004
45135,1,0,-0.19,5.815.79,-0.89,0.00,-21.44,0.09,0.35,-0.000004
45203,1,0,1.18,5.79,-0.88,0.00,-17.56,-0.18,1.36,-0.000004
45218,1,0,1.61,5.79,-0.87,0.00,-13.63,-0.18,1.79,-0.000003
45306,1,0,1.98,5.80,-0.87,0.00,1.62,0.09,1.89,-0.000000
45403,1,0,1.05,5.79,-0.89,0.00,17.94,-0.18,1.23,0.000003
45420,1,0,0.43,5.79,-0.90,0.00,21.62,-0.18,0.61,0.000004
45471,1,0,-0.47,5.82,-0.91,0.00,23.69,-0.18,-0.29,0.000004
45509,1,0,-1.34,5.84,-0.92,0.00,20.75,0.09,-1.43,0.000004
45583,1,0,-2.46,5.86,-0.93,0.00,8.00,0.09,-2.55,0.000002
45762,1,0,-1.34,5.85,-0.90,0.00,-18.37,-0.18,-0.99,-0.000003
45791,1,0,-0.82,5.84,-0.90,0.00,-19.31,-0.18,-0.64,-0.000003
45897,1,0,1.11,5.83,-0.88,0.00,-12.44,-0.18,1.29,-0.0000002
45930,1,0,1.36,5.83,-0.88,0.00,-8.37,-0.18,1.54,-0.000002
46003,1,0,1.40,5.81,-0.87,0.00,3.62,-0.18,1.58,0.000000
46045,1,0,1.10,5.81,-0.88,0.00,7.63,-0.18,1.28,0.000001
46118,1,0,0.26,5.81,-0.88,0.00,12.00,-0.18,0.44,0.000002
46227,1,0,-1.18,5.80,-0.91,0.00,11.31,-0.18,-1.00,0.000002
46268,1,0,-1.54,5.77,-0.91,0.00,7.06,-0.18,-1.36,0.000002
46346,1,0,-1.83,5.91,-0.91,0.00,1.00,-0.18,-1.65,0.000001
46395,1,0,-1.71,5.88,-0.91,0.00,-6.69,-0.18,-1.53,-0.000001
46436,1,0,-1.41,5.88,-0.91,0.00,-8.94,-0.18,-1.23,-0.000001
46504,1,0,-0.66,5.85,-0.91,0.00,-9.13,-0.18,-0.48,-0.000002
46582,1,0,0.11,5.85,-0.90,0.00,-7.56,0.09,0.02,-0.000001
46730,1,1,0.19,5.90,-0.91,2.62,2.62,50.00,-49.81,0.000014
46855,1,1,0.97,5.47,-0.89,31.50,-31.50,50.00,-49.03,0.000008
46930,1,1,4.89,6.03,-1.14,57.88,-50.63,50.00,-45.11,0.000003
47029,1,1,9.06,5.60,-1.19,57.88,-25.19,50.00,-40.94,0.000007
47082,1,1,9.26,5.50,-1.09,57.88,4.31,50.00,-40.74,0.000012
47119,1,1,8.99,5.56,-0.73,57.88,11.38,50.00,-41.01,0.000013
47177,1,1,7.95,5.77,-0.89,57.88,17.87,50.00,-42.05,0.000015
47269,1,1,6.85,5.60,-0.96,57.88,7.94,50.00,-43.15,0.000013
47374,1,1,7.38,5.67,-0.88,57.88,-15.56,50.00,-42.62,0.000009
47539,1,1,8.88,5.65,-0.82,57.88,-5.50,50.00,-41.12,0.000010
47561,1,1,8.82,5.64,-0.86,57.88,2.87,50.00,-41.18,0.000012
47617,1,1,8.73,5.60,-0.88,57.88,3.06,50.00,-41.27,0.000012
47649,1,1,8.69,5.59,-0.85,57.88,1.31,50.00,-41.31,0.000012
47732,1,1,8.70,5.48,-0.90,57.88,-5.94,50.00,-41.30,0.000010
47768,1,1,8.87,5.47,-0.90,57.88,-6.37,50.00,-41.13,0.000010
47810,1,1,9.38,5.37,-0.93,57.88,-12.81,50.00,-40.62,0.000009
47879,1,1,10.81,5.28,-0.88,57.88,-22.19,50.00,-39.19,0.000007
47932,1,1,11.53,5.30,-0.86,57.88,-15.19,50.00,-38.47,0.000008
48004,1,1,12.23,5.40,-0.89,57.88,-8.63,50.00,-37.77,0.000009
48043,1,1,12.41,5.36,-0.87,57.88,-2.12,50.00,-37.59,0.000010
48084,1,1,12.23,5.34,-0.88,57.88,4.06,50.00,-37.77,0.000010011
48110,1,1,12.15,5.35,-0.91,57.88,3.50,50.00,-37.85,0.000011
48191,1,1,11.58,5.25,-0.90,57.88,12.56,50.00,-38.42,0.000013
48206,1,1,11.28,5.27,-0.94,57.88,8.19,50.00,-38.72,0.000012
48309,1,1,10.71,5.34,-0.91,57.88,6.06,50.00,-39.29,0.000012
48323,1,1,10.66,5.34,-0.91,57.88,1.12,50.00,-39.34,0.000011
48343,1,1,10.72,5.34,-0.90,57.88,-1.25,50.000,-39.09,0.000009
48419,1,1,11.29,5.29,-0.88,57.88,-5.81,50.00,-38.71,0.000010
48531,1,1,11.43,5.36,-0.86,57.88,6.69,50.00,-38.57,0.000012
48635,1,1,10.32,5.31,-0.88,57.88,4.94,50.00,-39.68,0.000012
48694,1,1,9.97,5.30,-0.91,57.88,11.88,50.00,-40.03,0.000013
48734,1,1,9.70,5.24,-0.91,57.88,2.12,50.00,-40.30,0.000012
48786,1,1,9.90,5.27,-0.87,57.88,-0.75,50.00,-40.10,0.000011
48891,1,1,10.64,5.30,-0.86,57.88,-9.63,50.00,-39.36,0.000.000010
48920,1,1,10.65,5.38,-0.84,57.88,4.12,50.00,-39.35,0.000012
49032,1,1,9.93,5.48,-0.84,57.88,16.50,50.00,-40.07,0.000014
49107,1,1,9.27,5.28,-0.88,57.88,-5.94,50.00,-40.73,0.000010
49219,1,1,9.68,5.52,-0.87,57.88,-13.44,50.00,-40.32,0.000009
49347,1,1,10.32,5.48,-0.81,57.88,-10.25,50.00,-39.68,0.000009
49453,1,1,10.49,5.50,-0.82,57.88,-4.81,50.00,-39.51,0.000010
49563,1,1,9.59,5.57,-0.83,57.88,9.38,50.00,-40.41,0.000013
49657,1,1,8.64,5.66,-0.84,57.88,19.50,50.00,-41.36,0.00001500015
49674,1,1,8.36,5.69,-0.84,57.88,12.44,50.00,-41.64,0.000014
49841,1,1,8.90,5.70,-0.81,57.88,-14.25,50.00,-41.10,0.000009
49882,1,1,9.30,5.62,-0.79,57.88,-5.62,50.00,-40.70,0.000010
49947,1,1,9.25,5.68,-0.76,57.88,-2.12,50.00,-40.75,0.000011
50078,1,1,8.73,5.66,-0.77,57.88,5.00,50.00,-41.27,0.000012
50121,1,1,8.66,5.71,-0.77,57.88,3.56,50.00,-41.34,0.000012
50160,1,1,8.31,5.69,-0.82,57.88,9.88,50.00,-41.69,0.000013
50178,1,1,8.14,5.73,-0.79,57.88,5.69,50.00,-41.86,0.000013
50252,1,1,8.21,5.64,-0.80,57.88,2.69,50.00,-41.79,0.000012
50371,1,1,8.43,5.57,-0.80,57.88,-2.00,50.00,-41.57,0.000011
50492,1,1,8.21,5.51,-0.85,57.88,-1.00,50.00,-41.79,0.000011
50603,1,1,7.94,5.66,-0.81,57.88,2.00,50.00,-42.06,0.000012
50707,1,1,7.87,5.65,-0.81,57.88,-7.44,50.00,-42.13,0.000010
50804,1,1,8.11,5.47,-0.84,57.88,-5.31,50.00,-41.89,0.000011
50822,1,1,8.38,5.52,-0.80,57.88,-11.31,50.00,-41.62,0.000009
50879,1,1,8.59,5.63,-0.78,57.88,0.81,50.00,-41.41,0.000012
50921,1,1,8.41,5.71,-0.79,57.88,4.19,50.00,-41.59,0.000012
51047,1,1,8.49,5.56,-0.77,57.88,2.87,50.00,-41.51,0.000012
51068,1,1,8.57,5.61,-0.73,57.88,-4.81,50.00,-41.43,0.000011
51109,1,1,8.72,5.74,-0.76,57.88,-0.19,50.00,-41.28,0.000011
51201,1,1,8.69,5.79,-0.66,57.88,-1.69,50.00,-41.31,0.000011
51273,1,1,8.42,5.82,-0.73,57.88,5.50-1.75,50.00,-41.61,0.000011
51303,1,1,8.44,5.79,-0.75,57.88,-4.19,50.00,-41.56,0.000011
51452,0,0,8.32,5.71,-0.61,0.00,17.31,-0.18,8.50,0.000001
51525,0,0,5.30,5.83,-0.66,0.00,41.13,-0.18,5.48,0.000006
51656,0,0,-0.09,6.00,-0.80,0.00,38.69,-0.18,0.09,0.000007
51734,0,0,-2.30,6.04,-0.85,0.00,24.37.00,-0.18,-2.39,0.000004
51750,0,0,-2.62,6.08,-0.85,0.00,4.12,-0.18,-2.44,0.000001
51858,0,0,-1.73,6.03,-0.85,0.00,-19.62,-0.18,-1.55,-0.000003
51981,0,0,1.38,5.98,-0.78,0.00,-28.94,-0.18,1.56,-0.000006
52036,0,0,2.34,5.90,-0.75,0.00,-23.94,-0.18,2.52,-0.000005
52100,0,0,3.60,5.92,-0.74,0.00,-12.25,-0.18,3.78,-0.000003
52189,0,0,3.68,5.92,-0.72,0.00,9.44,-0.18,3.86,0.0000001
52206,0,0,3.46,5.89,-0.73,0.00,12.50,-0.18,3.64,0.000001
52250,0,0,2.71,5.90,-0.74,0.00,21.37,-0.18,2.89,0.000003
52317,0,0,0.72,5.95,-0.77,0.00,27.19,-0.18,0.90,0.000005
52373,0,0,-0.31,6.02,-0.79,0.00,25.81,-0.18,-0.13,0.000005
52413,0,0,-1.23,6.02,-0.80,0.00,21.25,-0.18,-1.05,0.000004
52474,0,0,-2.11,6.06,-0.82,0.00,7.81,-0.18,-1.93,0.000002
52602,0,0,-1.09,6.01,-0.81,0.00,-18.50,-0.18,-0.91,-0.000003
52646,0,0,-0.20,6.02,-0.80,0.00,-26.06,-0.18,-0.02,-0.000005
52684,0,0,0.90,5.99,-0.77,0.00,-28.19,-0.18,1.08,-0.000005
52711,0,0,1.68,5.97,-0.76,0.00,-25.94,-0.18,1.86,-0.000005
52810,0,0,3.86,5.93,-0.73,0.00,-11.63,-0.18,4.04,-0.000003
52905,0,0,3.96,5.93,-0.73,0.00,7.06,-0.18,4.14,0.000000
52991,0,0,2.64,5.97,-0.74,0.00,22.56,-0.18,2.82,0.000003
53011,0,0,1.96,5.97,-0.75,0.00,24.19,-0.18,2.14,0.000004
53063,0,0,0.95,6.00,-0.76,0.00,26.69,-0.18,1.13,0.000005
53102,0,0,-0.10,6.02,-0.76,0.00,25.50,-0.18,0.08,0.000005
53140,0,0,-0.94,6.04,-0.77,0.00,19.37,-0.18,-0.76,0.000004
53173,0,0,-1.43,6.06,-0.77,0.00,15.69,-0.18,-1.25,0.000003
53252,0,0,-1.88,6.07,-0.77,0.00,-3.62,-0.18,-1.70,-0.000000
53267,0,0,-1.66,6.06,-0.77,0.00,-9.44,-0.18,-1.48,-0.000001
53366,0,0,-0.03,6.03,-0.76,0.00,-25.19,-0.18,0.15,-0.000005
53481,0,0,2.71,5.97,-0.73,0.00,-24.06,-0.18,2.89,-0.000005
53571,0,0,4.03,5.96,-0.72,0.00,-10.06,-0.18,4.21,-0.000003
53588,0,0,4.21,5.94,-0.72,0.00,-4.37,-0.18,4.39,-0.000002
53644,0,0,4.13,5.94,-0.72,0.00,4.37,-0.18,4.31,-0.000000
53711,0,0,3.05,5.94,-0.72,0.00,19.69,-0.18,3.23,0.000003
53796,0,0,1.18,5.98,-0.72,0.00,26.12,0.09,1.09,0.000005
53810,0,0,0.43,6.01,-0.72,0.00,25.31,-0.18,0.61,0.000004
53860,0,0,-0.46,6.03,-0.73,0.00,21.56,-0.18,-0.28,0.000004
53874,0,0,-0.67,6.5,-0.73,0.00,15.94,-0.18,-0.98,0.000003
53939,0,0,-1.50,6.04,-0.73,0.00,5.25,-0.18,-1.32,0.000001
54055,0,0,-0.51,6.04,-0.73,0.00,-17.94,-0.18,-0.33,-0.000003
54167,0,0,1.83,5.96,-0.75,0.00,-25.56,-0.18,2.01,-0.000005
54253,0,0,3.34,5.92,-0.76,0.00,-16.37,-0.18,3.52,-0.000004
54295,0,0,3.60,5.91,-0.77,0.00,-10.88,-0.18,3.78,-0.000003
54327,0,0,3.72,5.91,-0.78,0.00,-3.19,-0.18,3.90,-0.000002
54401,0,0,3.02,5.89,-0.80,0.00,14.19,-0.18,3.20,0.000002
54417,0,0,2.47,5.90,-0.80,0.00,17.00,-0.18,2.65,0.000002
54545,0,0,-0.17,5.94,-0.81,0.00,24.75,0.09,-0.26,0.000005
54595,0,0,-0.64,5.95,-0.2,0.00,21.56,0.09,-1.16,0.000004
54646,0,0,-1.95,5.98,-0.82,0.00,16.50,0.09,-2.04,0.000004
54715,0,0,-2.37,5.98,-0.82,0.00,-0.75,-0.18,-2.19,0.000000
54787,0,0,-1.80,5.98,-0.82,0.00,-15.13,-0.18,-1.62,-0.000002
54859,0,0,0.03,5.93,-0.83,0.00,-24.50,-0.18,0.21,-0.000005
54883,0,0,0.73,5.93,-0.84,0.00,-25.44,0.09,0.64,-0.000005
54976,0,0,2.37,5.88,-0.84,0.00,-18.31,0.09,2.28,-0.000004
55062,0,0,3.07,5.87,-0.85,0.00,-4.00,-0.18,3.25,-0.000002
55100,0,0,3.02,5.87,-0.85,0.00,2.69,-0.18,3.20,-0.000000
55136,0,0,2.67,5.87,-0.86,0.00,10.88,-0.18,2.85,0.000001
55208,0,0,1.22,5.87,-0.86,0.00,22.31,0.09,1.13,0.000004
55333,0,0,-1.56,5.92,-0.87,0.00,21.69,-0.18,-1.38,0.000004
55351,0,0,-1.93,5.93,-0.87,0.00,18.19,-0.18,-1.75,0.000004
55380,0,0,-2.57,5.94,-0.87,0.00,8.94,-0.18,-2.39,0.000002
55448,0,0,-2.71,5.94,-0.87,0.00,0.62,-0.18,-2.53,0.000001
55467,0,0,-2.62,5.94,-0.87,0.00,-5.37,-0.18,-2.44,-0.000000
55592,0,0,-0.86,5.91,-0.86,0.00,-23.37,-0.18,-0.68,-0.000004
55632,0,0,0.31,5.89,-0.86,0.00,-25.19,-0.18,0.49,-0.000005
55703,0,0,1.75,5.87,-0.86,0.00,-18.75,-0.18,1.93,-0.000004
55822,0,0,2.50,5.86,-0.87,0.00,3.69,-0.18,2.68,-0.000000
55861,1,0,2.15,5.86,-0.88,0.00,11.19,-0.18,2.33,0.000001
55917,1,0,0.94,5.86,-0.88,0.00,21.56,-0.18,1.12,0.000004
56016,1,0,-0.90,5.89,-0.88,0.00,23.37,-0.18,-0.72,0.000005
56122,1,0,-2.76,5.93,-0.90,0.00,9.13,-0.18,-2.58,0.000002
56239,1,0,-2.32,5.92,-0.90,0.00,-14.94,-0.18,-2.14,-0.000002
56364,1,0,0.17,5.88,-0.87,0.00,-24.06,-0.18,0.35,-0.000005
56444,1,0,1.72,5.88,-0.84,0.00,-17.00,-0.18,1.90,-0.0000040.000003
56458,1,0,2.00,5.88,-0.84,0.00,-14.00,-0.18,2.18,-0.000003
56512,1,0,2.35,5.88,-0.85,0.00,-4.31,-0.18,2.53,-0.000001
56554,1,0,2.29,5.88,-0.85,0.00,3.87,-0.18,2.47,0.000000
56570,1,0,2.05,5.87,-0.85,0.00,9.31,-0.18,2.23,0.000001
56622,1,0,1.50,5.87,-0.86,0.00,16.00,-0.18,1.68,0.000002
56701,1,0,-0.13,5.89,-0.88,0.00,22.62,-0.18,0.05,0.000004
56717,1,0,-0.79,5.89,-0.88,0.00,22.87,-0.18,-0.61,0.000004
56814,1,0,-2.32,5.93,-0.90,0.00,15.25,-0.18,-2.14,0.000003
57047,1,0,-0.78,5.90,-0.87,0.00,-25.50,-0.18,-0.60,-0.000005
57142,1,0,1.25,5.87,-0.85,0.00,-24.31,-0.18,1.43,-0.000005
57162,1,0,1.81,5.85,-0.82,0.00,-20.69,-0.18,1.99,-0.000004
57253,1,0,2.63,5.83,-0.83,0.00,-1.00,-0.18,2.81,-0.000001
57269,1,0,2.42,5.83,-0.84,0.00,8.56,-0.18,2.60,0.000001
57314,1,0,2.04,5.83,-0.84,0.00,14.25,-0.18,2.22,0.000002
57383,1,0,0.43,5.83,-0.89,0.00,23.69,-0.18,0.61,0.000004
57477,1,0,-1.56,5.88,-0.92,0.00,20.12,-0.18,-1.38,0.000004>4
57493,1,0,-1.90,5.88,-0.92,0.00,17.19,-0.18,-1.72,0.000004
57740,1,0,-0.89,5.88,-0.90,0.00,-19.81,-0.18,-0.71,-0.000003
57770,1,0,-0.32,5.86,-0.89,0.00,-20.50,-0.18,-0.14,-0.000004
57846,1,0,1.00,5.84,-0.89,0.00,-14.75,-0.18,1.18,-0.000003
57964,1,0,1.57,5.84,-0.88,0.00,1.75,-0.18,1.75,-0.000000
58000,1,0,1.24,5.85,-0.88,0.00,8.81,-0.18,1.42,0.000001
58205,1,0,-1.24,5.89,-0.90,0.00,12.38,-0.18,-1.06,0.000003
58296,1,0,-1.86,5.90,-0.91,0.00,-0.25,-0.18,-1.68,0.000000
58351,1,0,-1.69,5.89,-0.91,0.00,-6.31,0.09,-1.78,-0.000001
58369,1,0,-1.34,5.90,-0.90,0.00,-10.25,-0.18,-1.16,-0.000002
58427,1,0,-0.88,5.90,-0.90,0.00,-12.56,-0.18,-0.70,-0.000002
58445,1,0,-0.52,5.90,-0.90,0.00,-13.38,-0.18,-0.34,-0.000002
58543,1,0,0.43,5.90,-0.90,0.00,-10.75,-0.18,0.61,-0.000002
58560,1,0,0.66,5.90,-0.90,0.00,-8.00,-0.18,0.84,-0.000002
58658,1,0,0.90,5.90,-0.91,0.00,1.12,0.09,0.81,-0.000000
58693,1,0,0.79,5.90,-0.91,0.00,4.06,0.09,0.70,0.000001
58760,1,0,0.19,5.89,-0.91,0.00,9.69,0.09,0.10,0.000002
58854,1,0,-0.58,5.89,-0.92,0.00,9.50,-0.18,-0.40,0.000002
58878,1,0,-0.83,5.89,-0.92,0.00,8.19,-0.18,-0.65,0.000002
58925,1,0,-1.10,5.89,-0.92,0.00,4.94,-0.18,-0.92,0.000001
58967,1,0,-1.23,5.89,-0.92,0.00,1.75,-0.18,-1.05,0.000001
58987,1,0,-1.24,5.89,-0.92,0.00,-0.44,-0.18,-1.06,0.000000
59038,1,0,-1.14,5.89,-0.92,0.00,-3.75,-0.18,-0.96,-0.000000
