micros,flip,phase,spf_roll,roll_abs,roll,spf_r_rate,gxrs,error_roll,error_r_rate,m1,m2,m3,m4
25299,1,0,350.00,76.23,3.41,0.00,-16.19,3.01,-17.94,1241.00,1251.00,1251.00,1241.00
25426,1,0,350.00,76.23,2.25,0.00,-14.69,1.98,-69,1096.00,1104.00,1104.00,1096.00
25619,1,0,350.00,76.23,1.57,0.00,6.56,0.87,0.62,1019.00,1019.00,1019.00,1019.00
25767,1,0,350.00,76.23,2.40,0.00,12.25,1.65,12.75,1022.00,1012.00,1012.00,1022.00
25913,1,0,350.00,76.23,3.21,0.00,4.37,2.54,7.12,1021.00,1013.00,1013.00,1021.00
25987,1,0,350.00,76.23,2.97,0.00,-2.37,2.47,-5.25,1015.00,1015.00,1015.00,1015.00
26085,1,0,350.00,76.23,2.60,.00,-10.44,2.04,-10.81,1014.00,1020.00,1020.00,1014.00
26219,1,0,350.00,76.23,1.73,0.00,-8.44,1.26,-7.56,1015.00,1019.00,1019.00,1015.00
26455,0,0,350.00,76.23,2.05,0.00,5.25,1.30,7.75,1018.00,1012.00,1012.00,1018.00
26625,0,0,350.00,76.23,2.57,0.00,0.69,1.90,4.81,1017.00,1013.00,1013.00,1017.00
26775,0,0,350.00,76.23,2.35,0.00,-4.56,1.80,-6,1017.00,1017.00,1017.00,1017.00
26801,0,0,350.00,76.23,2.27,0.00,-1.87,1.75,-4.00,1017.00,1017.00,1017.00,1017
26836,0,0,350.00,76.23,2.23,0.00,-0.31,1.70,-0.88,1017.00,1017.00,1017.00,1017.00
27012,0,0,350.00,76.23,1.71,0.00,-3.69,1.,-3.69,1017.00,1017.00,1017.00,1017.00
27056,0,0,350.00,76.23,1.60,0.00,2.12,1.01,-1.56,1017.00,1017.00,1017.00,1017.00
27273,0,0,350.00,76.23,1.95,0.00,2.06,1.30,2.94,1018.00,1016.00,1016.00,1018.00
27461,0,0,350.00,76.23,2.00,0.00,0.13,1.37,-1.81,1015.00,1015.00,101,1017.00
27484,0,0,350.00,76.23,1.98,0.00,-0.25,1.42,0.37,1017.00,1017.00,1017.00,1017.00
27725,0,0,350.00,76.23,1.26,0.00,-0.81,0.64,-3.00,1017.00,1017.00,1017.00,1017.00
27921,0,0,350.00,76.23,1.38,0.00,2.00,0.72,3.25,1018.00,1016.00,1016.00,.00
27942,0,0,350.00,76.23,1.40,0.00,0.69,0.84,1.37,1016.00,1014.00,1014.00,1016.00
28063,0,0,350.00,76.23,1.59,0.00,-0.31,1.04,1.12,1018.00,1016.00,1016.00,00
28101,0,0,350.00,76.23,1.54,0.00,-0.06,0.95,-0.75,1017.00,1017.00,1017.00,1017.00
28145,0,0,350.00,76.23,1.52,0.00,0.94,0.96,0.81,1015.00,1015.00,1015.00,1015.00
28297,0,0,350.00,76.23,1.15,0.00,-2.25,0.55,-1.37,1017.00,1017.00,1017.00,10
28332,0,0,350.00,76.23,1.04,0.00,-4.19,0.55,-3.06,1017.00,1017.00,1017.00,1017.00
28377,0,0,350.00,76.23,0.87,0.00,-2.69,0.34,-3.62,1040.00,1042.00,1042.00,1040.00
28398,0,0,350.00,76.23,0.81,0.00,-0.44,0.19,-1.44,1051.00,1051.00,1051.00,1051.00
28451,0,0,350.00,76.23,0.79,0.00,-1.06,0.23,-0.81,10,1119.00,1119.00,1119.00
28564,0,0,350.00,76.23,0.87,0.00,2.50,0.25,3.19,1142.00,1140.00,1140.00,1142.00
28605,0,0,350.00,76.23,0.94,0.00,1.25,0.37,1.94,1152.00,1152.00,1152.00,1152.00
28760,0,0,350.00,76.23,1.29,0.00,1.75,0.72,1.62,1189.00,1187.00,1187.00,1189.00
28861,0,0,350.00,76.23,11,0.00,-3.69,0.74,-1.25,1232.00,1232.00,1232.00,1232.00
28983,0,0,350.00,76.23,1.03,0.00,-6.31,0.46,-2.81,1262.00,1262.00,1262.00,1262.00
29089,0,0,350.00,23,0.75,0.00,-3.44,0.25,-0.75,1295.00,1295.00,1295.00,1295.00
29190,0,0,350.00,76.23,0.74,0.00,4.12,0.07,-0.50,1307.00,1307.00,1307.01308.00,1310.00
29215,0,0,350.00,76.23,0.76,0.00,1.62,0.20,3.50,1310.00,1308.00,1308.00,1310.00
29377,0,0,350.00,76.23,1.27,0.00,3.94,0.67,4.12,1327.00,1323.00,1323.00,1327.00
29594,0,0,350.00,76.23,1.15,0.00,-3.19,0.59,-3.94,1353.00,1355.00,1355.00,1353.00
29792,0,0,350.00,76.23,0.85,0.00,-0.62,0.30,-1.31,1367.00,1367.00,1367.00,00
29827,0,0,350.00,76.23,0.85,0.00,1.06,0.29,-0.13,1367.00,1367.00,1367.00,1367.00
30015,0,0,350.00,76.23,1.29,0.00,1.62,0.64,2.37,1379.00,1377.00,1377.00,1379.00
30258,0,0,350.00,76.23,1.39,0.00,-0.06,0.83,-1.31,1388.00,1388.00,1388.00,1388.00
30451,0,0,350.00,76.23,1.19,0.00,-0.75,0.64,-1.56,1395.00,1395.00,13.00,1395.00
30478,0,0,350.00,76.23,1.13,0.00,-1.75,0.59,-2.00,1395.00,1395.00,1395.00,1395.00
30501,0,0,0,76.23,1.08,0.00,-1.56,0.47,-1.12,1397.00,1397.00,1397.00,1397.00
30681,0,0,350.00,76.23,0.94,0.00,-0.81,0.31,1.12,1403.00,1403.00,1400,1403.00
30706,0,0,350.00,76.23,0.89,0.00,-2.00,0.29,-0.94,1403.00,1403.00,1403.00,1403.00
30731,0,0,30,76.23,0.82,0.00,-2.37,0.22,-2.56,1405.00,1405.00,1405.00,1405.00
30906,0,0,350.00,76.23,0.92,0.00,1.06,0.27,1.19,1407.00,1407.00,1407.00,1407
30931,0,0,350.00,76.23,0.92,0.00,-0.25,0.29,0.44,1407.00,1407.00,1407.00,1407.00
31054,0,0,350.00,76.23,0.87,0.00,-1.00,0.24,0.44,1408.00,1408.00,140,1408.00
31096,0,0,350.00,76.23,0.82,0.00,-2.50,0.28,-0.88,1408.00,1408.00,1408.00,1408.00
31139,0,0,350.00,76.23,0.66,0.00,-2.56,0.14,-4.25,1407.00,1409.00,1409.00,1407.0
31169,0,0,350.00,76.23,0.63,0.00,-1.37,0.03,-1.75,1408.00,1408.00,1408.00,1408.00
31246,0,0,350.00,76.23,0.61,0.00,-1.00,0.05,-,1408.00,1408.00,1408.00,1408.00
31381,0,0,350.00,76.23,0.48,0.00,-0.50,-0.14,-1.62,1408.00,1408.00,148.00,1408.00
31406,0,0,350.00,76.23,0.51,0.00,2.69,-0.15,-0.37,1408.00,1408.00,1408.00,1408.00
31557,0,0,350.00,76.23,0.72,0.00,1.56,0.05,1.37,1405.00,1405.00,1405.00,1405.00
31603,0,0,350.00,76.23,0.68,0.00,-1.69,0.08,-1.25,1405.00,1405.00,1405.00,1405
31635,0,0,350.00,76.23,0.66,0.00,-0.06,0.11,-1.69,1405.00,1405.00,1405.00,1405.00
31787,0,0,350.00,76.23,0.61,0.00,-2.44,0.11,-3.56,1402.00,1404.00,1404.00,1402.00
31837,0,0,350.00,76.23,0.58,0.00,-0.75,-0.03,0.44,1403.00,1403.00,1403.00,1403.
31864,0,0,350.00,76.23,0.53,0.00,-1.56,-0.06,-1.00,1402.00,1402.00,1402.00,1402.00
31984,0,0,350.00,76.23,0.30,0.00,-2.37,-0.30,-1.75,1400,1401.00,1401.00,1399.00
32085,0,0,350.00,76.23,0.28,0.00,-0.19,-0.28,1.44,1400.00,1400.00,1400.00,1400.00
32302,0,0,350.00,76.23,0.43,0.00,1.37,-0.15,-0.13,1400.00,140,1400.00,1400.00
32327,0,0,350.00,76.23,0.47,0.00,1.62,-0.19,1.56,1400.00,1400.00,1400.00,1400.00
32521,0,0,350.00,76.23,0.89,0.00,0.69,0.32,2.31,1401.00,1399.00,1399.00,.00
32545,0,0,350.00,76.23,0.91,0.00,0.94,0.34,0.69,1400.00,1400.00,1400.00,1400.00
32703,0,0,350.00,76.23,1.00,0.00,0.06,0.37,0.81,1400.00,1400.00,1400.00,1400.00
32748,0,0,350.00,76.23,0.96,0.00,-1.62,0.34,-1.44,1400.00,1400.00,1400.00,1400.00
32771,0,0,350.00,76.23,0.90,0.00,-2.44,0.29,-1.62,1400.00,1400.00,1400.00,1400.00
32937,0,0,350.00,76.23,0.56,0.00,-2.50,0.02,-2.50,1400.00,1400.00,1400.00,1400.00
32980,0,0,350.00,76.23,0.46,0.00,-1.44,-0.16,-2.37,1399.00,1401.00,1401.00,13990
33005,0,0,350.00,76.23,0.45,0.00,0.13,-0.11,0.00,1400.00,1400.00,1400.00,1400.00
33168,0,0,350.00,76.23,0.53,0.00,-0.44,-0.03,0.37,1400.00,1400.00,1400.00,1400.00
33211,0,0,350.00,76.23,0.59,0.00,1.19,-0.05,1.69,1400.00,1400.00,1400.00,1400.
33236,0,0,350.00,76.23,0.65,0.00,2.37,-0.00,1.50,1400.00,1400.00,1400.00,1400.00
33398,0,0,350.00,76.23,0.89,0.00,1.12,0.26,1.62,1400.00,1400.00,1400.00,1400.00
33593,0,0,350.00,76.23,0.96,0.00,-0.69,0.40,-1.12,1400.00,1400.00,1400.00,1400.00
33620,0,0,350.00,76.23,0.94,0.00,-0.69,0.31,-0.88,1400.00,1400.00,1400.00,1400.00
33707,0,0,350.00,76.23,0.94,0.00,-0.81,0.32,0.44,.00,1400.00,1400.00,1400.00
33816,0,0,350.00,76.23,0.93,0.00,-0.44,0.37,-0.88,1400.00,1400.00,1400.00,1400.00
34058,1,1,39.84,0.36,2.16,698.47,47.88,-39.48,-678.34,1110.00,1690.00,1690.00,113.00
34087,1,1,64.97,1.52,4.83,855.04,115.56,-63.45,-787.35,1054.00,1746.00,1746.00,1054.00
34175,1,2,147.23,11.78,23.14,1085.63,344.75,-135.45,-771.63,1020.00,1780.00,1780.0782.00,1018.00
34501,1,0,350.00,97.46,-153.92,0.00,600.06,-166.09,599.06,1543.00,1257.00,1257.00,1543.00
34539,1,0,350.00.00,97.46,-136.80,0.00,584.50,-143.02,587.69,1551.00,1249.00,1249.00,1551.00
34740,1,0,350.00,97.46,-9.24,0.00,607.62,-15.76,635.50,1642.00,1158.00,1158.00,1642.00
34827,1,0,350.00,97.46,29.06,0.00,330.56,22.51,370.44,1558.00,1242.00,1242.00,1558.00
34855,1,0,350.00,97.46,34.78,0.00,147.00,30.79,243.75,1513.00,1287.00,1287.00,1513.00
34880,1,0,350.00,97.,36.12,0.00,-3.56,35.14,94.62,1457.00,1343.00,1343.00,1457.00
34978,1,0,350.00,97.46,15.275,0.00,-290.62,14.64,-279.12,1299.00,1501.00,1501.00,1299.00
35095,1,0,350.00,97.46,-10.46,0.0.00,-134.25,-11.09,-183.50,1322.00,1478.00,1478.00,1322.00
35206,1,0,350.00,97.46,-10.08,0.00,134.81,-10.94,115.31,1439.00,1361.00,1361.00,1439.00
35300,1,0,350.00,97.46,1.92,0.00,145.69,-0.06,145.44,1457.00,1343.00,1343.00,1457.00
35325,1,0,350.00,97.46,4.76,0.00,146.69,1,146.69,1460.00,1340.00,1340.00,1460.00
35431,1,0,350.00,97.46,12.08,0.00,-29.38,11.92,5.75,1408.00,105.00,1405.00,1395.00
35517,1,0,350.00,97.46,7.43,0.00,-69.75,8.19,-64.81,1380.00,1423.00,1423.00,1377.00
35573,1,0,350.00,97.46,1.79,0.00,-113.50,2.33,-101.56,1362.00,1438.00,1438.00,1362.00
35653,1,0,350.00,97.46,-3.41,0.00,-15.31,-3.53,-45.88,1380.00,1420.00,1420.00,1380.00
35754,1,0,350.00,97.46,-1.71,0.00,31.75,-2.65,22.06,1407.00,1393.00,1393.00,1407.00
35819,1,0,350.00,97.46,1.06,0.00,70.06,-0.89,58.94,10,1372.00,1372.00,1428.00
35889,1,0,350.00,97.46,4.61,0.00,28.00,3.78,36.44,1416.00,1384.00,10,1413.00
35928,1,0,350.00,97.46,5.18,0.00,12.88,4.32,14.69,1408.00,1392.00,1392.00,1408.00
35974,1,0,350.00,97.46,5.60,0.00,10.06,4.88,11.19,1407.00,1393.00,1393.00,1407
35997,1,0,350.00,97.46,5.73,0.00,-0.19,5.17,4.69,1404.00,1396.00,1396.00,1404.00
36030,1,0,350.00,97.46,8,0.00,-23.81,4.95,-15.44,1397.00,1403.00,1403.00,1397.00
36212,1,0,350.00,97.46,0.73,0.00,-20.62,0.50,-20.52,1392.00,1408.00,1408.00,1392.00
36233,1,0,350.00,97.46,0.28,0.00,-10.31,-0.09,-19.87,1393.00,1407.00,1407.00,6.00
36259,1,0,350.00,97.46,0.47,0.00,14.50,-0.30,-2.12,1399.00,1401.00,1401.00,1399.00
36360,1,0,350.00,97.46,1.93,0.00,13.63,1.14,17.37,1407.00,1393.00,1393.00,1407.00
36455,1,0,350.00,97.46,3.33,0.00,267,2.77,26.69,1412.00,1388.00,1388.00,1412.00
36480,1,0,350.00,97.46,3.90,0.00,14.38,3.01,24.37,1411.00,1389.00,0,1407.00
36504,1,0,350.00,97.46,4.01,0.00,-1.62,3.39,8.56,1405.00,1395.00,1395.00,1405.00
36568,1,0,350.00,97.46,3.73,0.00,3.06,3.02,0.75,1401.00,1399.00,1399.00,1401.00
36671,1,0,350.00,97.46,2.81,0.00,-9.62,2.18,-22.31,1393.00,1407.00,1407.00,1393.00
36724,1,0,350.00,97.46,2.33,0.00,2.06,1.68,-5.25,1399.00,1401.00,1401.00,1399.00
36813,1,0,350.00,97.46,1.79,0.00,-13.75,1.44,-11.50,1397.00,1403.00,1403.00,1397.00
36843,1,0,350,97.46,1.55,0.00,-2.75,1.11,-12.94,1396.00,1404.00,1404.00,1396.00
36939,1,0,350.00,97.46,2.16,0.00,-1.06,1.51,5.50,1403.00,00,1400.00,1400.00
37037,1,0,350.00,97.46,2.59,0.00,12.13,1.82,12.44,1405.00,1395.00,1395.00,1405.00
37139,1,0,350.00,97.46,2,0.00,2.12,1.84,-0.81,1400.00,1400.00,1400.00,1400.00
37164,1,0,350.00,97.46,2.52,0.00,6.50,1.79,2.12,1401.00,1,1397.00,1403.00
37189,1,0,350.00,97.46,2.62,0.00,0.31,2.03,6.06,1403.00,1397.00,1397.00,1403.00
37266,1,0,350.00,97.46,2.05,0.00,-4.37,1.47,-7.50,1398.00,1402.00,1402.00,1398.00
37496,1,0,350.00,97.46,1.80,0.00,-3.81,1.21,-1.94,1400.00,1400.00,1400.00,1400.00
37612,1,0,350.00,97.46,2.05,0.00,1.75,1.41,4.37,1402.00,1398.00,00,1401.00
37646,1,0,350.00,97.46,1.97,0.00,-4.56,1.38,-3.06,1400.00,1400.00,1400.00,1400.00
37719,1,0,350.00,97.46,1.95,0.00,4.06,1.35,4.87,1402.00,1398.00,1398.00,1402.00
37870,1,0,350.00,97.46,1.70,0.00,2.94,1.03,3.81,1402.00,1398.00,1398.00,1402.00
38301,1,0,350.00,97.46,2.13,0.00,-1.50,1.56,3.06,1351.00,1347.00,1347.00,1351.00
38510,1,0,350.00,97.46,1.54,0.00,-3.31,1.07,-7.37,1183.00,1.00,1141.00,1141.00
38532,1,0,350.00,97.46,1.58,0.00,2.75,0.99,1.00,1094.00,1094.00,1094.00,1094.00
38739,1,0,350.00,97.46,1.47,0.00,-1.69,0.95,-0.31,1015.00,1015.00,15.00,1015.00
38764,1,0,350.00,97.46,1.40,0.00,-2.69,0.81,-2.69,1015.00,1015.00,1015.00,1015.00
38919,1,0,350.00,97.46,1.82,0.00,4.87,1.18,0.50,1014.00,1014.00,1014.00,1014.00
39147,0,0,350.00,97.46,1.81,0.00,-6.19,1.38,-5.25,1013.00,1015.00,1015.00,1013.00
39271,0,0,350.00,97.46,1.42,0.00,-7.12,0.92,-3.81,10,1017.00,1017.00,1013.00
39382,0,0,350.00,97.46,1.23,0.00,0.62,0.60,1.37,1015.00,1015.00,1015.00,1015.00
39425,0,0,350.00,97.46,1.14,0.00,-2.62,0.64,-2.50,1015.00,1015.00,1015.00,1015.00
39447,0,0,350.00,97.46,1.17,0.00,2.75,0.58,-1.00,1015.00,1015.00,1015.00,1015.00
39573,0,0,350.00,97.46,1.53,0.00,2.62,0.95,0.62,1015.00,1015.00,1015.00,1015.00
39628,0,0,350.00,97.46,1.67,0.00,6.25,0.99,3.44,1016.00,1014.00,1014.00,1016.00
39791,0,0,350.00,97.46,1.86,0.00,-4.37,1.37,-1.44,1017.00,1017.00,1017.00,1017.00
39896,0,0,350.00,97.46,17,0.00,-2.06,0.96,-1.12,1017.00,1017.00,1017.00,1017.00
40023,0,0,350.00,97.46,1.11,0.00,-0.62,0.55,-0.13,1017.00,1017.00,1017.00,1017.00
40251,0,0,350.00,97.46,1.17,0.00,4.12,0.58,2.69,1018.00,1016.00,1016.00,1018.00
40378,0,0,350.00,97.46,1.49,0.00,1.37,0.92,0.94,1017.00,1017.00,1017.00,1
40403,0,0,350.00,97.46,1.58,0.00,3.31,0.88,3.06,1018.00,1016.00,1016.00,1018.00
40587,0,0,350.00,97.46,1.29,0.00,-3.31,0.69,-21,1017.00,1017.00,1017.00,1017.00
40608,0,0,350.00,97.46,1.13,0.00,-6.25,0.63,-5.69,1016.00,1018.00,1018.00,101
40642,0,0,350.00,97.46,0.95,0.00,-4.00,0.46,-5.00,1016.00,1018.00,1018.00,1016.00
41037,0,0,350.00,97.46,1.21,0.00,2.25,0.62,0.94,1027.00,1027.00,.00,1029.00
41062,0,0,350.00,97.46,1.28,0.00,2.62,0.69,3.12,1041.00,1039.00,1039.00,1041.00
41263,0,0,350.00,97.46,0.97,0.00,-5.75,0.52,-3.94,1125.00,1127.00,11.00,1137.00
41288,0,0,350.00,97.46,0.78,0.00,-5.75,0.35,-6.31,1149.00,1153.00,1153.00,1149.00
41501,0,0,350.00,97.46,0.58,0.00,3.19,-0.12,3.19,1199.00,119,1206.00,1208.00
41523,0,0,350.00,97.46,0.69,0.00,2.37,0.06,3.00,1208.00,1206.00,1206.00,1208.00
41680,0,0,350.00,97.46,1.37,0.00,4.06,0.71,3.94,1280.00,1278.00,1278.00,1280.00
41908,0,0,350.00,97.46,1.50,0.00,-2.75,0.90,-0.44,1359.00,1359.00,1359.00,1359.00
42141,0,0,350.00,97.46,0.92,0.00,1.00,0.29,-0.88,1380.00,1380.00,1380.00,1380.00
42185,0,0,350.00,97.46,0.92,0.00,-0.62,0.38,-0.37,1392.00,1392.00,1392.00,1392.
42207,0,0,350.00,97.46,0.93,0.00,-0.44,0.37,0.00,1393.00,1393.00,1393.00,1393.00
42572,0,0,350.00,97.46,1.44,0.00,-0.50,0.88,0.56,1429.00,1429.00,1429.00,1429.00
42787,0,0,350.00,97.46,1.29,0.00,0.19,0.73,-1.25,1442.00,1442.00,1442.00,1442.00
42938,0,0,350.00,97.46,1.39,0.00,1.25,0.75,1.06,1451.00,1451.00,1451.00,1451.00
43016,0,0,350.00,97.46,1.45,0.00,-0.50,0.88,-0.19,1454.00,1454.00,1454.00,1454.00
43136,0,0,350.00,97.46,1.44,0.00,-0.44,0.88,0.25,1455.00,1455.00,1455.00,00
43174,0,0,350.00,97.46,1.41,0.00,-1.00,0.87,-0.88,1455.00,1455.00,1455.00,1455.00
43392,0,0,350.00,97.46,1.45,0.00,2.19,0.78,2.06,1458.00,1456.00,1456.00,1458.00
43576,0,0,350.00,97.46,1.23,0.00,-2.50,0.69,-10,1457.00,1457.00,1457.00,1457.00
43599,0,0,350.00,97.46,1.08,0.00,-4.12,0.60,-3.69,1456.00,1458.00,1458.00,145
43630,0,0,350.00,97.46,0.97,0.00,-3.69,0.40,-4.87,1456.00,1458.00,1458.00,1456.00
43852,0,0,350.00,97.46,0.87,0.00,0.13,0.24,0.06,1452.00,1452.00,1452.00,1452.00
44058,0,0,350.00,97.46,1.10,0.00,1.75,0.52,1.69,1451.00,1451.00,1451.00,1451.00
44295,0,0,350.00,97.46,0.73,0.00,-1.87,0.19,-2.56,1451.00,1451.00,1451.00,1451.00
44321,0,0,350.00,97.46,0.68,0.00,-1.75,0.14,-1.62,1451.00,1451.00,1451.00,1451.00
44512,0,0,350.00,97.46,0.79,0.00,2.19,0.14,2.50,1452.00,1450.00,1450.00,1452.00
44632,0,0,350.00,97.46,0.84,0.00,0.19,0.21,1.06,1449.00,0,1449.00,1449.00
44716,0,0,350.00,97.46,0.72,0.00,-2.50,0.21,-3.06,1448.00,1450.00,14500,1451.00
44740,0,0,350.00,97.46,0.66,0.00,-1.62,0.14,-2.00,1451.00,1451.00,1451.00,1451.00
44797,0,0,350.00,97.46,0.59,0.00,-2,-0.11,-3.94,1450.00,1452.00,1452.00,1450.00
44951,0,0,350.00,97.46,0.24,0.00,-1.56,-0.29,-0.37,145100,1451.00,1451.00,1451.00
45125,1,1,29.61,0.18,0.8,700.32,39.06,-39.73,-682.82,1160.00,1742.00,1742.00,1160.00
45316,1,2,240.40,36.05,67.02,1019.88,593.81,-204.35,-465.82,1153.00,1749.00,1749.00,1153.00
45359,1,3,273.30,48.18,91.13,909.68,631.19,-225.13,-291.24,1210.00,1692.00,1692.00,1210.00
45659,1,0,350.00,108.8108.86,-50.47,0.00,815.56,-66.98,836.25,1743.00,1159.00,1159.00,1743.00
45681,1,0,350.00,108.86,-42.79,0.00,79234.31,-43.42,792.12,1739.00,1163.00,1163.00,1739.00
45793,1,0,350.00,108.86,24.22,0.00,338.94,23.66,338.50,1597.00,1305.00,1305.00,1597.00
46043,1,0,350.00,108.86,-11.05,0.000.00,-249.69,-11.61,-259.94,1342.00,1560.00,1560.00,1342.00
46121,1,0,350.00,108.86,-24.10,0.00,11.13,-24.52,-62.69,1411.00,1487.00,1487.00,1411.00
46155,1,0,350.00,108.86,-21.97,0.00,98.19,-23.48,46.06,1453.00,1445.00,1445.00,1453.00
47215,1,0,350.00,108.86,-10.92,0.00,154.19,-12.96,154.81,1502.00,1396.00,1396.00,1502.00
47238,1,0,350.000,108.86,-5.04,0.00,154.94,-8.65,149.69,1503.00,1395.00,1395.00,1503.00
47286,1,0,350.00,108.86,4.03,0.00,58.00,2.13,99.75,1489.00,1409.00,1409.00,1489.00
47328,1,0,350.00,108.86,3.60,0.00,-29.50,3.73,-13..38,1433.00,1469.00,1469.00,1433.00
47372,1,0,350.00,108.86,-0.41,0.00,-64.75,-0.41,-64.75,1425.00,1477.00,1477.00,1425.00
47422,1,0,350.00,108.86,-7.42,0.00,-85-70.19,-7.98,-85.50,1413.00,1489.00,1489.00,1413.00
47443,1,0,350.00,108.86,-9.06,0.00,-42.25,-8.73,-70.19,1419.00,1473.00,1473.00,1429.00
47505,1,0,350.00,108.86,-7.74,0.00,28.50,-8.91,25.81,1454.00,1444.00,14440,1455.00
47526,1,0,350.00,108.86,-6.77,0.00,37.50,-7.69,29.50,1456.00,1442.00,1442.00,1456.00
47553,1,0,350.00,108.86,-4.23,0.00,57.44,-5.90,53.75,1466.00,1432.00,1430.00,1468.00
48659,1,0,350.00,108.86,-2.70,0.00,48.31,-3.80,56.44,1469.00,1429.00,1429.00,1469.00
48683,1,0,350.00,108.86,-1.83,0.00,20.37,-2.59,29.87,1461.00,1441.00,1441.00,1461.00
48704,1,0,350.00,10.86,-1.71,0.00,-3.06,-2.22,0.69,1451.00,1451.00,1451.00,1451.00
48754,1,0,350.00,108.86,.97,0.00,-10.06,-2.43,-6.19,1446.00,1452.00,1452.00,1446.00
48805,1,0,350350.00,108.86,-4.41,0.00,-39.56,-4.59,-40.88,1431.00,1467.00,1467.00,1431.00
48827,1,0,350.00,108.86,-5.05,0.00,-18.25,-5.68,-30.37,1436.00,1466.00,1466.00,1436.00
48851,1,0,350.00,108.86,-5.60,0.00,-13.38,-6.09-6.44,-10.81,1444.00,1458.00,1458.00,1444.00
48897,1,0,350.00,108.86,-6.59,0.00,-11.1,-7.15,-11.13,1443.00,1459.00,1459.00,1443.00
48946,1,0,350.00,108.86,-5.52,0.000,16.87,-6.08,22.81,1454.00,1444.00,1444.00,1454.00
49051,1,0,350.00,108.86,-3.78,0.00,-3.25,-4.30,5.62,1449.00,1449.00,1449.00,1449.00
49526,1,0,350.00,108.86,-4.18,0.00,-9.06,-4.66,-9.81,1445.00,1457.00,1457.00,14455.00
49550,1,0,350.00,108.86,-4.24,0.00,-0.31,-4.86,-4.06,1447.00,1455.00,1455.00,1447.00
49573,1,0,350.,108.86,-4.29,0.00,-3.44,-4.80,-0.31,1449.00,1453.00,1453.00,1449.00
49645,1,0,350.00,108.86,-5.,0.00,3.94,-5.73,-3.75,1447.00,1455.00,1455.00,1447.00
49695,1,0,350.00,108.86,-4.88,.00,-2.69,-5.44,0.31,1449.00,1453.00,1453.00,1449.00
49718,1,0,350.00,108.86,-4.95,0.00,-3.81,-5.54,-2.69,1447.,1455.00,1455.00,1447.00
49852,1,0,350.00,108.86,-4.47,0.00,5.31,-5.18,6.62,1449.00,1449.00,1449.00,1449.00
49933,1,0,350.00,108.86,-5.00,0.00,-0.50,3,-0.50,1448.00,1454.00,1454.00,1448.00
50060,1,0,350.00,108.86,-6.17,0.00,-3.62,-6.69,-6.00,1443.00,1455.00,1455.00,1440
50082,1,0,350.00,108.86,-5.99,0.00,6.81,-6.70,3.62,1449.00,1453.00,1453.00,1449.00
50108,1,0,350.00,108.86,-5.69,0.00,4.56,-6.36,6.87,1451.00,1451.00,1451.00,1451.00
50131,1,0,350.00,108.86,-5.71,0.00,-2.75,-6.31,-0.75,1448.00,1454.00,1454.00,1448.00
50157,1,0,350.00,10.86,-5.76,0.00,-0.88,-6.33,-3.31,1447.00,1455.00,1455.00,1447.00
50182,1,0,350.00,108.86,-5.70,0.00,5,-6.16,9.75,1451.00,1451.00,1451.00,1451.00
50271,1,0,350.00,108.86,-5.34,0.00,6.06,-6.08,.06,1449.00,1449.00,1449.00,1449.00
50308,1,0,350.00,108.86,-5.39,0.00,-6.19,-5.96,-2.62,1445.00,1453.00,1453.00,1445.00
50371,1,0,350.00,108.86,-5.52,0.00,3.94,-6.19,2.81,1447.00,1451.00,1451.00,1447.00
50451,1,0,350.00,108.86,-5.91,0.00,-2.00,-6.47,-6.56,1443.00,1455.00,1455.00,1443.00
50470,1,0,350.00,108.86,-5.89,0,0.25,-6.52,1.12,1446.00,1452.00,1452.00,1446.00
50488,1,0,350.00,108.86,-5.91,0.00,-1.19,-6.52,0.252,1447.00,1455.00,1455.00,1447.00
50534,1,0,350.00,108.86,-6.01,0.00,3.87,-6.62,-0.81,140,1451.00,1451.00,1447.00
50582,1,0,350.00,108.86,-5.75,0.00,0.94,-6.38,2.94,1447.00,452.00,1452.00,1446.00
50605,1,0,350.00,108.86,-5.73,0.00,0.81,-6.31,0.31,1446.00,1452.00,1452.00,1446.00
50627,1,0,350.00,108.86,-5.63,0.00,3.75,-6.33,2.81,1447.00,1451.00,1451.00,1447.00
50742,1,0,350.00,108.86,-53,0.00,1.50,-6.17,2.25,1447.00,1451.00,1451.00,1447.00
50764,1,0,350.00,108.86,-5.55,0.00,-1.75,-6.09,1.50,144900,1455.00,1455.00,1447.00
50785,1,0,350.00,108.86,-5.61,0.00,-1.56,-6.16,-2.81,1447.00,1455.00,1455,1446.00
50877,1,0,350.00,108.86,-5.21,0.00,3.31,-5.82,1.69,1447.00,1451.00,1451.00,1447.00
50899,1,0,350.00,108.86,-5.10,0.00,3.56,-5.80,3.44,1450.00,1452.00,1452.00,1450.00
50939,1,0,350.00,108.86,-5.05,0.00,-0.31,-5.60,1..94,1445.00,1453.00,1453.00,1445.00
51033,1,0,350.00,108.86,-5.55,0.00,-5.31,-6.01,-5.31,1446.00,1456.00,1456.00,1446.00
51052,1,0,350.00,108.86,-5.63,0.00,-2.94,-6.15,-4.00,1446.00,1456.00,1456,1445.00
51073,1,0,350.00,108.86,-5.58,0.00,2.19,-6.18,0.69,1448.00,1454.00,1454.00,1448.00
51117,1,0,350.00,108.86,-5.53,0.00,-1.69,-6.07,-1.37,1446.00,1452.00,1452.00,1446.00
