millis,armed,roll,pitch,yaw,gx,gy,gz,err_roll,err_pitch,err_yaw,m1,m2,m3,m4
15011,0,-0.68,-0.11,0.74,-3.69,69.44,-6.00,-0.71,-0.78,0.72,1000.00,1000.00,1019.00,1020.00
15041,0,-0.62,2.23,0.75,0.25,56.19,-2.75,-0.62,1.12,0.74,1000.00,1000.00,1018.00,1018.00
15100,0,-0.69,4.05,0.76,2.25,41.31,1.81,-0.66,3.65,0.75,1000.00,1000.00,1016.00,1014.00
15131,0,-0.77,5.24,0.78,1.81,28.37,3.56,-0.74,4.74,0.76,1000.00,1000.00,1014.00,1012.00
15236,0,-0.776,4.53,0.86,0.19,-27.44,-0.62,-0.77,5.02,0.85,1001.00,1002.00,1000.00,1000.00
15258,0,-0.77,4.23,0.87,0.44,-31.44,-0.00,-0.77,4.23,0.87,1005.00,1006.00,1000.00,1000.00
15367,0,-0.62,-0.93,0.90,-0.69,-50.38,-3.81,-0.62,-0.93,0.90,1015.00,1015.00,1000.00,1000.00
15494,0,-0.66,-5.43,0.70,-0.25,-33.44,-9.0.19,-0.66,-5.43,0.70,1013.00,1013.00,1000.00,1000.00
15600,0,-0.76,-6.87,0.24,-1.81,6.19,3.4,-0.76,-6.87,0.24,1003.00,1003.00,1000.00,1000.00
15713,0,-0.69,-4.81,-0.08,-2.81,27.37,2.94,-0.7.69,-4.81,-0.08,1000.00,1000.00,1003.00,1004.00
15925,0,-0.67,0.54,-0.06,0.44,17.19,0.75,-0.67,0.54,-0.08,1000.00,1000.00,1006.00,1005.00
15951,0,-0.67,0.98,-0.05,0.56,14.25,0.50,-0.67,0.98,-0.05,1000.00,1000.00,1005.00,1004.00
15982,0,-0.67,1.24,-0.01,0.13,7.06,1.69,-0.67,1.18,-0.03,1000.00,1000.00,1001.00,1001.00
16064,0,-0.70,0.96,0.08,1.31,-9.31,-0.25,-0.68,1.12,0.06,10000,1002.00,1000.00,1000.00
16144,0,-0.71,-0.36,0.15,-0.75,-21.00,-0.06,-0.71,-0.1-0.36,0.15,1006.00,1006.00,1000.00,1000.00
16170,0,-0.69,-1.16,0.18,0.00,-20.44,-1.31,-0.69,-0.76,0.17,1006.00,100607.00,1000.00,1000.00
16296,0,-0.67,-3.12,0.20,-0.31,-13.19,-2.31,-0.67,-2.86,0.20,10005.00,1006.00,1000.00,1000.00
16384,0,-0.72,-3.76,0.17,-0.13,-2.50,-3.31,-0..72,-3.76,0.17,1003.00,1003.00,1000.00,1000.00
16411,0,-0.72,-3.71,0.14,0.13,2.81,-4.06,-0.72,-3.74,0.15,1001.00,1002.00,1000.00,1000.00
16517,0,-0.70,-2.71,0.01,-0.75,11.75,0.31,-0.71,-2.94,0.02,1000.00,1000.000,1001.00,1001.00
16605,0,-0.69,-1.87,-0.04,0.50,10.56,2.06,-0.70,-2.0.87,-0.04,1000.00,1000.00,1002.00,1001.00
16634,0,-0.70,-1.59,-0.05,0.25,7.19,2.06,-0.70,-1.66,-0.04,1000.00,1000.000,1001.00,1000.00
16745,0,-0.69,-1.25,-0.04,0.25,-1.94,0.00,-0.69,-1.22,-0.04,1000.00,10011.00,1000.00,1000.00
17091,0,-0.71,-2.59,-0.05,-0.06,3.00,-0.06,-0.71,-2.62,-0..05,1000.00,1001.00,1000.00,1000.00
17428,0,-1.65,-26.45,-0.17,2.75,-65.87,14.62,-1.68,-25.81,-0.17,1035.00,1050.00,1000.00,1000.00>000.00
17550,0,-0.12,-24.92,0.32,21.69,67.37,-15.13,0.35,-26.16,0.25,1000.00,1006.005.00,1007.00,1000.00
17765,0,-1.04,1.80,0.58,4.75,139.19,3.31,-1.04,1.80,0.58,1000.00,1000.00,1048.00,1044.00
17790,0,-0.87,5.86,0.64,-10.31,132.81,0.00,-0.96,4.57,0.64,1000.00,1000.00,1040.00,1045.00
17904,0,-0.77,16.24,0.66,-1.06,34.50,-9.00,-0.81,15.44,00.66,1000.00,1000.00,1022.00,1021.00
18011,0,-0.34,14.22,0.42,4.00,-64.75,-7.81,-0.32,14.85,00.42,1006.00,1009.00,1000.00,1000.00
18134,0,-0.53,2.40,0.10,5.37,-117.94,7.19,-0.41,4.68,0.1,1030.00,1034.00,1000.00,1000.00
18266,0,-0.52,-9.53,0.09,1.62,-97.06,5.19,-0.51,-8.59,0..09,1034.00,1035.00,1000.00,1000.00
18359,0,-0.66,-16.30,0.21,-2.56,-15.75,6.69,-0.70.66,-16.30,0.21,1016.00,1016.00,1000.00,1000.00
18456,0,-0.53,-15.28,0.400.44,2.00,50.13,-2.44,-0.53,-15.28,0.40,1000.00,1001.00,1000.00,1000.00
18607,0,-0.60,-5.13,0.63,3.12,82.7,1.62,-0.60,-5.13,0.63,1000.00,1000.00,1021.00,1018.00
18679,0,-0.68,0.78,0.72,0-0.13,69.12,-4.81,-0.68,0.78,0.72,1000.00,1000.00,1021.00,1020.00
18703,0,-0.67,2.67,0.74,-0.50,59.81,-4.50,-0.68,2.67,0.74,1000.00,1000.00,1019.00,1018.00
18734,0,-0.66,4.06,0.76,-1.12,42.63,-2.06,-0.67,3.65,0.75,1000.00.00,1000.00,1014.00,1014.00
18817,0,-0.70,5.96,0.79,1.25,6.31,2.06,-0.69,5.89,0.78,1000.00,1.00,1006.00,1005.00
18907,0,-0.70,4.60,0.84,-1.44,-30.12,0.44,-0.72,4.89,0.83,101005.00,1005.00,1000.00,1000.00
18936,0,-0.66,3.05,0.85,-0.94,-41.81,0.94,-0.68,3.90,0.84,1007.00,1008.00,1000.00,100.00
18962,0,-0.62,1.55,0.87,-1.50,-53.81,0.81,-0.65,2.58,0.86,1012.00,1012.00,1000.00,1000.00
19054,0,-0.51,-2.73,0.90,-1.37,-57.25,-0.94,-0.54,-1.62,0.89,1017.00,1017.00,1000.00,1000.0.00
19083,0,-0.49,-4.38,0.90,-0.44,-55.19,-5.19,-0.50,-3.29,0.90,1019.00,1018.00,1000.00,1000.00
19134,0,-0.56,-6.54,0.86,0.75,-39.06,-6.37,-0.53,-5.76,0.88,1016.005.00,1016.00,1000.00,1000.00
19200,0,-0.56,-8.46,0.74,-1.12,-17.12,-7.12,-0.56,-8.09,0.78,1013.00,1013.00,1000.00,1000.00
19273,0,-0.84,-8.45,0.50,1.37,12.13,-2.75,-0.79,-8.66,0.56,1003.00,1006.00,1000.00,1000.00
19314,0,-0.75,-7.89,0.41,-4.87,22.69,2.87,-0.81,-8.12,0.46,1001.00,1001.00,1000.00,1000.00
19361,0,-0.57,-6.47,0.31,0.31,32.38,4.75,-0.60,-7.08,0.34,1000.00,100000.00,1005.00,1004.00
19386,0,-0.65,-5.46,0.27,4.06,35.75,5.31,-0.62,-5.81,0.29,1000.00,1000.00,1006.00,1004.00
19423,0,-0.70,-3.96,0.25,1.12,40.44,6.25,-0.71,-4.74,0.26,1000.00,1000.00,1008.00,1006.00
19499,0,-0.58,-1.40,0.31,1.44,35.13,5.69,-0.57,-1.74,0.29,1000.00,1000.00,1009.00,1008.00
19533,0,-.69,-0.14,0.36,2.50,31.81,3.69,-0.64,-0.76,0.33,1000.00,1000.00,1010.00,1007.00
19581,0,-0.65,0.97,0.45,-2.00,19.25,3.62,-0.70,0.62,0.42,1000.00,1000.00,1007.00,1006.00
19608,0,-0.63,1.26,0.51,-0.88,10.50,0.06,-0.63,1.09,0.48,1000.00,1000.00,1004.00,1004.00
19691,0,-0.70,1.30,0.58,1.87,-1.37,1.00,-0.68,1.1.16,0.60,1001.00,1002.00,1000.00,1000.00
19742,0,-0.64,0.20,0.69,-0.19,-19.87,0.37,-0.64,0.20,0.69,1005.00,1005.00,1000.00,1000.00
19838,0,-0.62,-1.97,0.76,-1.87-2.31,-25.50,-1.25,-0.62,-1.97,0.76,1009.00,1009.00,1000.00,1000.00
19863,0,-0.57,-2.70,0.77,-1.19,-24.81,-1.50,-0.0.57,-2.70,0.77,1009.00,1009.00,1000.00,1000.00
19969,0,-0.60,-4.83,0.77,-0.75,-12.00,-3.162,-0.60,-4.83,0.77,1006.00,1007.00,1000.00,1000.00
20079,0,-0.70,-4.86,0.66,-0.44,9.31,0.19,-0.69,-.86,0.66,1000.00,1001.00,1000.00,1000.00
20195,0,-0.63,-3.44,0.55,0.00,16.25,2.31,-0.63,-3.60,0.55,1000.00,1000.00,1002.00,1001.00
20294,0,-0.64,-2.36,0.55,1.06,12.94,2.75,-0.0.64,-2.36,0.55,1000.00,1000.00,1002.00,1001.00
20320,0,-0.67,-1.99,0.56,0.81,11.75,1.31,-0.66,-2.11,0.55,1000.00,100.00,1002.00,1001.00
20419,0,-0.65,-1.54,0.61,0.94,-3.12,0.50,-0.64,-1.51,0.60,1000.00,1001.00,1000.0,1000.00
20459,0,-0.66,-1.70,0.62,-0.37,-5.62,-0.19,-0.66,-1.59,0.61,1001.00,1003.00,1000.00,1000.00
20532,0,-0.67,-2.35,0.64,0.37,-10.69,0.62,-0.66,-2.15,0.64,1003.00,1004.00,1000.00,1000.00
20571,0,-0.67,-2.66,0.65,0.00,-10.00,-0.19,-0.67,-2.56,0.65,1004.00,1005.00,1000.00,1000.00
20646,0,-0.67,-3.28,0.66,0.25,-7.12,-1.06,-0.67,-3.22,0.66,1004.00,1004.00,1000.00,1000.00
20687,0,-0.67,-3.45,0.66,0.19,-2.56,-1.44,-0.67,-3.39,0.66,1003.00,1004.00,1000.00,1000.00
20739,0,-0.68,-3.46,0.66,-0.19,0.00,0.50,-0.68,-3.47,0.66,1002.00,1003.00,1001000.00,1000.00
20767,0,-0.68,-3.40,0.65,-0.25,2.44,-0.06,-0.68,-3.45,0.65,1001.00,1002.00,1000.00,1000.00
20887,0,-0.68,-2.78,0.65,-0.13,6.69,-0.13,-0.68,-2.91,0.65,1000.00,1000.00,1000.00,1000.00
20918,0,-0.68,--2.56,0.64,-0.25,7.94,0.06,-0.68,-2.64,0.64,1000.00,1000.00,1000.00,1000.00
20991,0,-0.68,-2.15,0.64,-0.25,3.25,0.13,-0.68,-2.18,0.64,1000.00,1000.00,1000.00,1000.00
21229,0,-1.28,-1.56,0.65,19.56,36.75,3.12,-0.88,-2.46,0.65,1000.00,1000.00,1015.00,1003.00
21300,0,-1.96,0.92,0.66,18.50,104.12,0.37,-1.55,-0.92,0.65,1000.0000.00,1000.00,1044.00,1032.00
21448,0,-0.19,29.311.90,0.47,3.19,125.25,-14.25,-0.19,29.31,0.53,1000.00,1000.00,1066.00,1065.00
21471,0,0.07,33.56,0.40,-3.19,70.69,-7.94,0.07,33.56,0.40,1000.00,1000.00,1044.00,1046.00
21583,0,-0.19,30.98,0.00,5.56,-97.62,16.69,0.0.19,30.98,0.00,1003.00,1007.00,1000.00,1000.00
21711,0,-0.28,10.16,-0.00,8.88,-216.444.94,-4.62,-0.28,10.16,-0.00,1052.00,1057.00,1000.00,1000.00
21798,0,-0.81,-12.18,-0.17,2.06,-216.69,-0.19,-0.78,-7.95,-0.14,1070.00,1071.00,1000.00,1000.00
22043,0,0.02,-30.21,0.18,1.62,64.31,3.06,0.05,-31.52,0.07,10003.00,1004.00,1000.00,1000.00
22156,0,-0.20,-15.84,0.44,-11.94,174.12,-0.06.19,-0.20,-15.84,0.44,1000.00,1000.00,1035.00,1041.00
22515,0,-0.07,16.68,0.07,10.00,-0.62,8.44,-0.07,16.68,0.07,1003.00,1009.00,1000.00,1000.00
22622,0,-0.38,3.78,-00.02,3.12,-142.56,8.31,-0.38,3.78,-0.01,1037.00,1038.00,1000.00,1000.00
22723,0,-0.66,-8.63,0.15,-4.19,-137.81,-5.12,-0.70,-7.30,0.14,1045.00,1045.00,1000.00,1000.00
22957,0,-0.91,-20.07,-0.11,3.25,52.19,7.44,-0.90,-20.57,-0.10,1004.0000.00,1001.00,1001.00,1000.00
23196,0,-0.39,2.57,0.40,-4.94,97.37,-4.2,-0.39,2.57,0.40,1000.00,1000.00,1028.00,1031.00
23275,0,-0.84,7.58,0.45,2.56,47.44,3.644,-0.84,7.58,0.45,1000.00,1000.00,1020.00,1018.00
23329,0,-0.61,8.68,0.54,-1.37,-0.37,3.37,-0.65,8.60,0.51,1000.00,1000.00,1009.00,1002.00
23416,0,-0.83,6.32,0.65,-2.62,-48.81,-0.44,-0.86,7.22,0.63,1004.00,1006.00,1000.00,1000.00
23456,0,-0.65,4.61,0.68,-7.25,-65.06,0.50,-0.72,5.23,0.67,1012.00,1010.00,1000.00,1000.00
23503,0,-0.53,0.88,0.72,2.62,-79.81,0.62,-0.50,2.42,0.71,1021.00,1020.000,1000.00,1000.00
23528,0,-0.60,-1.52,0.74,1.75,-85.44,-4.75,-0.56,0.10,0.74,1021.00,1024.00,1000.00,1000.00
23563,0,-0.59,-3.98,0.74,-2.00,-84.12,-7.94,-0.60,-3.17,0.74,1026.00,1026.00,1000.00,1000.00
23617,0,-0.6,-73.37,-11.25,-0.51,-7.15,0.70,1028.00,1027.00,1000.00,1000.27.00,1026.00,1000.00,1000.00
23646,0,-0.70,-10.37,0.58,5.62,-61.00,-10.81,-0.57,-9.17,0.63,1024.00,1026.00,1000.0000.00,1000.00
23760,0,-0.81,-13.48,0.17,-2.62,-1.62,4.69,-0.85,-13.45,0.21,1011.00,1010.00,1000.00,1000.00
23886,0,-0.67,-10.27,-0.04,-5.62,47.50,7.69,-0.81,-11.17,-0.-0.04,1000.00,1000.00,1004.00,1007.00
23972,0,-0.69,-5.82,-0.00,2.37,62.881.19,11.88,-0.69,-5.82,-0.00,1000.00,1000.00,1014.00,1012.00
23998,0,-0.63,-3.50,0.07,-1.94,58.25,12.75,-0.67,-4.6450,0.07,1000.00,1000.00,1014.00,1014.00
24107,0,-0.75,1.36,0.41,-1.87,28.50,-6.25,-0.77,0.76,0.38,100.00,1000.00,1009.00,1009.00
24194,0,-0.66,2.18,0.53,3.94,-6.00,2.06,-0.59,2.25,0.51,1000.00,1001.00,1001.00,1000.00
24217,0,-0.76,1.76,0.58,2.44,-17.87,0.44,-0.73,1.94,0.56,1000.00,1003.00,1000.00,1000.00
24246,0,-0.74,1.10,0.62,-2.06,-24.87,0.25,-0.76,1.34,0.60,1005.00,1005.00,1000.00,1000.00
24334,0,-0.63,-2.04,0.70,0.94,-41.00,0.44,-0.61,-1.24,0.69,1012.00,1013.00,1000.00,1000.00
