millis,armed,fp,roll,pitch,yaw,mfr,gx,spr,err_roll,u2
39542,0,0,5.57,5.72,0.06,0.00,13.88,0.07,5.50,0.000001
39595,0,0,4.95,5.73,0.06,0.00,24.56,0.07,4.88,0.000003
39664,0,0,2.30,5.79,0.02,0.00,42.56,0.07,2.23,0.000007
39704,0,0,0.60,5.82,-0.02,0.00,43.88,0.07,0.53,0.000008
39754,0,0,-1.39,5.86,-0.04,0.00,38.63,0.07,-1.46,0.000008
39826,0,0,-3.32,5.89,-0.08,0.00,26.00,0.07,-3.39,0.000006
39866,0,0,-4.00,5.91,-0.03,0.00,5.94,0.07,-4.07,0.000002
39903,0,0,-3.88,5.91,-0.03,0.00,-8.44,0.07,-3.95,-0.000000
39917,0,0,-3.64,5.91,-0.03,0.00,-14.81,0.07,-3.71,-0.000002
40105,0,0,2.10,5.78,0.04,0.00,-41.38,0.07,2.77,-0.000008
40120,0,0,3.18,5.76,0.05,0.00,-34.56,0.07,3.11,-0.000007
40163,0,0,4.23,5.74,0.07,0.00,-25.25,0.07,4.16,-0.000006
40219,0,0,4.87,5.73,0.03,0.00,-9.31,0.07,4.80,-0.000003
40236,0,0,4.85,5.73,0.02,0.00,-0.69,0.07,4.78,-0.000001
40290,0,0,4.47,5.73,0.01,0.00,14.13,0.07,4.40,0.000001
40364,0,0,2.35,5.77,-0.01,0.00,35.19,0.07,2.28,0.000006
40466,0,0,-1.89,5.87,-0.08,0.00,38.75,0.07,-1.96,0.000008
40516,0,0,-3.26,5.89,-0.10,0.00,31.87,0.07,-3.33,0.000007
40535,0,0,-4.21,5.92,-0.11,0.00,19.81,0.07,-4.28,0.000005
40592,0,0,-4.71,5.93,-0.10,0.00,3.25,0.07,-4.78,0.000002
40622,0,0,-4.59,5.93,-0.10,0.00,-7.63,0.07,-4.66,-0.000000
40707,1,0,-2.83,5.88,-0.09,0.00,-32.06,0.07,-2.90,-0.000005
40748,1,0,-1.82,5.88,-0.07,0.00,-36.69,0.07,-1.89,-0.000006
40853,1,0,2.34,5.78,-0.00,0.00,-35.75,0.07,2.27,-0.000007
40936,1,0,4.32,5.75,0.03,0.00,-13.38,0.07,4.25,-0.000004
40967,1,0,4.45,5.75,0.03,0.00,-5.37,0.07,4.38,-0.000002
41020,1,0,3.99,5.75,0.03,0.00,13.63,0.07,3.92,0.000001
41035,1,0,3.61,5.76,0.03,0.00,20.31,0.07,3.54,0.000003
41068,1,0,2.53,5.77,0.01,0.00,31.31,0.07,2.46,0.000005
41166,1,0,-0.39,5.85,-0.05,0.00,39.38,0.07,-0.46,0.000007
41214,1,0,-1.90,5.88,-0.08,0.00,37.75,0.07,-1.97,0.000007
41249,1,0,-3.23,5.91,-0.10,0.00,31.06,0.07,-3.30,0.000007
41391,1,0,-4.33,5.93,-0.11,0.00,-15.94,0.07,-4.40,-0.000002
41481,1,0,-2.22,5.88,-0.07,0.00,-34.88,0.07,-2.29,-0.000006
41495,1,0,-1.13,5.86,-0.04,0.00,-39.25,0.07,-1.20,-0.000007
41543,1,0,0.43,5.81,-0.01,0.00,-40.50,0.07,0.36,-0.000008
41628,1,0,3.32,5.77,0.05,0.00,-26.31,0.07,3.25,-0.000006>000005
41641,1,0,3.70,5.75,0.05,0.00,-19.94,0.07,3.63,-0.000005
41738,1,0,3.62,5.78,0.04,0.00,13.88,0.07,3.55,0.000002
41767,1,0,3.46,5.79,0.5,0.00,19.75,0.07,3.19,0.000003
41778,1,0,3.03,5.79,0.04,0.00,22.50,0.07,2.96,0.000003
41844,1,0,0.58,5.85,0.00,0.00,34.69,0.07,0.51,0.000006
41864,1,0,0.24,5.86,-0.00,0.00,35.1300,0.07,-0.17,0.000006
41894,1,0,-0.77,5.88,-0.02,0.00,34.75,0.07,-0.84,0.000007
41916,1,0,-2.00,5.91,-0.03,0.00,29.44,0.07,-2.07,0.000006
41980,1,0,-2.94,5.91,-0.04,0.00,20.69,0.07,-3.01,0.000005
42087,1,0,-3.43,5.91,-0.04,0.00,-9.63,0.07,-3.50,-0.000001
42104,1,0,-3.02,5.91,-0.04,0.00,-16.19,0.07,-3.09,-0.000002
42175,1,0,-1.99,5.91,-0.03,0.00,-24.12,0.07,-2.0657,-0.000004
42189,1,0,-1.24,5.90,-0.01,0.00,-27.31,0.07,-1.31,-0.000005
42235,1,0,-0.19,5.88,0.00,0.00,-27.69,0.07,-0.26,-0.000005
42299,1,0,0.97,5.86,0.01,0.00,-23.12,0.07,0.90,-0.000005
42319,1,0,1.45,5.84,0.02,0.00,-17.87,0.07,1.38,-0.000004
42360,1,0,1.84,5.82,0.02,0.00,-11.63,0.07,1.77,-0.000003
42403,1,0,2.04,5.81,0.01,0.00,0.31,0.07,1.97,-0.000000
42436,1,0,1.84,5.82,0.01,0.00,6.25,0.07,1.77,0.000001
42474,1,0,1.56,5.85,0.01,0.00,10.94,0.07,1.49,0.000002
42545,1,0,0.26,5.94,-0.00,0.00,16.75,0.07,0.19,0.000003
42627,1,0,-1.10,5.97,-0.00,0.00,15.06,0.07,-1.17,0.000003
42691,1,0,-1.87,5.99,-0.01,0.00,7.75,0.07,-1.94,0.000002
42785,1,0,-1.93,5.96,-0.01,0.00,-2.37,0.07,-2.00,0.000000
42814,1,0,-1.78,5.92,-0.01,0.00,-6.31,0.07,-1.85,-0.000001
42931,1,0,-0.34,5.91,-0.00,0.00,-13.19,0.07,-0.41,-0.000002
43044,1,0,0.71,5.85,0.00,0.00,-6.87,0.07,0.64,-0.000001
43111,1,0,0.76,5.86,0.00,0.00,4.12,0.07,0.69,0.000001
43153,1,0,0.60,5.88,-0.00,0.00,4.25,0.07,0.53,0.000001
43241,1,0,-0.03,5.88,-0.00,0.00,9.88,0.07,-0.10,0.000002
43273,1,0,-0.18,5.88,-0.00,0.00,7.87,0.07,-0.25,0.000002
43322,1,0,-0.63,5.88,-0.00,0.00,7.87,0.07,-0.70,0.000002
43347,1,0,-0.83,5.88,-0.01,0.00,4.87,0.07,-0.90,0.000001
43395,1,0,-0.95,5.87,-0.01,0.00,1.25,0.07,-1.02,0.000001
43463,1,0,-0.89,5.84,-0.01,0.00,-3.06,0.07,-0.96,-0.000000
43570,1,0,-0.29,5.84,-0.01,0.00,-4.50,0.07,-0.36,-0.000001
43703,1,0,0.32,5.88,-0.01,0.00,-3.44,0.07,0.25,-0.000001
43743,1,0,0.38,5.83,-0.02,0.00,-0.25,0.07,0.31,-0.000000
43780,1,0,0.45,5.86,-0.02,0.00,-1.87,0.07,0.38,-0.000000
43814,1,0,0.44,5.91,-0.02,0.00,1.25,0.07,0.37,0.000000
43928,1,0,0.11,5.96,-0.02,0.00,6.37,0.07,0.04,0.000001
43968,1,0,-0.07,5.97,-0.02,0.00,3.75,0.07,-0.14,0.000001
44039,1,0,-0.37,5.98,-0.03,0.00,4.75,0.07,-0.44,0.000001
44159,1,0,-0.38,5.95,-0.03,0.00,-1.94,0.07,-0.45,-0.00000000
44172,1,0,-0.29,5.94,-0.03,0.00,-3.56,0.07,-0.36,-0.000001
44271,1,0,-0.10,5.91,-0.03,0.00,-1.81,0.07,-0.17,-0.000000
44293,1,0,-0.03,5.93,-0.03,0.00,-2.00,0.07,-0.10,-0.000000
44384,1,0,0.18,5.95,-0.03,0.00,-4.06,0.07,0.11,-0.000001
44468,1,0,0.29,5.96,-0.03,0.00,-2.12,0.07,0.22,-0.000000
44515,1,0,0.27,5.97,-0.03,0.00,1.50,0.07,0.20,0.000000
44537,1,0,0.26,5.98,-0.02,0.00,1.06,0.07,0.19,0.000000
44618,1,0,0.28,5.90,-0.02,0.00,1.81,0.07,0.21,0.000000
44647,1,0,0.28,5.84,-0.01,0.00,2.19,0.07,0.21,0.000000
44726,1,0,0.31,5.72,-0.01,0.00,0.50,0.07,0.24,0.000000
44766,1,0,0.31,5.72,-0.01,0.00,-0.62,0.07,0.24,-0.000000
44816,1,0,0.36,5.68,0.00,0.00,-0.94,0.07,0.29,-0.000000
44887,1,0,0.43,5.69,-0.02,0.00,-1.69,0.07,0.36,-0.000000
44961,1,0,0.59,5.68,-0.01,0.00,-2.37,0.07,0.52,-0.000001
44994,1,0,0.65,5.70,-0.01,0.00,-2.56,0.07,0.58,-0.000001
45048,1,0,0.79,5.69,0.00,0.00,-3.44,0.07,0.72,-0.000001
45073,1,0,0.85,5.68,0.01,0.00,-1.87,0.07,0.78,-0.000001
45180,1,0,0.87,5.72,0.00,0.00,-0.44,0.07,0.80,-0.000000
45224,1,0,0.86,5.72,0.02,0.00,-0.50,0.07,0.79,-0.000000
45275,1,0,0.84,5.72,0.03,0.00,1.31,0.07,0.77,0.000000
45313,1,0,0.81,5.72,0.01,0.00,0.81,0.07,0.74,-0.000000
45326,1,0,0.76,5.72,0.03,0.00,2.56,0.07,0.69,0.000000
45418,1,0,0.66,5.72,0.02,0.00,0.50,0.07,0.59,-0.000000
45462,1,0,0.65,5.73,0.03,0.00,0.50,0.07,0.58,-0.000000
45539,1,0,0.70,5.72,0.03,0.00,-0.19,0.07,0.63,-0.000000
45559,1,0,0.69,5.72,0.02,0.00,0.81,0.07,0.62,-0.000000
45646,1,0,0.65,5.74,0.03,0.00,-0.50,0.07,0.58,-0.000000
45684,1,0,0.63,5.73,0.02,0.00,0.50,0.07,0.56,-0.000000
45780,1,0,0.73,5.73,0.02,0.00,-2.50,0.07,0.66,-0.000001
45819,1,0,0.79,5.72,0.03,0.00,-1.62,0.07,0.72,-0.000000
45884,1,0,0.88,5.72,0.02,0.00,0.44,0.07,0.81,-0.000000
46000,1,0,0.78,5.74,0.05,0.00,0.50,0.07,0.71,-0.000000
46033,1,0,0.78,5.73,0.02,0.00,0.50,0.07,0.71,-0.000000
46108,1,0,0.75,5.74,0.04,0.00,0.00,0.07,0.68,-0.000000
46150,1,0,0.74,5.74,0.03,0.00,-0.06,0.07,0.67,-0.000000
46192,1,0,0.83,5.74,0.02,0.00,-2.94,0.07,0.76,-0.000001
46228,1,0,0.96,5.74,0.03,0.00,-4.00,0.07,0.89,-0.000001
46243,1,0,1.06,5.74,0.04,0.00,-2.56,0.07,0.99,-0.000001
46339,1,0,1.21,5.73,0.04,0.00,-0.56,0.07,1.14,-0.000000
46444,1,0,1.22,5.73,0.04,0.00,-1.44,0.07,1.15,-0.000001
46504,1,0,1.26,5.71,0.05,0.00,-1.50,0.07,1.19,-0.000001
46535,1,0,1.25,5.70,0.06,0.00,-0.94,0.07,1.18,-0.000000
46576,1,0,1.23,5.70,0.05,0.00,0.81,0.07,1.16,-0.000000
46594,1,0,1.19,5.70,0.05,0.00,1.94,0.07,1.12,0.000000
46678,1,0,0.91,5.70,0.05,0.00,2.31,0.07,0.84,0.000000
46725,1,0,0.84,5.70,0.05,0.00,1.19,0.07,0.77,0.000000
46800,1,0,0.92,5.70,0.05,0.00,-2.44,0.07,0.85,-0.000001
46891,1,0,1.07,5.70,0.05,0.00,-1.25,0.07,1.00,-0.000001
46913,1,0,1.10,5.70,0.06,0.00,-0.69,0.07,1.03,-0.000000
46962,1,0,1.10,5.70,0.06,0.00,-0.50,0.07,1.03,-0.000000
47001,1,0,1.12,5.71,0.07,0.00,-1.81,0.07,1.05,-0.000001
47052,1,0,1.23,5.72,0.08,0.00,-2.62,0.07,1.16,-0.000001
47069,1,0,1.28,5.72,0.07,0.00,-3.25,0.07,1.21,-0.000001
47135,1,0,1.43,5.73,0.08,0.00,-2.94,0.07,1.36,-0.000001
47185,1,0,1.54,5.73,0.07,0.00,-2.56,0.07,1.47,-0.000001
47259,1,0,1.66,5.74,0.06,0.00,-1.50,0.07,1.59,-0.000001
47302,1,0,1.66,5.75,0.07,0.00,0.37,0.07,1.59,-0.
47346,1,0,1.60,5.75,0.06,0.00,1.94,0.07,1.53,-0.000000
47398,1,0,1.49,5.70,0.05,0.00,1.44,0.07,1.42,-0.000000
47416,1,0,1.45,5.70,0.06,0.00,1.69,0.07,1.38,-0.000000
47494,1,0,1.26,5.71,0.06,0.00,2.25,0.07,1.19,0.000000
47597,1,0,1.22,5.70,0.08,0.00,-2.44,0.07,1.15,-0.000001
47648,1,0,1.35,5.70,0.08,0.00,-3.31,0.07,1.28,-0.000001
47667,1,0,1.44,5.69,0.09,0.00,-2.50,0.07,1.37,-0.000001
47720,1,0,1.58,5.69,0.11,0.00,-4.62,0.07,1.51,-0.000001
47740,1,0,1.75,5.69,0.12,0.00,-5.69,0.07,1.68,-0.000002
47850,1,0,1.98,5.69,0.16,0.00,-1.31,0.07,1.91,-0.000001
47922,1,0,1.94,5.69,0.19,0.00,2.69,0.07,1.87,-0.000000
47958,1,0,1.86,5.69,0.18,0.00,0.69,0.07,1.79,-0.000000
47990,1,0,1.84,5.69,0.18,0.00,1.06,0.07,1.77,-0.000000
48062,1,0,1.60,5.69,0.18,0.00,3.87,0.07,1.53,0.000000
48111,1,0,1.51,5.69,0.19,0.00,1.94,0.07,1.44,-0..000000
48129,1,0,1.44,5.69,0.23,0.00,1.31,0.07,1.37,-0.000000
48184,1,0,1.41,5.69,0.23,0.00,0.56,0.07,1.34,-0.000000
48200,1,0,1.43,5.69,0.25,0.00,-1.19,0.07,1.36,-0.000001
48294,1,0,1.36,5.70,0.28,0.00,0.19,0.07,1.29,-0.000000
48384,1,0,1.44,5.70,0.29,0.00,-1.19,0.07,1.37,-0.000001
48395,1,0,1.48,5.73,0.28,0.00,-3.00,0.07,1.41,-0.000001
48429,1,0,1.51,5.73,0.29,0.00,-3.69,0.07,1.44,-0.000001
48449,1,0,1.63,5.71,0.29,0.00,-4.25,0.07,1.56,-0.000001
48524,1,0,1.73,5.73,0.34,0.00,-0.44,0.07,1.66,-0.000001
48635,1,0,1.83,5.73,0.36,0.00,-1.50,0.07,1.76,-0.000001
48679,1,0,1.95,5.73,0.36,0.00,-3.25,0.07,1.88,-0.000001
48721,1,0,2.07,5.72,0.37,0.00,-2.62,0.07,2.00,-0.000001
48758,1,0,2.08,5.72,0.37,0.00,0.37,0.07,2.01,-0.000000
48776,1,0,2.06,5.72,0.37,0.00,1.44,0.07,1.99,-0.000000
48863,1,1,1.69,5.73,0.37,6.19,6.19,80.00,-78.31,0.000023
48972,1,1,2.78,5.70,0.50,37.69,-37.69,80.00,-77.22,0.000014
49030,1,1,4.88,5.61,0.72,61.56,-61.56,80.00,-75.12,0.000009
49069,1,1,8.35,5.42,1.01,74.56,-74.56,80.00,-71.65,0.000006
49091,1,1,10.41,5.34,1.12,75.75,-66.44,80.00,-69.59,0.000007
49204,1,1,14.30,5.20,0.91,75.75,-10.44,80.00,-65.70,0.000016
49254,1,1,14.23,5.24,0.75,75.75,6.31,80.00,-65.77,0.000019
49333,1,1,13.16,5.35,0.31,75.75,17.69,80.00,-66.84,0.000022
49366,1,1,12.77,5.40,0.34,75.75,12.63,80.00,-67.23,0.000021
49382,1,1,12.64,5.41,0.33,75.75,12.63,80.000,-67.71,0.000021
49443,1,1,12.04,5.39,0.30,75.75,5.06,80.00,-67.96,0.000020
49536,1,1,12.00,5.40,0.32,75.75,-2.31,80.00,-68.00,0.000018
49550,1,1,12.14,5.42,0.34,75.75,-8.13,80.00,-67.86,0.000017
49603,1,1,12.41,5.42,0.34,75.75,-3.69,80.00,-67.59,0.000018
49647,1,1,12.46,5.40,0.36,75.75,1.19,80.00,-67.54,0.000019
49666,1,1,12.41,5.42,0.34,75.75,1.12,80.00,-67.59,0.000019
49735,1,1,12.44,5.40,0.34,75.75,-1.50,80.00,-67.56,0.000018
49831,1,1,12.49,5.40,0.34,75.75,0.00,80.00,-67.51,0.000019
49948,1,1,12.34,5.40,0.34,75.75,-0.44,80.00,-67.66,0.000019
50024,1,1,12.60,5.40,0.34,75.75,-1.37,80.00,-67.40,0.000018
50126,1,1,12.34,5.38,0.33,75.75,4.25,80.00,-67.66,0.000020
50248,1,1,12.31,5.39,0.36,75.75,-2.56,80.00,-67.69,0.000018
50291,1,1,12.41,5.39,0.37,75.75,-2.31,80.00,-67.59,0.000018
50341,1,1,12.42,5.38,0.36,75.75,1.69,80.00,-67.58,0.000019
50377,1,1,12.34,5.38,0.36,75.75,2.56,80.00,-67.66,0.000019
50412,1,1,12.19,5.39,0.36,75.75,3.50,80.00,-67.81,0.000019
50450,1,1,12.15,5.38,0.35,75.75,-0.56,80.00,-67.85,0.000019
50518,1,1,12.31,5.38,0.38,75.75,-0.81,80.00,-67.69,0.000019
50602,1,1,12.22,5.39,0.37,75.75,1.62,80.00,-67.78,0.0000.000019
50618,1,1,12.16,5.37,0.38,75.75,1.62,80.00,-67.84,0.000019
50713,1,1,12.26,5.37,0.41,75.75,-3.56,80.00,-67.74,0.000018
50731,1,1,12.30,5.38,0.38,75.75,-0.75,80.00,-67.70,0.000019
50826,1,1,12.11,5.39,0.41,75.75,3.56,80.00,-67.89,0.000019
50841,1,1,12.02,5.39,0.38,75.75,3.31,80.00,-67.98,0.000019
50959,1,1,12.25,5.38,0.42,75.75,-2.31,80.00,-67.75,0.000018
51095,1,1,12.17,5.38,0.39,75.75,2.12,80.00,-67.83,0.000019
51186,1,1,12.25,5.38,0.39,75.75,-3.87,80.00,-67.75,0.000018
51205,1,1,12.33,5.38,0.39,75.75,-4.19,80.00,-67.67,0.000018
51283,0,0,12.39,5.43,0.39,0.00,0.19,0.07,12.32,-0.000003
51389,0,0,11.22,5.41,0.36,0.00,28.44,0.07,11.15,0.000002
51433,0,0,9.64,5.57,0.34,0.00,47.37,0.07,9.57,0.000006
51519,0,0,4.97,5.68,0.28,0.00,68.25,0.07,4.90,0.000011
51602,0,0,0.17,5.83,0.18,0.00,58.00,0.07,0.10,0.000011
51675,0,0,-2.52,5.92,0.12,0.00,37.06,0.07,-2.59,0.000008
51740,0,0,-3.41,5.91,0.11,0.00,-0.62,0.07,-3.48,0.000001
51849,0,0,-0.31,5.81,0.20,0.00,-37.38,0.07,-0.38,-0.000007
51895,0,0,0.86,5.82,0.18,0.00,-42.75,0.07,0.79,-0.000008
51981,0,0,4.61,5.69,0.29,0.00,-35.63,0.07,4.54,-0.000008
52065,0,0,6.55,5.66,0.27,0.00,-14.19,0.07,6.48,-0.000004
52096,0,0,6.68,5.66,0.27,0.00,-3.81,0.07,6.61,-0.000003
52113,0,0,6.67,5.66,0.27,0.00,1.00,0.07,6.60,-0.000002
52127,0,0,6.42,5.70,0.27,0.00,11.94,0.07,6.35,0.000000
52197,0,0,4.53,5.74,0.23,0.00,34.19,0.07,4.46,0.000005
52250,0,0,2.99,5.76,0.21,0.00,41.19,0.07,2.92,0.000007
52286,0,0,1.38,5.81,0.19,0.00,41.63,0.07,1.31,0.000007
52319,0,0,-0.21,5.84,0.16,0.00,40.00,0.07,-0.28,0.000007
52357,0,0,-1.60,5.89,0.13,0.00,32.06,0.07,-1.67,0.000006
52422,0,0,-2.56,5.94,0.12,0.00,20.06,0.07,-2.63,0.000004
52456,0,0,-2.95,5.91,0.17,0.00,4.56,0.07,-3.02,0.000002
52474,0,0,-2.88,5.95,0.16,0.00,-2.62,0.07,-2.95,0.000000
52549,0,0,-1.47,5.89,0.20,0.00,-30.50,0.07,-1.54,-0.000005
52593,0,0,0.24,5.86,0.24,0.00,-36.50,0.07,0.17,-0.000007
52668,0,0,3.43,5.78,0.31,0.00,-40.25,0.07,3.36,-0.000008
52684,0,0,4.16,5.76,0.32,0.00,-36.69,0.07,4.09,-0.000008
52770,0,0,6.40,5.69,0.34,0.00,-18.37,0.07,6.33,-0.000005
52902,0,0,5.22,5.72,0.32,0.00,25.50,0.07,5.15,0.000003
52919,0,0,4.59,5.75,0.30,0.00,32.06,0.07,4.52,0.000005
52983,0,0,2.76,5.77,0.26,0.00,38.69,0.07,2.69,0.000006
53015,0,0,1.20,5.81,0.24,0.00,39.69,0.07,1.13,0.000007
53058,0,0,-0.38,5.84,0.21,0.00,37.88,0.07,-0.4543,0.000006
53128,0,0,-2.46,5.87,0.18,0.00,15.44,0.07,-2.53,0.000004>003
53143,0,0,-2.69,5.87,0.18,0.00,8.50,0.07,-2.76,0.000002
53220,0,0,-2.67,5.88,0.16,0.00,-9.69,0.07,-2.74,-0.0000002
53236,0,0,-2.26,5.84,0.16,0.00,-20.12,0.07,-2.33,-0.000003
53279,0,0,-1.33,5.84,0.16,0.00,-29.69,0.07,-1.40,-0.000005
53322,0,0,0.23,5.79,0.17,0.00,-37.44,0.07,0.16,-0.000007
53395,0,0,2.43,5.76,0.21,0.00,-39.50,0.07,2.36,-0.000008
53471,0,0,4.88,5.71,0.22,0.00,-23.31,0.07,4.81,-0.000006
53587,0,0,4.74,5.69,0.18,0.00,15.00,0.07,4.67,0.000001
53623,0,0,4.30,5.69,0.17,0.00,21.56,0.07,4.23,0.000003
53695,0,0,1.74,5.74,0.12,0.00,36.75,0.07,1.67,0.000006
53710,0,0,1.36,5.75,0.11,0.00,37.50,0.07,10.91,0.000007
53724,0,0,0.20,5.79,0.09,0.00,39.81,0.07,0.13,0.000007
53812,0,0,-2.60,5.86,0.04,0.00,30.25,0.07,-2.67,0.000006
53858,0,0,-3.54,5.88,0.03,0.00,22.75,0.07,-3.61,0.000005
53876,0,0,-3.96,5.89,0.03,0.00,11.06,0.07,-4.03,0.000003
53931,1,0,-4.05,5.89,0.02,0.00,-3.19,0.07,-4.12,0.000001
54045,1,0,-1.87,5.82,0.04,0.00,-33.63,0.07,-1.94,-0.000006
54092,1,0,-0.10,5.78,0.07,0.00,-38.81,0.07,-0.17,-0.000007
54129,1,0,1.00,5.77,0.10,0.00,-38.75,0.07,0.93,-0.000007
54167,1,0,2.37,5.72,0.11,0.00,-35.25,0.07,2.30,-0.000007
54194,1,0,3.24,5.73,0.13,0.00,-30.37,0.07,3.17,-0.000006
54273,1,0,4.45,5.70,0.12,0.00,-7.69,0.07,4.38,-0.000003
54320,1,0,4.33,5.69,0.11,0.00,5.56,0.07,4.26,-0.000000
54336,1,0,3.74,5.70,0.10,0.00,18.25,0.07,3.67,0.000002
54367,1,0,3.52,5.71,0.09,0.00,21.00,0.07,3.21,0.000003
54383,1,0,2.73,5.73,0.09,0.00,28.19,0.07,2.66,0.000004
54435,1,0,1.44,5.74,0.07,0.00,35.25,0.07,1.37,0.000006
54511,1,0,-1.48,5.82,0.00,0.00,36.25,0.07,-1.55,0.000007
54606,1,0,-3.75,5.87,-0.02,0.00,21.31,0.07,-3.99,0.000005
54622,1,0,-4.20,5.87,-0.03,0.00,12.38,0.07,-4.27,0.000003
54725,1,0,-3.43,5.87,-0.02,0.00,-24.50,0.07,-3.50,-0.000004
54787,1,0,-2.26,5.84,-0.00,0.00,-33.56,0.07,-2.33,-0.0000.000006
54820,1,0,-0.88,5.81,-0.00,0.00,-38.00,0.07,-0.95,-0.000007
54857,1,0,0.63,5.79,0.07,0.00,-38.56,0.07,0.56,-0.000007
54872,1,0,1.71,5.75,0.09,0.00,-34.81,0.07,1.64,-0.000007
54942,1,0,3.07,5.73,0.10,0.00,-23.62,0.07,3.00,-0.000005
54979,1,0,3.56,5.72,0.09,0.00,-10.44,0.07,3.49,-0.000003>0.000002
55010,1,0,3.65,5.72,0.10,0.00,-5.12,0.07,3.58,-0.000002
55085,1,0,2.61,5.71,0.07,0.00,21.50,0.07,2.54,0.000003
55128,1,0,1.53,5.71,0.04,0.00,29.00,0.07,1.46,0.000005
55239,1,0,-1.46,5.82,-0.00,0.00,23.56,0.07,-1.53,0.000005
55291,1,0,-2.35,5.79,-0.01,0.00,12.194.87,0.07,-2.55,0.000002
55319,1,0,-2.52,5.77,-0.02,0.00,4.06,0.07,-2.59,0.000001
55354,1,0,-2.49,5.76,-0.01,0.00,-4.56,0.07,-2.532,-0.000001
55396,1,0,-2.14,5.75,-0.01,0.00,-10.94,0.07,-2.21,-0.000001
55419,1,0,-1.75,5.73,-0.00,0.00,-13.06,0.07,-1.82,-0.000002
55468,1,0,-1.11,5.72,0.02,0.00,-15.56,0.07,-1.18,-0.000003
55510,1,0,-0.36,5.70,0.03,0.00,-19.44,0.07,-0.43,-0.000003
55627,1,0,1.30,5.65,0.04,0.00,-9.81,0.07,1.23,-0.000002
55667,1,0,1.43,5.65,0.04,0.00,-3.50,0.07,1.36,-0.000001
55758,1,0,1.12,5.63,0.04,0.00,6.69,0.07,1.05,0.000001
55773,1,0,1.02,5.63,0.04,0.00,9.50,0.07,0.95,0.000001
55790,1,0,0.74,5.61,0.04,0.00,11.19,0.07,0.67,0.000002
55855,1,0,0.26,5.65,0.03,0.00,9.38,0.07,0.19,0.000002
55889,1,0,-0.06,5.65,0.02,0.00,7.63,0.07,-0.13,0.000001
55909,1,0,-0.19,5.66,0.03,0.00,6.06,0.07,-0.26,0.000001
55995,1,0,-0.38,5.65,0.02,0.00,2.56,0.07,-0.45,0.000000000
56014,1,0,-0.42,5.67,0.01,0.00,0.25,0.07,-0.49,0.000000
56048,1,0,-0.40,5.68,0.02,0.00,-1.81,0.07,-0.47,-0.000000
56124,1,0,0.06,5.69,0.01,0.00,-8.06,0.07,-0.01,-0.0000011
56155,1,0,0.26,5.69,0.02,0.00,-6.44,0.07,0.19,-0.000001
56232,1,0,0.80,5.67,0.02,0.00,-6.37,0.07,0.73,-0.000001
56340,1,0,1.11,5.65,0.02,0.00,0.25,0.07,1.04,-0.000000
56388,1,0,1.07,5.65,0.02,0.00,2.37,0.07,1.00,0.000000
56424,1,0,0.92,5.65,0.02,0.00,4.69,0.07,0.85,0.000001
56462,1,0,0.75,5.65,0.02,0.00,3.37,0.07,0.68,0.000000
56547,1,0,0.58,5.65,0.03,0.00,2.19,0.07,0.51,0.000000
56583,1,0,0.50,5.65,0.00,0.00,1.00,0.07,0.43,0.000000
56598,1,0,0.50,5.64,0.03,0.00,0.06,0.07,0.43,-0.000000
56661,1,0,0.60,5.60,0.03,0.00,-3.00,0.07,0.53,-0.000001
56699,1,0,0.76,5.60,0.03,0.00,-4.25,0.07,0.69,-0.000001
56727,1,0,0.91,5.60,0.03,0.00,-5.12,0.07,0.84,-0.000001
56799,1,0,1.25,5.60,0.05,0.00,-4.75,0.07,1.18,-0.000001
56850,1,0,1.44,5.60,0.05,0.00,-5.50,0.07,1.37,-0.000001
56889,1,0,1.63,5.60,0.07,0.00,-4.19,0.07,1.56,-0.000001
56923,1,0,1.76,5.60,0.09,0.00,-2.94,0.07,1.69,-0.000001
57014,1,0,1.73,5.60,0.08,0.00,3.06,0.07,1.66,0.000000
57045,1,0,1.63,5.60,0.09,0.00,3.19,0.07,1.56,0.000000
57058,1,0,1.60,5.60,0.09,0.00,3.25,0.07,1.53,0.000000
57096,1,0,1.57,5.60,0.13,0.00,-0.06,0.07,1.50,-0.000000
57154,1,0,1.62,5.66,0.17,0.00,-0.81,0.07,1.55,-0.000001
57250,1,0,1.52,5.71,0.21,0.00,-0.50,0.07,1.45,-0.000000
57305,1,0,1.59,5.71,0.25,0.00,-1.87,0.07,1.52,-0.000001
57381,1,0,1.61,5.72,0.28,0.00,-0.25,0.07,1.54,-0.000000
57505,1,0,1.83,5.71,0.38,0.00,-2.50,0.07,1.76,-0.000001
57534,1,0,1.87,5.71,0.38,0.00,-1.25,0.07,1.80,-0.000001
57606,1,0,1.71,5.71,0.38,0.00,4.44,0.07,1.64,0.000000
57653,1,0,1.54,5.71,0.36,0.00,4.69,0.07,1.47,0.000000
57726,1,0,1.48,5.71,0.40,0.00,-3.44,0.07,1.41,-0.000001
57814,1,0,1.71,5.70,0.49,0.00,-1.69,0.07,1.64,-0.000001
57847,1,0,1.68,5.71,0.50,0.00,0.62,0.07,1.61,-0.000000
57861,1,0,1.68,5.70,0.50,0.00,0.25,0.07,1.61,-0.000000
57884,1,0,1.68,5.70,0.51,0.00,-0.19,0.07,1.61,-0.000000
57957,1,0,1.86,5.71,0.59,0.00,-2.37,0.07,1.79,-0.000001
