millis,armed,flip,roll,pitch,yaw,mfr,fp,gx,gy,gz,spr,err_roll,err_pitch,err_yaw,u2,m1,m2,m3,m4
95407,0,0,0.00,0.00,0.00,0.00,0,40.19,0.81,1.12,0.07,-0.07,-0.63,0.07,0.00000741,1007.00,1037.00,1037.00,1007.00
95451,0,0,0.00,0.00,0.00,0.00,0,142.06,1.56,-0.50,0.07,-0.07,-0.63,0.07,0.00002616,1000.00,1075.00,1075.00,1000.00
95502,0,0,-12.52,0.41,0.66,0.00,0,140.94,6.81,-9.31,0.07,-12.59,-0.22,0.73,0.00002942,1000.00,1081.00,1081.00,1000.00
95543,0,0,-15.94,0.51,0.59,0.00,0,103.37,2.62,4.75,0.07,-16.01,-0.12,0.66,0.00002346,1000.00,1069.00,1069.00,1000.00
95576,0,0,-18.34,0.61,0.46,0.00,0,37.81,1.62,1.62,0.07,-18.41,-0.02,0.53,0.00001206,1000.00,1046.00,1046.00,1000.00
95625,0,0,-8.12,5.39,1.00,0.00,0,-4.62,0.31,-1.12,0.07,-8.19,4.76,1.07,0.00000142,1020.00,1024.00,1024.00,1020.00
95657,0,0,-7.41,5.38,1.06,0.00,0,-32.75,-1.44,-2.00,0.07,-7.48,4.75,1.13,-0.00000396,1030.00,1014.00,1014.00,1030.00
95726,0,0,-5.46,5.32,1.14,0.00,0,-60.63,-1.25,-2.31,0.07,-5.53,4.69,1.21,-0.00000962,1041.00,1003.00,1003.00,1041.00
95761,0,0,-3.38,5.25,1.20,0.00,0,-74.87,-2.87,-2.12,0.07,-3.45,4.62,1.27,-0.00001282,1048.00,1000.00,1000.00,1048.00
95803,0,0,-0.51,5.16,1.21,0.00,0,-73.50,-2.56,0.00,0.07,-0.58,4.53,1.28,-0.00001336,1049.00,1000.00,1000.00,1049.00
95849,0,0,1.38,5.10,1.03,0.00,0,-63.12,-1.56,3.94,0.07,1.31,4.47,1.10,-0.00001198,1046.00,1000.00,1000.00,1046.00
95883,0,0,3.02,5.05,0.90,0.00,0,-54.19,-2.25,5.06,0.07,2.95,4.42,0.97,-0.00001079,1043.00,1001.00,1001.00,1043.00
95947,0,0,4.42,5.03,0.81,0.00,0,-44.69,-0.31,3.25,0.07,4.35,4.40,0.88,-0.00000943,1041.00,1003.00,1003.00,1041.00
95978,0,0,5.53,5.02,0.72,0.00,0,-18.50,-0.69,0.62,0.07,5.46,4.39,0.79,-0.00000492,1032.00,1012.00,1012.00,1032.00
96022,0,0,5.72,5.02,0.71,0.00,0,-1.06,0.25,-0.44,0.07,5.65,4.39,0.78,-0.00000176,1025.00,1019.00,1019.00,1025.00
96067,0,0,5.04,5.03,0.68,0.00,0,13.25,0.31,0.88,0.07,4.97,4.40,0.75,0.00000106,1020.00,1024.00,1024.00,1020.00
96097,0,0,4.04,5.05,0.65,0.00,0,33.19,0.06,0.62,0.07,3.97,4.42,0.72,0.00000501,1012.00,1032.00,1032.00,1012.00
96130,0,0,2.71,5.09,0.62,0.00,0,45.50,1.19,0.19,0.07,2.64,4.46,0.69,0.00000764,1007.00,1037.00,1037.00,1007.00
96191,0,0,1.38,5.12,0.61,0.00,0,44.31,0.75,0.88,0.07,1.31,4.49,0.68,0.00000779,1007.00,1037.00,1037.00,1007.00
96225,0,0,-0.11,5.16,0.60,0.00,0,34.00,0.88,0.19,0.07,-0.18,4.53,0.67,0.00000630,1010.00,1034.00,1034.00,1010.00
96268,0,0,-0.91,5.16,0.59,0.00,0,23.81,0.56,0.19,0.07,-0.98,4.53,0.66,0.00000465,1013.00,1031.00,1031.00,1013.00
96328,0,0,-1.46,5.18,0.58,0.00,0,6.81,-0.19,0.50,0.07,-1.53,4.55,0.65,0.00000168,1019.00,1025.00,1025.00,1019.00
96357,0,0,-1.35,5.18,0.58,0.00,0,-8.69,-0.44,-0.31,0.07,-1.42,4.55,0.65,-0.00000121,1024.00,1020.00,1020.00,1024.00
96413,0,0,-0.92,5.18,0.58,0.00,0,-16.69,-0.19,-0.31,0.07,-0.99,4.55,0.65,-0.00000280,1027.00,1017.00,1017.00,1027.00
96446,0,0,-0.11,5.18,0.60,0.00,0,-24.56,-0.44,-0.06,0.07,-0.18,4.55,0.67,-0.00000447,1031.00,1013.00,1013.00,1031.00
96488,0,0,0.56,5.17,0.60,0.00,0,-31.06,-1.00,-0.94,0.07,0.49,4.54,0.67,-0.00000585,1033.00,1011.00,1011.00,1033.00
96535,0,0,1.47,5.17,0.59,0.00,0,-37.38,-0.56,-0.81,0.07,1.40,4.54,0.66,-0.00000726,1036.00,1008.00,1008.00,1036.00
96566,0,0,2.83,5.16,0.62,0.00,0,-32.13,-0.69,-0.31,0.07,2.76,4.53,0.69,-0.00000668,1035.00,1009.00,1009.00,1035.00
96607,0,0,3.56,5.14,0.62,0.00,0,-28.81,-0.75,-0.81,0.07,3.49,4.51,0.69,-0.00000627,1034.00,1010.00,1010.00,1034.00
96657,0,0,4.14,5.16,0.61,0.00,0,-26.06,-0.31,-0.44,0.07,4.07,4.53,0.68,-0.00000592,1034.00,1010.00,1010.00,1034.00
96698,0,0,4.82,5.16,0.59,0.00,0,-19.19,-0.44,1.12,0.07,4.75,4.53,0.66,-0.00000485,1031.00,1013.00,1013.00,1031.00
96753,0,0,5.03,5.16,0.61,0.00,0,-2.94,0.06,0.06,0.07,4.96,4.53,0.68,-0.00000191,1025.00,1019.00,1019.00,1025.00
96784,0,0,4.82,5.17,0.60,0.00,0,5.12,0.62,0.19,0.07,4.75,4.54,0.67,-0.00000037,1022.00,1022.00,1022.00,1022.00
96818,0,0,4.41,5.17,0.58,0.00,0,13.88,0.13,0.69,0.07,4.34,4.54,0.65,0.00000135,1020.00,1024.00,1024.00,1020.00
96880,0,0,3.79,5.19,0.58,0.00,0,23.87,1.00,-0.06,0.07,3.72,4.56,0.65,0.00000336,1016.00,1028.00,1028.00,1016.00
96910,0,0,2.92,5.19,0.56,0.00,0,29.44,0.50,0.81,0.07,2.85,4.56,0.63,0.00000463,1013.00,1031.00,1031.00,1013.00
96955,0,0,2.01,5.20,0.55,0.00,0,31.25,0.31,0.19,0.07,1.94,4.57,0.62,0.00000521,1012.00,1032.00,1032.00,1012.00
97002,0,0,1.08,5.21,0.53,0.00,0,32.75,0.75,1.12,0.07,1.01,4.58,0.60,0.00000575,1011.00,1033.00,1033.00,1011.00
97030,0,0,-0.38,5.24,0.49,0.00,0,38.56,0.69,1.44,0.07,-0.45,4.61,0.56,0.00000722,1008.00,1036.00,1036.00,1008.00
97096,0,0,-1.48,5.25,0.48,0.00,0,36.63,0.75,0.69,0.07,-1.55,4.62,0.55,0.00000717,1008.00,1036.00,1036.00,1008.00
97121,0,0,-2.46,5.28,0.47,0.00,0,30.56,1.06,0.13,0.07,-2.53,4.65,0.54,0.00000632,1010.00,1034.00,1034.00,1010.00
97170,0,0,-3.30,5.29,0.46,0.00,0,14.13,-0.31,-0.25,0.07,-3.37,4.66,0.53,0.00000353,1015.00,1029.00,1029.00,1015.00
97218,0,0,-3.18,5.29,0.51,0.00,0,-14.62,-0.25,-2.25,0.07,-3.25,4.66,0.58,-0.00000179,1025.00,1019.00,1019.00,1025.00
97249,0,0,-2.06,5.28,0.60,0.00,0,-50.38,-1.12,-3.25,0.07,-2.13,4.65,0.67,-0.00000868,1039.00,1005.00,1005.00,1039.00
97285,0,0,0.80,5.21,0.72,0.00,0,-84.62,-2.06,-2.87,0.07,0.73,4.58,0.79,-0.00001577,1054.00,1000.00,1000.00,1054.00
97347,0,0,3.46,5.16,0.79,0.00,0,-93.25,-1.94,-1.81,0.07,3.39,4.53,0.86,-0.00001810,1058.00,1000.00,1000.00,1058.00
97379,0,0,6.07,5.09,0.65,0.00,0,-91.37,-2.00,8.37,0.07,6.00,4.46,0.72,-0.00001848,1059.00,1000.00,1000.00,1059.00
97441,0,0,9.07,5.03,0.76,0.00,0,-72.31,-2.75,-7.12,0.07,9.00,4.40,0.83,-0.00001580,1054.00,1000.00,1000.00,1054.00
97473,0,0,10.73,5.00,0.70,0.00,0,-46.88,0.13,5.81,0.07,10.66,4.37,0.77,-0.00001158,1045.00,1000.00,1000.00,1045.00
97513,0,0,11.45,4.99,0.73,0.00,0,-14.06,-1.44,-4.31,0.07,11.38,4.36,0.80,-0.00000574,1033.00,1011.00,1011.00,1033.00
97566,0,0,11.02,5.01,0.69,0.00,0,25.94,1.50,1.56,0.07,10.95,4.38,0.76,0.00000174,1019.00,1025.00,1025.00,1019.00
97596,0,0,9.75,5.00,0.68,0.00,0,52.06,0.50,0.62,0.07,9.68,4.37,0.75,0.00000690,1008.00,1036.00,1036.00,1008.00
97639,0,0,7.69,5.08,0.63,0.00,0,81.06,2.12,2.12,0.07,7.62,4.45,0.70,0.00001281,1000.00,1048.00,1048.00,1000.00
97685,0,0,3.93,5.16,0.54,0.00,0,101.75,3.00,2.56,0.07,3.86,4.53,0.61,0.00001765,1000.00,1057.00,1057.00,1000.00
97717,0,0,1.00,5.20,0.56,0.00,0,100.50,-0.50,-3.62,0.07,0.93,4.57,0.63,0.00001823,1000.00,1059.00,1059.00,1000.00
98032,0,0,6.97,5.11,0.8<6984,0,0,8.73,5.06,0.69,0.00,0,-51.81,-1.50,3.69,0.07,8.66,4.0.00,1046.00
98492,0,0,0.46,5.29,0.63,0.0<7444,0,0,0.57,5.27,0.64,0.00,0,-3.00,-0.37,0.31,0.07,0.50,4.61023.00
98723,0,0,1.25,5.26,0.64,0.00,0,-0.81,0.25,-0.25,0.07,1.18,4.63,0.71,-0.000000,1022.00,1022.00,1022.00,1022.00
98891,0,0,0.60,5.27,0.63,0.00,0,4.37,0.44,0.00,0.07,0.53,4.64,0.70,0.00000066,1021.00,1023.00,1023.00,1021.00
99189,0,0,0.66,5.28,0.60,0.00,0,-3.81,-0.13,-0.25,0.07,0.59,4.65,0.67,-0.00000086,1023.00,1021.00,1021.00,1023.00
99474,0,0,1.25,5.28,0.59,0.00,0,0.44,0.00,0.00,0.07,1.18,4.65,0.66,-0.00000025,1022.00,1022.00,1022.00,1022.00
99659,0,0,0.99,5.28,0.57,0.00,0,0.44,-0.13,-0.25,0.07,0.92,4.65,0.64,-0.00000017,1022.00,1022.00,1022.00,1022.00
101503,0,0,4.62,5.26,0.49,0.00,0,-33.75,-0.81,-0.56,0.07,4.55,4.63,0.56,-0.00000747,1037.00,1007.00,1007.00,1037.00
101722,0,0,0.18,5.36,0.42,.00,0,43.06,0.56,0.94,0.07,0.11,4.73,0.49,0.00000789,1006.00,1038.00,1038.00,1006.00
102536,0,0,-1.85,5.37,0.42,0.00,0,-10.69,-0.19,-0.31,0.07,-1.92,4.74,0.49,-0.00000143,1024.00,1020.00,1020.00,1024.00
102864,0,0,1.17,5.35,0.40,0.00,0,6.62,0.19,0.13,0.07,1.10,4.72,0.47,0.00000091,1.00,1023.00,1023.00,1021.00
103614,0,0,0.98,5.34,0.40,0.00,0,8.06,0.25,0.13,0.07,0.91,4.71,0.47,0.00000123,1020.00,1024.00,1024.00,1020.00
104275,0,0,1.15,5.33,0.38,0.00,0,1.25,0.19,-0.19,0.07,1.08,4.70,0.45,-0.00000007,1022.00,1022.00,1022.00,1022.00
104724,0,0,-1.73,5.33,0.37,0.00,0,-9.00,-0.25,-0.37,0.07,-1.80,4.70,0.44,-0.00000116,1024.00,1020.00,1020.00,1024.00
105866,1,0,0.38,5.32,0.40,0.00,0,10.63,0.44,-0.19,0.07,0,4.69,0.47,0.00000187,1016.00,1022.00,1022.00,1016.00
106092,1,0,-1.84,5.32,0.40,0.00,0,1.56,0.00,0.13,0.07,-1.91,4.69,0.47,0.00000082,1051.00,1053.00,1053.00,1051.00
106340,1,0,0.46,5.33,0.43,0.00,0,-12.94,-0.37,0.13,0.07,0.39,4.70,0.50,-0.00000249,1154.00,1144.00,1144.00,1154.00
107226,1,0,0.32,5.33,0.39,0.0<16181,1,0,0.12,5.33,0.39,0.00,0,4.75,0.25,-0.13,0.07,0.05,4.79.00
107708,1,0,-0.04,5.37,0.39,0.00,0,-2.75,-1.50,-0.31,0.07,-0.11,4.74,0.46,-0.00000047,1221.00,1221.00,1221.00,1221.00
108066,1,0,-0.31,5.41,0.41,0.00,0,5.25,0.62,0.37,0.07,-0.38,4.78,0.48,0.00000107,1256.00,1260.00,1260.00,1256.00
108380,1,0,0.01,5.42,0.41,0.00,0,-2.44,-0.56,0.19,0.07,-0.06,4.79,0.48,.00000043,1270.00,1270.00,1270.00,1270.00
108626,1,0,-0.00,5.42,0.40,0.00,0,0.50,-0.56,-0.50,0.07,-0.07,4.79,0.47,0.00000011,1279.00,1279.00,1279.00,1279.00
108857,1,0,-0.09,5.46,0.40,0.00,0,-2.44,-0.06,0.44,0.07,-0.16,4.83,0.47,-0.00000041,1287.00,1287.00,1287.00,1287.00
108902,1,0,-0.09,5.49,0.40,0.00,0,-0.06,2.19,-0.31,0.07,-0.16,4.86,0.47,0.00000003,1287.00,1287.00,1287.00,1287.00
108958,1,0,-0.04,5.48,0.40,0.00,0,-2.12,0.31,0.37,0.07,-0,4.85,0.47,-0.00000036,1287.00,1287.00,1287.00,1287.00
109535,1,0,-0.22,5.25,0.38,0.00,0,0.81,-1.69,0.56,0.07,-0.29,4.62,05,0.00000023,1295.00,1295.00,1295.00,1295.00
109568,1,0,-0.19,5.28,0.40,0.00,0,-0.69,-1.12,-0.69,0.07,-0.26,4.65,0.47,-0.00000005,1295.00,1295.00,1295.00,1295.00
109782,1,0,0.04,5.32,0.41,0.00,0,-3.12,2.06,-0.25,0.07,-0.03,4.69,0.48,-0.00000057,1297.00,1295.00,1295.00,1297.00
110472,1,0,0.47,5.31,0.43,0.00,0,-3.25,0.62,-0.13,0.07,0.40,4.68,0.50,-0.00000071,1304.00,.00,1302.00,1304.00
110632,1,0,0.73,5.31,0.43,0.00,0,-1.31,1.19,0.06,0.07,0.66,4.68,0.50,-0.00000043,1305.00,1305.00,1305.00,1305.005.00
110686,1,0,0.71,5.29,0.43,0.00,0,1.19,-0.19,0.25,0.07,0.64,4.66,0.50,0.00000004,1305.00,1305.00,1305.00,1305.00
110719,1,0,0.69,5.29,0.43,0.00,0,0.69,-0.69,0.69,0.07,0.62,4.66,0.50,-0.00000005,1305.00,1305.00,1305.00,1305.00
110814,1,0,0.61,5.31,0.43,0.00,0,1.56,0.88,0.31,0.07,0.54,4.68,0.50,0.00000014,1305.00,1305.00,1305.00,1305.00
111611,1,0,0.90,5.27,0.44,0.00,0,1.00,-0.69,0.56,0.07,0.83,4.64,0.51,-0.00000005,1305.00,1305.00,1305.00,1305.00
111786,1,0,0.67,5.28,0.44,0.00,0,1.50,-0.13,0.25,0.07,0.60,4.65,0.51,0.00000011,1307.00,1307.00,1307.00,1307.00>07.00
111833,1,0,0.72,5.28,0.45,0.00,0,-0.25,-0.44,-0.31,0.07,0.65,4.65,0.52,-0.00000023,1309.00,1309.00,1309.00,1309.00
112088,1,0,0.94,5.29,0.45,0.00,0,-1.50,0.37,0.44,0.07,0.87,4.66,0.52,-0.00000052,1321.00,1319.00,1319.00,1321.00
112120,1,0,0.94,5.29,0.45,0.00,0,0.37,-0.69,-0.19,0.07,0.87,4.66,0.52,-0.00000017,1322.00,1322.00,1322.00,1322.00
114149,1,0,0.42,5.29,0.52,0.00,0,-1.12,0.50,0.69,0.00,0.42,5.29,0.52,-0.00000032,1000.00,1000.00,1000.00,1000.00
115216,1,0,0.68,5.31,0.51,0.00,0,1.81,0.25,0.19,0.00,0.68,5.31,0.51,0.00000015,1000.00,1000.00,1000.00,1000.00
115278,1,0,0.48,5.30,0.51,0.00,0,4.25,0.37,-0.13,0.00,0.48,5.30,0.51,0.00000065,1000.00,1001.00,1001.00,1000.00
115309,1,0,0.32,5.30,0.50,0.00,0,3.87,0.19,0.25,0.00,0.32,50,0.50,0.00000063,1000.00,1001.00,1001.00,1000.00
115524,1,0,-0.03,5.30,0.49,0.00,0,-0.62,0.00,0.13,0.00,-0.03,5.30,0.49,-0.00000011,1000.00,1000.00,1000.00,1000.00
115868,0,0,0.40,5.31,0.45,0.00,0,0.00,0.25,-0.13,0.00,0.40,5.31,0.45,-0.00000011,1000.00,1000.00,1000.00,1000.00
116136,0,0,-0.34,5.31,0.44,0.00,0,2.87,0.19,0.06,0.00,-0.34,5.31,0.44,0.00000062,1000.00,1001.00,1001.00,1000.000.00
116373,0,0,-0.20,5.32,0.42,0.00,0,-2.25,0.13,-0.06,0.00,-0.20,5.32,0.42,-0.00000036,1000.00,1000.00,1000.00,001.00
116426,0,0,-0.02,5.32,0.43,0.00,0,-3.75,-0.06,-0.06,0.00,-0.02,5.32,0.43,-0.00000068,1001.00,1000.00,1000.00,1001.00
117515,1,1,-0.36,5.32,08,0.00,0,2.06,-0.13,-0.13,0.00,-0.36,5.32,0.38,0.00000048,1000.00,1000.00,1000.00,1000.00
117598,1,1,-0.57,5.32,0.38,0.00,0,0.37,0.00,-0.06,0.00,-0.57,5.32,0.38,0.00000023,1000.00,1000.00,10000,1000.00
117821,1,1,-0.37,5.32,0.37,0.00,0,-3.12,0.00,-0.19,0.00,-0.37,5.32,0.37,-0.00000047,1000.00,1000.00,1000.00,1000.00
118052,1,1,-0.05,5.32,0.37,0.00,0,-0.25,0.06,0.00,0.00,-0.05,5.32,0.37,-0.00000003,1000.00,1000.00,1000.00,1000.00
118621,0,1,-0.24,5.33,0.35,0.00,0,-2.31,-0.13,-0.06,0.00,-0.24,5.33,0.35,-0.00000036,1000.00,1000.00,1000.00,1000.00
118949,0,1,-0.35,5.3<27909,0,1,-0.45,5.33,0.34,0.00,0,2.44,0.06,-0.13,0.00,-0.45,51001.00,1001.00,1000.00
119433,0,1,-0.05,5.33,0.34,0.00,0,-1.12,-0.06,0.00,0.00,-0.05,5.33,0.34,-0.00000019,1000.00,1000.00,1000.00,1000.00
119890,0,1,-0.54,5.33,0.33,0.00,0,-0.94,0.06,0.00,0.00,-0.54,5.33,0.33,-0.00000002,1000.00,1000.00,1000.00,1000.00
120813,0,1,-0.17,5.33,0.31,0.00,0,-2.19,-0.06,-0.13,0.00,-0,5.33,0.31,-0.00000035,1000.00,1000.00,1000.00,1000.00
121048,0,1,-0.08,5.33,0.30,0.00,0,1.37,-0.25,-0.06,0.00,-0.08,5.33,0.30,0.00000027,1000.00,1000.00,1000.00,1000.00
121278,0,1,-0.43,5.33,0.30,0.00,0,0.25,0.06,-0.19,0.00,-0.43,5.33,0.30,0.00000017,1000.00,1000.00,1000.00,1000.00
121385,0,1,-0.41,5.33,0.30,0.00,0,-1.50,0.00,-0.19,0.00,-0.41,5.33,0.30,-00000016,1000.00,1000.00,1000.00,1000.00
121714,0,1,-1.39,5.33,0.28,0.00,0,14.56,0.25,0.50,0.00,-1.39,5.33,0.28,.00000306,1000.00,1006.00,1006.00,1000.00
