millis,armed,roll,pitch,yaw,gx,gy,gz,err_roll,err_pitch,err_yaw,m1,m2,m3,m4
12638,0,1.16,5.17,117.98,0.13,-0.13,0.00,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
12724,0,1.16,5.17,117.98,-0.13,0.00,0.00,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
12764,0,1.16,5.17,117.98,0.13,0.06,0.00,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
12814,0,1.16,5.17,117.98,-0.19,0.00,0.00,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.0000
12844,0,1.16,5.17,117.98,0.00,0.06,0.00,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
12872,0,1.16,5.17,11.98,0.13,-0.06,0.13,1.30,4.26,117.07,1041.00,1000.00,1046.00,1000.00
12968,0,1.16,5.17,117.98,-0.06,0.13,0.00,1.30,4.33,117.14,1041.00,1000.00,1046.00,1000.00
13076,0,1.16,5.17,117.98,0.06,-0.06,0.00,1.30,4.3,117.07,1041.00,1000.00,1046.00,1000.00
13109,0,1.16,5.17,117.98,0.00,0.00,-0.06,1.30,4.33,117.07,1041.041.00,1000.00,1046.00,1000.00
13283,0,1.16,5.17,117.98,-0.13,-0.06,-0.06,1.79,44.33,117.07,1042.00,1000.00,1046.00,1000.00
13417,0,1.16,5.17,117.98,0.00,-0.06,-0.06,1.44,4.33,117.07,1041.00,1000.00,1046.00,1000.00
13450,0,1.16,5.17,117.98,-0.13,0.06,0.00,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
13500,0,1.16,5.17,117.98,0.06,0.06,0.00,1.30,4.33,117.07,1041.00,1000.00,10446.00,1000.00
13526,0,1.16,5.17,117.98,0.06,0.00,-0.13,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
13561,0,.16,5.17,117.98,-0.06,-0.06,0.06,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
13613,0,1.16,5.17,117.117.98,0.06,0.00,0.13,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
13641,0,1.16,5.17,117.98,0.06,0.00,0.06,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
13678,0,1.16,5.17,117.98,0.06,0.06,0.13,1.30,4.33,117.14,1041.00,1000.00,1046.00,1000.00
13751,0,1..16,5.17,117.98,-0.19,0.00,0.00,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
13884,0,1.16,5.17,117.98,-0.06,0.13,-0.06,1.30,4.33,117.14,1041.00,1000.00,1046.00,1000.00
13970,0,1.16,5.17,117.98,0.19,-00.13,0.06,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
14007,0,1.16,5.17,117.98,-0.13,0.00,0.06,1.30,4.33,117.04,1041.00,1000.00,1046.00,1000.00
14041,0,1.16,5.17,117.98,0.00,0.00,-0.06,1.30,4.33,117.07,1041.00,1000000.00,1046.00,1000.00
14111,0,1.16,5.17,117.98,0.13,0.13,-0.19,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
14195,0,1.16,5.17,117.98,0.00,0.06,0.00,1.30,4.2633,117.07,1041.00,1000.00,1046.00,1000.00
14333,0,1.16,5.17,117.98,0.19,-0.06,0.00,1.30,4.33,117.07,1041.00,1000.00,1046.00,00.00
14370,0,1.16,5.17,117.98,0.06,-0.13,0.06,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
14418,0,1.16,5.17,117.98,-0.06,0.00,0.00,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
14448,0,1.16,5.17,117.98,0.06,-0.13,0.06,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
14477,0,.16,5.17,117.98,-0.06,0.00,-0.06,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
14528,0,1.16,5.17,117.117.98,0.13,-0.13,0.00,1.30,4.33,117.14,1041.00,1000.00,1046.00,1000.00
14560,0,1.16,5.17,117.98,0.00,0.13,0.06,1.30,4.33,117.14,1041.00,1000.00,1046.00,1000.00
14586,0,1.16,5.17,17.98,0.00,0.13,0.19,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
14678,0,1.1.16,5.17,117.98,0.13,-0.06,0.00,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
14756,0,1.16,5.17,117.98,-0.13,0.19,-0.06,1.30,4.34.33,117.07,1041.00,1000.00,1046.00,1000.00
14810,0,1.16,5.17,117.98,-0.06,-0.06,0.06,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
14902,0,1.16,5.17,117.98,-0.13,0.0606,0.00,1.30,4.33,117.07,1041.00,1000.00,1046.00,1000.00
