millis,armed,fp,roll,pitch,yaw,mfr,gx,spr,err_roll,u2
17592,1,0,-0.39,5.81,-0.79,0.00,2.00,-0.18,-0.21,0.000000
17690,1,0,-0.68,5.79,-0.80,0.00,1.62,-0.18,-0.50,0.000000
17732,1,0,-0.75,5.79,-0.80,0.00,1.37,-0.18,-0-0.60,0.000000
17782,1,0,-0.78,5.79,-0.80,0.00,0.25,-0.18,-0.60,0.000000
17804,1,0,-0.78,5.79,-0.80,0.00,-0.19,-0.18,-0.60,0.000000
17854,1,0,-0.78,5.79,-0.80,0.00,-0.94,-0.18,-0.60,-0.000000
17930,1,0,-0.65,5.80,-0.80,0.00,-2.69,-0.18,-0.47,-0.000000
17967,1,0,-0.59,5.80,-0.81,0.00,-2.69,-0.18,-0.41,-0.000000
17984,1,0,-0.56,5.80,-0.81,0.00,-2.75,-8,-0.30,-0.000000
18036,1,0,-0.39,5.80,-0.81,0.00,-2.56,-0.18,-0.21,-0.000000
18141,1,0,-0.25,5.80,-0.81,0.00,-0.94,-0.18,-0.07,-0.000000
18265,1,0,-0.34,5.80,-0.82,0.00,1.62,-0.18,-0.16,0.000000
18314,1,0,-0.40,5.80,-0.82,0.00,1.94,-0.18,-0.22,0.000000
18350,1,0,-0.47,5.80,-0.82,0.00,1.44,0.09,-0.56,0.000000
18403,1,0,-0.55,5.81,-0.82,0.00,2.81,0.09,-0.64,0.000001
18539,1,0,-0.51,5.81,-0.82,0.00,-2.25,-0.18,-0.33,-0.000000
18578,1,0,-0.46,5.83,-0.82,0.00,-2.50,-0.18,-0.28,-0.000000
18617,1,0,-0.36,5.81,-0.82,0.00,-5.37,-0.18,-0.18,-0.000001
18632,1,0,-0.29,5.88,-0.82,0.00,-2.44,-0.18,-0.11,-0.000000
18727,1,0,-0.17,5.80,-0.82,0.00,-1.56,-0.18,0.01,-0.000000
18773,1,0,-0.09,5.81,-0.82,0.00,-2.69,-0.18,0.09,-0.000001
18811,1,0,-0.08,5.82,-0.82,0.00,-0.37,-0.81,0.73,-0.000000
18849,1,0,-0.06,5.82,-0.82,0.00,-1.81,0.09,-0.15,-0.000000
18955,1,0,-0.15,5.81,-0.83,0.00,-0.13,-0.18,0.03,-0.000000
19039,1,0,-0.31,5.81,-0.84,0.00,-2.12,-0.18,-0.13,-0.000000
19092,1,0,-0.35,5.80,-0.83,0.00,-1.56,-0.18,-0.17,-0.000000
19188,1,0,-0.25,5.83,-0.83,0.00,-1.87,0.09,-0.34,-0.000000
19302,1,0,-0.03,5.83,-0.83,0.00,-2.69,-0.18,0.15,-0.000001
19405,1,0,0.22,5.82,-0.84,0.00,-2.12,-0.18,0.40,-0.000001
19498,1,0,0.22,5.82,-0.84,0.00,0.94,0.09,0.13,0.000000
19540,1,0,0.19,5.82,-0.83,0.00,0.25,-0.18,0.37,-0.000000
19560,1,0,0.15,5.82,-0.83,0.00,1.62,-0.18,0.33,0.000000
19645,1,0,0.01,5.82,-0.83,0.00,0.69,-0.18,0.19,0.000000
19728,1,0,-0.05,5.86,-0.83,0.00,-1.69,-0.18,0.13,-0.000000
19793,1,0,-0.04,5.84,-0.84,0.00,-0.31,-0.18,0.14,-0.000000
19888,1,0,0.05,5.84,-0.83,0.00,-0.69,-0.18,0.23,-0.00000-0.000000
19918,1,0,0.07,5.84,-0.84,0.00,-1.31,-0.18,0.25,-0.000000
19998,1,0,0.20,5.85,-0.81,0.00,-1.56,-0.18,0.38,-0.000000
20027,1,0,0.21,5.85,-0.82,0.00,-0.37,-0.18,0.39,-0.000000
20042,1,0,0.22,5.86,-0.81,0.00,-0.81,-0.1.18,0.44,-0.000000
20146,1,0,0.28,5.86,-0.80,0.00,0.81,-0.18,0.46,0.000000
20222,1,0,0.28,5.86,-0.80,0.00,0.81,-0.18,0.46,0.000000
20335,1,0,0.17,5.86,-0.80,0.00,0.25,-0.18,0.35,-0.000000
20384,1,0,0.07,5.85,-0.80,0.00,3.12,-0.18,0.25,0.000001
20421,1,1,0.00,5.86,-0.81,1.87,1.12,50.00,-50.00,0.000014
20489,1,1,-0.27,5.89,-0.84,8.19,3.56,50.00,-50.27,0.000015
20567,1,1,0.98,5.84,-0.74,33.75,-33.75,50.00,-49.02,0.000007
20680,1,1,6.09,5.74,-0.36,47.88,-46.56,50.00,-43.91,0.000004
20703,1,1,7.23,5.72,-0.16,47.88,-33.44,50.00,-42.77,0.000006
20798,1,1,8.73,5.61,0.27,47.88,-10.44,50.00,-41.27,0.000010
20910,1,1,7.75,5.55,0.86,47.88,14.56,50.00,-42.25,0.000014
21064,1,1,6.22,5.59,0.72,47.88,0.19,50.00,-43.78,0.000012
21139,1,1,6.46,5.60,0.64,47.88,-8.69,50.00,-43.54,0.000010
21190,1,1,6.91,5.60,0.65,47.88,-10.06,50.00,-42.92,0.000011
21243,1,1,7.21,5.58,0.65,47.88,-6.12,50.00,-42.79,0.000011
21297,1,1,7.63,5.56,0.68,47.88,-6.62,50.00,-42.37,0.000011
21337,1,1,7.74,5.57,0.63,47.88,-0.94,50.00,-42.26,0.000012
21357,1,1,7.77,5.58,0.60,47.88,-1.81,50.00,-42.23,0.000011
21406,1,1,7.87,5.58,0.59,47.88,-2.00,50.00,-42.13,0.000011
21524,1,1,7.58,5.61,0.41,47.88,0.88,50.00,-42.42,0.000012
21568,1,1,7.39,5.64,0.33,47.88,5.19,50.00,-42.61,0.000013
21636,1,1,7.55,5.62,0.29,47.88,-6.12,50.00,-42.45,0.000011
21755,1,1,7.84,5.61,0.29,47.88,-6.81,50.00,-42.16,0.000010
21794,1,1,8.07,5.59,0.30,47.88,-1.87,50.00,-41.93,0.000011
21861,1,1,8.17,5.59,0.29,47.88,-3.87,50.00,-41.83,0.000011
21948,1,1,8.05,5.59,0.32,47.88,1.50,50.00,-41.95,0.000012
22063,1,1,8.22,5.57,0.32,47.88,3.12,50.00,-41.78,0.000012
22175,1,1,8.16,5.55,0.32,47.88,1.19,50.00,-41.84,0.000012
22284,1,1,8.19,5.57,0.34,47.88,3.00,50.00,-41.81,0.000012
22379,1,1,8.25,5.57,0.33,47.88,-0.31,50.00,-41.75,0.000012
22450,1,1,7.99,5.57,0.32,47.88,3.19,50.00,-42.01,0.000012
22491,1,1,8.03,5.59,0.34,47.88,-2.37,50.00,-41.97,0.000011
22530,1,1,7.97,5.59,0.35,47.88,1.56,50.00,-42.03,0.00001.000012
22557,1,1,7.97,5.58,0.32,47.88,-0.06,50.00,-42.03,0.000012
22628,1,1,8.08,5.57,0.36,47.88,1.19,50.00,-41.92,0.000012
22683,1,1,8.05,5.57,0.34,47.88,-0.44,50.00,-41.95,0.000012
22722,1,1,8.17,5.57,0.35,47.88,-2.25,50.00,-41.83,0.000011
22736,1,1,8.17,5.57,0.35,47.88,1.12,50.00,-41.83,0.000012
22784,1,1,8.02,5.57,0.34,47.88,2.94,50.00,-41.98,0.000012
22876,1,1,8.11,5.58,0.34,47.88,2.94,50.00,-41.89,0.000012>0012
22906,1,1,8.01,5.56,0.36,47.88,4.12,50.00,-41.99,0.000012
22983,1,1,8.18,5.57,0.36,47.88,-0.31,50.00,-41.82,0.000012
23085,1,1,8.33,5.56,0.38,47.88,-1.19,50.00,-41.67,0.000011
23138,1,1,8.25,5.56,0.41,47.88,1.19,50.00,-41.75,0.000012
23214,1,1,8.63,5.58,0.41,47.88,-1.31,50.00,-41.37,0.000011
23248,1,1,8.57,5.57,0.40,47.88,3.31,50.00,-41.43,0.000012
23328,1,1,8.68,5.57,0.41,47.88,1.37,50.00,-41.32,0.000012
23443,1,1,8.40,5.59,0.40,47.88,1.12,50.00,-41.60,0.000012
23595,1,1,8.09,5.58,0.38,47.88,5.75,50.00,-41.91,0.000013
23638,1,1,8.05,5.57,0.43,47.88,-2.87,50.00,-41.95,0.000011
23672,0,0,8.13,5.58,0.41,0.00,0.62,-0.18,8.31,-0.000002
23714,0,0,7.45,5.62,0.54,0.00,31.69,-0.18,7.636,0.000003
23755,0,0,6.30,5.54,0.14,0.00,27.69,-0.18,6.48,0.000003
23778,0,0,5.28,5.67,0.32,0.00,42.19,-0.18,5.46,0.000006
23831,0,0,3.29,5.70,0.30,0.00,56.13,-0.18,3.47,0.000009
23848,0,0,1.37,5.70,0.29,0.00,42.50,-0.18,1.55,0.000007
23904,0,0,0.08,5.82,0.26,0.00,33.69,-0.18,0.26,0.000006
23920,0,0,-1.00,5.79,0.26,0.00,37.63,-0.18,-0.82,0.000007
23986,0,0,-2.01,5.85,0.23,0.00,9.81,-0.18,-1.83,0.000002
24014,0,0,-2.10,5.87,0.21,0.00,0.37,-0.18,-1.92,0.000001
24132,0,0,-0.59,5.79,0.26,0.00,-23.81,-0.18,-0.41,-0.000004
24238,0,0,2.21,5.72,0.30,0.00,-25.87,-0.18,2.39,-0.000005
24333,0,0,3.82,5.66,0.32,0.00,-10.88,0.09,3.73,-0.000003
24354,0,0,4.06,5.68,0.32,0.00,-7.69,-0.18,4.24,-0.000003
24482,0,0,3.30,5.71,0.31,0.00,17.87,-0.18,3.48,0.000002
24516,0,0,2.75,5.70,0.31,0.00,19.94,-0.18,2.93,0.000003
24592,0,0,0.69,5.77,0.29,0.00,29.00,-0.18,0.87,0.000005
24636,0,0,-0.27,5.78,0.29,0.00,22.06,-0.18,-0.09,0.000004
24728,0,0,-1.65,5.83,0.28,0.00,-1.94,-0.18,-1.47,0.000000
24819,0,0,-0.95,5.82,0.28,0.00,-14.75,-0.18,-0.77,-0.000003
24863,0,0,-0.08,5.81,0.30,0.00,-26.06,-0.1818,0.88,-0.000005
24934,0,0,1.65,5.75,0.31,0.00,-24.50,-0.18,1.83,-0.000005
25027,0,0,3.76,5.71,0.36,0.00,-17.87,-0.18,3.94,-0.000004
25088,0,0,4.40,5.71,0.35,0.00,-8.31,-0.18,4.58,-0.000003
25164,0,0,4.07,5.74,0.36,0.00,12.44,-0.18,4.25,0.000001
25251,0,0,2.60,5.77,0.36,0.00,24.06,-0.18,2.78,0.000004
25270,0,0,1.81,5.78,0.35,0.00,27.87,-0.18,1.99,0.000005
25315,0,0,0.79,5.80,0.34,0.00,24.44,-0.18,0.97,0.000004
25400,0,0,-0.82,5.83,0.34,0.00,19.12,-0.18,-0.64,0.000004
25435,0,0,-1.19,5.86,0.33,0.00,9.81,-0.18,-1.01,0.000002
25509,0,0,-1.22,5.86,0.34,0.00,-5.12,-0.18,-1.04,-0.000001
25559,0,0,-0.69,5.87,0.34,0.00,-15.75,-0.18,-0.51,-0.000003
25625,0,0,0.80,5.84,0.35,0.00,-24.50,-0.18,0.98,-0.000005
25665,0,0,1.75,5.80,0.35,0.00,-25.31,-0.18,1.93,-0.000005
25707,0,0,2.57,5.79,0.35,0.00,-25.81,-0.18,2.75,-0.000006
25743,0,0,3.44,5.78,0.37,0.00,-19.37,-0.18,3.62,-0.000005
25762,0,0,3.80,5.77,0.36,0.00,-14.19,-0.18,3.98,-0.000004
25855,0,0,3.95,5.76,0.33,0.00,4.37,-0.18,4.13,-0.000000
25874,0,0,3.75,5.77,0.32,0.00,8.69,-0.18,3.93,0.000001
25979,0,0,1.86,5.81,0.30,0.00,24.00,-0.18,2.04,0.000004
26002,0,0,1.34,5.82,0.29,0.00,25.87,-0.18,1.52,0.000004
26091,0,0,-0.78,5.85,0.28,0.00,21.87,-0.18,-0.60,0.000000004
26108,0,0,-1.20,5.85,0.27,0.00,20.31,-0.18,-1.02,0.000004
26202,0,0,-2.11,5.86,0.27,0.00,1.62,-0.18,-1.93,0.000001
26222,0,0,-2.07,5.86,0.27,0.00,-3.69,-0.18,-1.89,-0.000000
26360,0,0,-0.21,5.82,0.26,0.00,-23.81,-0.18,-0.03,-0.000004
26392,0,0,0.70,5.80,0.26,0.00,-26.25,-0.18,0.88,-0.000005
26432,0,0,1.63,5.80,0.27,0.00,-23.25,-0.18,1.81,-0.000005
26550,0,0,3.03,5.78,0.25,0.00,-6.69,-0.18,3.21,-0.000002
26631,0,0,2.63,5.78,0.24,0.00,10.19,-0.18,2.81,0.000001
26670,0,0,2.04,5.78,0.24,0.00,16.81,-0.18,2.22,0.000002
26697,0,0,1.43,5.79,0.23,0.00,22.19,-0.18,1.61,0.000004
26748,0,0,0.24,5.79,0.22,0.00,23.87,-0.18,0.42,0.000004
26787,0,0,-0.46,5.82,0.22,0.00,23.87,-0.18,-0.28,0.000004
26819,0,0,-1.36,5.85,0.22,0.00,22.94,0.09,-1.45,0.000005
26837,0,0,-2.10,5.86,0.22,0.00,18.00,-0.18,-1.92,0.000004
26894,0,0,-2.54,5.87,0.22,0.00,8.44,0.09,-2.63,0.000002
26911,0,0,-2.69,5.87,0.22,0.00,3.31,-0.18,-2.51,0.000001
27013,0,0,-2.19,5.87,0.22,0.00,-14.50,-0.18,-2.01,-0.000002
27045,0,0,-1.70,5.86,0.21,0.00,-18.25,-0.18,-1.52,-0.000003
27104,0,0,-0.69,5.84,0.21,0.00,-23.6,-0.18,-0.05,-0.000005
27133,0,0,0.01,5.81,0.23,0.00,-25.44,-0.18,0.19,-0.000005
27223,0,0,2.17,5.78,0.24,0.00,-16.37,-0.18,2.35,-0.000004
27277,0,0,2.59,5.78,0.24,0.00,-8.50,-0.18,2.77,-0.000002
27328,0,0,2.64,5.78,0.23,0.00,1.87,-0.10.18,2.71,0.000000
27343,0,0,2.45,5.78,0.23,0.00,7.06,-0.18,2.63,0.000001
27385,0,0,1.97,5.77,0.23,0.00,15.00,-0.18,2.15,0.000002
27438,0,0,1.21,5.78,0.22,0.00,20.37,-0.18,1.39,0.000003
27471,0,0,0.10,5.79,0.22,0.00,22.94,-0.18,0.28,0.000004
27509,0,0,-0.36,5.80,0.22,0.00,23.75,-0.18,-0.18,0.000004
27588,0,0,-2.05,5.83,0.22,0.00,17.50,-0.18,-1.87,0.000004
27614,0,0,-2.48,5.85,0.22,0.00,13.06,0.09,-2.57,0.000003
27684,0,0,-2.85,5.84,0.21,0.00,-2.94,-0.18,-2.67,0.000000
27778,0,0,-1.98,5.83,0.21,0.00,-17.00,-0.18,-1.80,-0.000003
27843,0,0,-0.51,5.79,0.23,0.00,-24.19,-0.18,-0.33,-0.000004
27932,0,0,1.41,5.75,0.25,0.00,-20.19,0.09,1.32,-0.000004
27971,0,0,1.89,5.75,0.25,0.00,-14.56,-0.18,2.07,-0.000003
28045,0,0,2.33,5.75,0.24,0.00,0.44,-0.18,2.51,-0.000001
28060,0,0,2.302.18,5.74,0.24,0.00,4.12,-0.18,2.36,0.000000
28084,0,0,2.10,5.74,0.24,0.00,8.06,-0.18,2.28,0.000001
28138,0,0,1.04,5.75,0.24,0.00,19.19,-0.18,1.22,0.000003
28175,0,0,0.21,5.75,0.23,0.00,22.31,-0.18,0.39,0.000004
28269,0,0,-1.57,5.79,0.23,0.00,21.00,-0.18,-1.39,0.000004
28313,0,0,-2.28,5.80,0.23,0.00,16.50,-0.18,-250,0.000003
28356,0,0,-2.78,5.79,0.23,0.00,10.63,-0.18,-2.60,0.000003
28379,0,0,-2.97,5.79,0.23,0.00,4.31,-0.18,-2.79,0.000002
28471,0,0,-2.61,5.79,0.23,0.00,-11.00,-0.18,-2.43,-0.000001
28486,0,0,-2.02,5.80,0.23,0.00,-16.06,-0.18,-1.84,-0.000002
28536,0,0,-1.23,5.78,0.23,0.00,-21.31,-0.18,-1.05,-0.000004
28603,0,0,0.31,5.75,0.25,0.00,-23.00,-0.18,0.49,-0.000004
28658,0,0,1.12,5.76,0.25,0.00,-20.50,-0.18,1.30,-0.000004
28697,0,0,1.76,5.76,0.26,0.00,-14.56,-0.18,1.94,-0.000003
28766,0,0,2.25,5.75,0.25,0.00,-2.62,-0.18,2.43,-0.000001
28843,0,0,1.71,5.75,0.25,0.00,12.63,-0.18,1.89,0.000002
28934,0,0,0.06,5.75,0.24,0.00,21.94,-0.18,0.24,0.000004>0004
28948,0,0,-0.39,5.77,0.24,0.00,22.87,-0.18,-0.21,0.000004
28994,0,0,-1.26,5.78,0.24,0.00,21.50,-0.18,-1.08,0.000004
29082,0,0,-2.70,5.80,0.24,0.00,12.63,-0.18,-2.52,0.000003
29114,0,0,-2.85,5.80,0.24,0.00,6.81,-0.18,-2.67,0.000002
29190,0,0,-2.64,5.81,0.24,0.00,-8.00,-0.18,-2.46,-0.000001
29296,0,0,-0.91,5.77,0.24,0.00,-22.00,-0.18,-0.73,-0.000004
29387,0,0,0.99,5.76,0.25,0.00,-20.19,-0.18,1.17,-0.000004
29451,0,0,1.95,5.76,0.24,0.00,-10.75,-0.18,2.13,-0.000003
29536,0,0,2.10,5.76,0.23,0.00,4.44,-0.18,2.28,0.000000
29582,0,0,1.73,5.76,0.23,0.00,11.13,-0.18,1.91,0.000002
29625,0,0,1.13,5.76,0.23,0.00,18.12,-0.18,1.31,0.000003
29658,0,0,0.34,5.77,0.23,0.00,21.69,-0.18,0.52,0.000004
29672,0,0,-0.09,5.78,0.23,0.00,21.94,-0.18,0.09,0.000004
29766,0,0,-1.87,5.82,0.23,0.00,17.31,-0.18,-1.69,0.000004
29877,0,0,-2.68,5.82,0.23,0.00,-1.44,-0.18,-2.50,0.000000
29998,0,0,-1.43,5.80,0.22,0.00,-18.69,0.09,-1.52,-0.000003
30041,0,0,-0.63,5.78,0.23,0.00,-21.81,0.09,-0.72,-0.000004
30080,0,0,0.41,5.75,0.22,0.00,-22.00,0.09,0.32,-0.000004
30099,1,0,0.99,5.75,0.22,0.00,-20.69,0.09,0.90,-0.000004
30145,1,0,1.49,5.75,0.22,0.00,-16.87,0.09,1.40,-0.000003
30216,1,0,2.23,5.75,0.22,0.00,-2.12,0.09,2.14,-0.000001
30309,1,0,1.73,5.75,0.21,0.00,11.69,0.09,1.64,0.000002
30342,1,0,1.11,5.75,0.20,0.00,17.44,-0.18,1.29,0.000003
30358,1,0,0.73,5.74,0.20,0.00,19.44,-0.18,0.91,0.000003
30451,1,0,-0.94,5.75,0.19,0.00,21.62,-0.18,-0.76,0.000004
30501,1,0,-1.71,5.78,0.19,0.00,18.81,0.09,-1.80,0.00000000003
30515,1,0,-2.32,5.78,0.17,0.00,13.25,-0.18,-2.14,0.000003
30571,1,0,-2.67,5.79,0.17,0.00,6.19,-0.18,-2.49,0.000002
30587,1,0,-2.74,5.79,0.17,0.00,0.69,-0.18,-2.56,0.000001
30678,1,0,-2.13,5.78,0.17,0.00,-14.00,-0.18,-1.95,-0.000002
30797,1,0,0.16,5.74,0.21,0.00,-21.94,-0.18,0.34,-0.000004
30901,1,0,1.90,5.73,0.24,0.00,-10.56,-0.18,2.08,-0.000003
30954,1,0,2.12,5.73,0.23,0.00,-3.31,-0.18,2.30,-0.000001
31032,1,0,1.71,5.73,0.23,0.00,10.94,-0.18,1.89,0.000001
31046,1,0,1.29,5.74,0.23,0.00,14.06,0.09,1.20,0.000002
31186,1,0,-0.86,5.74,0.19,0.00,21.12,-0.18,-0.68,0.000004
31263,1,0,-2.31,5.76,0.17,0.00,10.25,-0.18,-2.13,0.000002
31413,1,0,-1.92,5.77,0.18,0.00,-14.00,-0.18,-1.74,-0.000002
31459,1,0,-1.08,5.76,0.18,0.00,-19.81,-0.18,-0.90,-0.000003
31492,1,0,-0.28,5.74,0.20,0.00,-21.56,-0.18,-0.10,-0.000004
31508,1,0,0.31,5.74,0.21,0.00,-20.69,-0.18,0.49,-0.000004
31608,1,0,1.62,5.74,0.24,0.00,-14.38,-0.18,1.80,-0.000003
31724,1,0,1.83,5.73,0.25,0.00,7.50,-0.18,2.01,0.000001
31764,1,0,1.33,5.73,0.22,0.00,13.25,-0.18,1.51,0.000002
31836,1,0,0.05,5.73,0.21,0.00,21.06,0.09,-0.04,0.000004
31864,1,0,-0.56,5.74,0.20,0.00,20.62,-0.18,-0.38,0.000004
31953,1,0,-2.04,5.78,0.18,0.00,12.13,-0.18,-1.86,0.000003
31969,1,0,-2.30,5.78,0.16,0.00,7.25,-0.18,-2.12,0.000002
32071,1,0,-2.28,5.77,0.17,0.00,-6.50,-0.18,-2.10,-0.000001
32155,1,0,-1.30,5.75,0.19,0.00,-16.81,-0.18,-1.12,-0.000003
32170,1,0,-0.80,5.75,0.19,0.00,-18.44,-0.18,-0.62,-0.000003
32223,1,0,-0.10,5.72,0.20,0.00,-18.12,-0.18,0.08,-0.000003
32315,1,0,1.33,5.69,0.21,0.00,-8.50,0.09,1.24,-0.000002
32406,1,0,1.45,5.71,0.21,0.00,2.37,-0.18,1.63,-0.000000
32421,1,0,1.39,5.72,0.20,0.00,5.44,-0.18,1.44,0.000001
32452,1,0,1.18,5.72,0.21,0.00,7.81,-0.18,1.36,0.000001
32528,1,0,0.20,5.73,0.20,0.00,14.38,-0.18,0.38,0.000003
32615,1,0,-0.98,5.77,0.20,0.00,14.00,-0.18,-0.80,0.000003
32640,1,0,-1.34,5.78,0.20,0.00,11.69,-0.18,-1.16,0.000002
32682,1,0,-1.69,5.78,0.20,0.00,7.50,-0.18,-1.51,0.000002
32755,1,0,-1.85,5.79,0.20,0.00,-2.62,-0.18,-1.67,-0.000000
32857,1,0,-0.95,5.79,0.20,0.00,-11.88,-0.18,-0.77,-0.000002
32915,1,0,-0.44,5.78,0.19,0.00,-13.75,-0.18,-0.26,-0.000002
32952,1,0,0.04,5.78,0.19,0.00,-12.75,-0.18,0.22,-0.000002
32972,1,0,0.35,5.78,0.19,0.00,-10.25,-0.18,0.53,-0.000002
33067,1,0,0.80,5.78,0.19,0.00,-2.87,-0.18,0.98,-0.000001
33102,1,0,0.79,5.77,0.19,0.00,1.06,-0.18,0.97,-0.000000
33217,1,0,-0.00,5.77,0.18,0.00,9.38,0.09,-0.09,0.000002
33232,1,0,-0.29,5.77,0.18,0.00,9.94,-0.18,-0.11,0.000002
33327,1,0,-1.03,5.77,0.18,0.00,8.06,-0.18,-0.85,0.000002
33417,1,0,-1.41,5.77,0.18,0.00,2.31,-0.18,-1.23,0.000001
33444,1,0,-1.43,5.77,0.18,0.00,-0.50,-1.08,-0.35,0.000000
33492,1,0,-1.34,5.77,0.18,0.00,-4.12,-0.18,-1.16,-0.000000
33529,1,0,-1.15,5.77,0.18,0.00,-5.94,-0.18,-0.97,-0.000001
33608,1,0,-0.66,5.77,0.18,0.00,-8.00,-0.18,-0.48,-0.000001
33721,1,0,0.17,5.77,0.17,0.00,-5.19,-0.18,0.35,-0.000001
33794,1,0,0.31,5.77,0.17,0.00,-0.13,-0.18,0.49,-0.000000
33892,1,0,-0.07,5.75,0.16,0.00,4.94,-0.18,0.11,0.000001
33911,1,0,-0.12,5.75,0.16,0.00,5.62,-0.18,0.06,0.000001
33951,1,0,-0.31,5.75,0.16,0.00,5.69,-0.18,-0.13,0.000001
33990,1,0,-0.55,5.75,0.16,0.00,6.25,-0.18,-0.37,0.000001
34034,1,0,-0.78,5.75,0.16,0.00,5.06,-0.18,-0.60,0.000001
34108,1,0,-1.03,5.75,0.16,0.00,1.62,-0.18,-0.85,0.000001
34125,1,0,-1.06,5.75,0.16,0.00,0.37,-0.18,-0.88,0.000000
34179,1,0,-1.01,5.75,0.16,0.00,-1.75,-0.18,-0.83,-0.000000
34218,1,0,-0.88,5.75,0.16,0.00,-4.12,-0.18,-0.70,-0.000001
34260,1,1,-0.70,5.75,0.16,5.25,-5.25,50.00,-50.70,0.000013>013
34285,1,1,-0.54,5.75,0.16,5.94,-5.94,50.00,-50.54,0.000013
34363,1,1,0.34,5.76,0.17,21.31,-21.31,50.00,-49.66,0.000010
34455,1,1,3.53,5.68,0.25,46.25,-46.00,50.00,-46.47,0.0000.000005
34469,1,1,4.81,5.65,0.31,46.25,-42.75,50.00,-45.19,0.000005
34516,1,1,6.33,5.57,0.45,46.25,-37.69,50.00,-43.67,0.000005
34571,1,1,7.79,5.52,0.58,46.25,-15.81,50.00,-42.21,0.000009
34593,1,1,7.93,5.47,0.66,46.25,-3.94,50.00,-42.07,0.000011
34642,1,1,7.84,5.47,0.82,46.25,2.44,50.00,-42.16,0.000012
34680,1,1,7.54,5.44,1.03,46.25,14.62,50.00,-42.46,0.000014
34728,1,1,6.68,5.45,1.08,46.25,23.94,50.00,-43.32,0.000016
34747,1,1,6.13,5.51,0.95,46.25,14.50,50.00,-43.87,0.000015
34829,1,1,5.25,5.56,0.73,46.25,10.88,50.00,-44.75,0.000014
34843,1,1,5.04,5.58,0.71,46.25,4.06,50.00,-44.96,0.000013
34932,1,1,5.32,5.56,0.65,46.25,-0.13,50.00,-44.68,0.000012
34980,1,1,5.42,5.54,0.66,46.25,-7.12,50.00,-44.58,0.000011
35024,1,1,5.98,5.55,0.68,46.25,-12.38,50.00,-44.02,0.000010
35043,1,1,6.11,5.52,0.67,46.25,-4.12,50.00,-43.89,0.000011
35100,1,1,6.16,5.55,0.66,46.25,-1.87,50.00,-43.84,0.000012
35137,1,1,6.49,5.53,0.68,46.25,-8.94,50.00,-43.51,0.000010
35191,1,1,6.40,5.55,0.58,46.25,3.12,50.00,-43.60,0.000013
35285,1,1,6.63,5.55,0.53,46.25,4.50,50.00,-43.37,0.000013
35305,1,1,6.41,5.56,0.49,46.25,6.50,50.00,-43.59,0.000013
35398,1,1,6.62,5.57,0.43,46.25,1.00,50.00,-43.38,0.000012
35514,1,1,6.60,5.57,0.34,46.25,1.81,50.00,-43.40,0.000012
35603,1,1,6.43,5.59,0.32,46.25,-6.37,50.00,-43.57,0.000011
35625,1,1,6.58,5.59,0.34,46.25,-4.00,50.00,-43.42,0.000011
35671,1,1,6.50,5.58,0.34,46.25,4.25,50.00,-43.50,0.000011
35720,1,1,6.57,5.58,0.35,46.25,-6.62,50.00,-43.43,0.000011
35742,1,1,6.81,5.58,0.35,46.25,-7.69,50.00,-43.19,0.000011
35790,1,1,6.79,5.56,0.34,46.25,4.81,50.00,-43.21,0.000013
35832,1,1,6.71,5.57,0.34,46.25,-0.44,50.00,-43.29,0.000012
35900,1,1,6.76,5.57,0.34,46.25,6.62,50.00,-43.24,0.000013
35961,1,1,6.75,5.57,0.35,46.25,-6.62,50.00,-43.25,0.000011
36014,1,1,6.80,5.56,0.34,46.25,3.31,50.00,-43.20,0.000013
36093,1,1,6.84,5.57,0.36,46.25,-8.56,50.00,-43.16,0.000010
36131,1,1,6.95,5.57,0.36,46.25,1.69,50.00,-416,0.000013
36180,1,1,6.82,5.57,0.35,46.25,1.50,50.00,-43.18,0.000012
36206,1,1,6.96,5.57,0.37,46.25,-5.87,50.00,-43.04,0.000011
36323,1,1,7.00,5.57,0.38,46.25,-8.31,50.00,-43.00,0.000010
36426,1,1,7.05,5.57,0.36,46.25,-6.81,50.00,-42.95,0.000011
36517,1,1,6.97,5.57,0.37,46.25,6.12,50.00,-43.03,0.000013
36555,1,1,7.04,5.57,0.36,46.25,-6.19,50.00,-42.96,0.000011
36571,1,1,7.17,5.57,0.38,46.25,-2.56,50.00,-42.83,0.000011
36673,1,1,7.09,5.57,0.35,46.25,-7.06,50.00,-42.91,0.000011
36704,1,1,7.21,5.56,0.37,46.25,-5.06,50.00,-42.79,0.000011
36786,1,1,7.07,5.57,0.35,46.25,-4.50,50.00,-42.93,0.000011
36894,1,1,6.98,5.58,0.36,46.25,-0.19,50.00,-43.02,0.000012
36980,1,1,7.05,5.57,0.36,46.25,6.81,50.00,-42.95,0.000013
37000,1,1,6.92,5.57,0.36,46.25,2.37,50.00,-43.08,0.000012
37042,1,1,7.07,5.57,0.37,46.25,-6.44,50.00,-42.93,0.000011
37133,1,1,6.99,5.57,0.37,46.25,2.06,50.00,-43.01,0.000012
37163,1,1,7.06,5.56,0.36,46.25,-4.56,50.00,-42.94,0.000011
37207,1,1,7.17,5.56,0.37,46.25,2.19,50.00,-42.83,0.000012
37267,1,1,7.07,5.56,0.37,46.25,0.13,50.00,-42.93,0.000012
