millis,armed,fp,roll,pitch,yaw,mfr,gx,spr,err_roll,u2
64236,1,0,36.10,3.63,0.29,0.00,4.37,0.07,36.03,-0.000009
64323,1,0,34.78,3.71,0.30,0.00,23.00,0.07,34.71,-0.000005
64494,1,0,30.63,3.89,0.35,0.00,25.94,0.07,30.56,-0.000004
64536,1,0,29.69,3.96,0.34,0.00,23.37,0.07,29.62,-0.000004
64607,1,0,28.46,3.98,0.35,0.00,11.56,0.07,28.39,-0.000006
64681,1,0,29.03,3.91,0.35,0.00,-24.69,0.07,28.96,-0.0000.000014
64716,1,0,29.68,3.92,0.33,0.00,-35.94,0.07,29.61,-0.000015
64792,1,0,34.14,3.82,0.22,0.00,-59.38,0.07,34.07,-0.000020
64884,1,0,38.70,3.64,0.15,0.00,-57.25,0.07,38.63,-0.000021
64902,1,0,40.29,3.57,0.16,0.00,-55.00,0.07,40.22,-0.000021
64954,1,0,42.17,3.52,0.11,0.00,-46.00,0.07,42.10,-0.000020
64992,1,0,43.80,3.56,0.04,0.00,-39.06,0.07,43.73,-0.000019
65028,1,0,45.04,3.57,-0.03,0.00,-28.19,0.07,44.97,-0.000018
65056,1,0,45.76,3.57,-0.04,0.00,-24.81,0.07,45.69,-0.000017
65138,1,0,47.03,3.49,-0.05,0.00,-14.38,0.07,46.96,-0.000016
65253,1,0,49.25,3.40,-0.07,0.00,-23.12,0.07,49.18,-0.000018
65369,1,0,51.72,3.36,-0.11,0.00,-20.87,0.07,51.65,-0.000018
65457,1,0,53.30,3.36,-0.15,0.00,-21.75,0.07,53.23,-0.00001919
65489,1,0,53.85,3.38,-0.17,0.00,-18.19,0.07,53.78,-0.000018
65596,1,0,56.36,3.33,-0.18,0.00,-22.94,0.07,56.29,-0.000020
65711,1,0,58.97,3.29,-0.23,0.00,-24.56,0.07,58.90,-0.000021
65757,1,0,59.84,3.24,-0.24,0.00,-21.81,0.07,590.40,-0.000021
65798,1,0,60.86,3.23,-0.26,0.00,-19.75,0.07,60.79,-0.000020
65820,1,0,61.41,3.22,-0.26,0.00,-18.56,0.07,61.34,-0.000020
65940,1,0,63.00,3.11,-0.29,0.00,-13.75,0.07,62.93,-0.000020
65990,1,0,63.57,3.11,-0.28,0.00,-14.50,0.070.07,63.95,-0.000021
66059,1,0,64.68,3.09,-0.32,0.00,-11.44,0.07,64.61,-0.000020
66170,1,0,65.20,3.06,-0.30,0.00,-1.25,0.07,65.13,-0.000018
66280,1,0,64.74,3.02,-0.21,0.00,5.56,0.07,64.67,-0.000017
66329,1,0,64.49,3.02,-0.19,0.00,5.06,0.07,64.42,-0.000017
66351,1,0,64.40,3.02,-0.17,0.00,0.50,0.07,64.33,-0.000018
66407,1,0,64.59,3.01,-0.19,0.00,-5.81,0.07,64.52,-0.000020
66436,1,0,64.80,3.01,-0.21,0.00,-10.94,0.07,64.73,-0.000020
66524,1,0,65.89,3.02,-0.31,0.00,-12.13,0.07,65.82,-0.000020
66561,1,0,66.25,3.06,-0.32,0.00,-13.19,0.07,66.18,-0.000021
66600,1,0,66.76,3.07,-0.34,0.00,-12.06,0.07,66.69,-0.000021
66670,1,0,67.47,3.08,-0.35,0.00,-11.19,0.07,67.40,-0.000021
66749,1,0,68.62,3.12,-0.39,0.00,-14.56,0.07,68.55,-0.000022
66768,1,0,68.99,3.09,-0.39,0.00,-12.69,0.07,68.92,-0.000021
66881,1,0,70.51,3.09,-0.43,0.00,-14.75,0.07,70.44,-0.000022
67048,1,0,71.86,3.05,-0.43,0.00,-5.50,0.07,71.79,-0.000021
67102,1,0,71.01,3.05,-0.32,0.00,32.81,0.07,70.94,-0.000014
67196,1,0,59.98,3.19,0.07,0.00,156.94,0.07,59.91,0.000012
67250,1,0,53.26,3.49,0.18,0.00,179.44,0.07,53.19,0.000018
67290,1,0,45.93,3.88,0.22,0.00,195.12,0.07,45.86,0.000023
67357,1,0,32.72,4.68,0.39,0.00,194.75,0.07,32.65,0.000027
67435,1,0,19.49,5.46,0.56,0.00,147.94,0.07,19.42,0.000022
67550,1,0,8.30,5.86,0.40,0.00,50.69,0.07,8.23,0.000007
67672,1,0,6.59,5.91,0.39,0.00,5.44,0.07,6.52,-0.000001
67749,1,0,6.59,5.92,0.38,0.00,1.81,0.07,6.52,-0.000001
67785,1,0,6.47,5.90,0.38,0.00,3.56,0.07,6.40,-0.000001
67800,1,0,6.37,5.90,0.35,0.00,3.00,0.07,6.30,-0.000001
67870,1,0,6.13,5.90,0.34,0.00,7.81,0.07,6.06,-0.000000
67881,1,0,5.93,5.89,0.34,0.00,11.19,0.07,5.86,0.000000
67902,1,0,5.73,5.92,0.36,0.00,10.00,0.07,5.66,0.000000>0.000000
67913,1,0,5.59,5.93,0.34,0.00,5.94,0.07,5.52,-0.000000
67995,1,0,5.03,5.93,0.32,0.00,12.75,0.07,4.96,0.000001
68030,1,0,4.61,5.97,0.32,0.00,8.37,0.07,4.54,0.000000
68101,1,0,4.33,5.97,0.33,0.00,6.56,0.07,4.26,0.000000
68117,1,0,4.17,5.97,0.30,0.00,8.31,0.07,4.10,0.000000
68134,1,0,4.02,5.98,0.31,0.00,8.13,0.07,3.95,0.000000
68175,1,0,3.93,5.98,0.32,0.00,3.81,0.07,3.86,-0.000000
68218,1,0,3.74,6.00,0.34,0.00,5.44,0.07,3.67,-0.000000
68249,1,0,3.43,6.01,0.31,0.00,8.94,0.07,3.36,0.000001
68263,1,0,3.30,6.01,0.31,0.00,5.81,0.07,3.23,0.000000
68347,1,0,2.73,6.02,0.28,0.00,12.94,0.07,2.66,0.000002
68400,1,0,2.33,6.04,0.26,0.00,9.75,0.07,2.26,0.000001
68417,1,0,2.23,6.03,0.27,0.00,3.56,0.07,2.16,0.000000
68471,1,0,2.04,6.06,0.24,0.00,4.31,0.07,1.97,0.000000
68586,1,0,2.25,6.05,0.27,0.00,3.81,0.07,2.18,0.000000
68636,1,0,2.14,6.06,0.21,0.00,-0.37,0.07,2.07,-0.000001
68708,1,0,2.42,6.04,0.29,0.00,-0.56,0.07,2.35,-0.000001
68805,1,0,2.49,6.04,0.29,0.00,3.75,0.07,2.42,0.000000
68834,1,0,2.24,6.09,0.28,0.00,7.37,0.07,2.17,0.000001
68930,1,0,2.15,6.08,0.28,0.00,2.06,0.07,2.08,-0.000000
68973,1,0,2.19,6.08,0.27,0.00,-3.12,0.07,2.12,-0.0.000002
69022,1,0,2.38,6.08,0.27,0.00,-5.81,0.07,2.31,-0.000002
69058,1,0,2.54,6.08,0.27,0.00,-4.31,0.07,2.47,-0.000001
69133,1,0,2.79,6.08,0.29,0.00,-5.31,0.07,2.72,-0.000002
69168,1,0,2.89,6.08,0.29,0.00,-0.69,0.07,2.82,-0.000001
69209,0,0,2.77,6.06,0.29,0.00,1.81,0.07,2.70,-0.01
69267,0,0,2.58,6.05,0.28,0.00,1.94,0.07,2.51,-0.000000
69319,0,0,2.40,6.05,0.27,0.00,5.19,0.07,2.33,0.000000
69339,0,0,2.23,6.05,0.27,0.00,2.50,0.07,2.16,-0.000000
69400,0,0,2.10,6.03,0.27,0.00,2.69,0.07,2.03,-0.000000
69427,0,0,1.93,6.03,0.26,0.00,3.25,0.07,1.86,0.000000
69522,0,0,2.04,6.02,0.26,0.00,-3.94,0.07,1.97,-0.000001
69596,0,0,2.11,6.01,0.24,0.00,-4.37,0.07,2.04,-0.000001
69620,0,0,2.19,6.01,0.24,0.00,-4.87,0.07,2.12,-0.000001
69664,0,0,2.28,6.00,0.24,0.00,-0.69,0.07,2.21,-0.000001
69738,0,0,2.23,5.99,0.23,0.00,-1.69,0.07,2.16,-0.000001
69820,0,0,2.01,5.98,0.22,0.00,2.25,0.07,1.94,-0.000000
69854,0,0,1.90,5.97,0.21,0.00,1.50,0.07,1.83,-0.000000
69936,0,0,1.59,5.97,0.21,0.00,2.69,0.07,1.52,0.000000
69970,0,0,1.53,5.97,0.20,0.00,-0.25,0.07,1.46,-0.000000
69988,0,0,1.52,5.96,0.20,0.00,0.44,0.07,1.45,-0.000000
70070,0,0,1.58,5.95,0.19,0.00,-4.00,0.07,1.51,-0.000001
70200,0,0,1.84,5.94,0.18,0.00,-3.31,0.07,1.77,-0.000001
70216,0,0,1.87,5.94,0.18,0.00,-2.12,0.07,1.80,-0.000001
70283,0,0,1.84,5.93,0.18,0.00,1.06,0.07,1.77,-0.000000
70311,0,0,1.79,5.93,0.17,0.00,-0.37,0.07,1.72,-0.000001
70327,0,0,1.78,5.93,0.17,0.00,-0.44,0.07,1.71,-0.000001
70344,0,0,1.75,5.92,0.17,0.00,1.50,0.07,1.68,-0.000000
70395,0,0,1.58,5.93,0.17,0.00,2.94,0.07,1.51,0.000000
70413,0,0,1.52,5.93,0.17,0.00,2.00,0.07,1.45,-0.000000
70433,0,0,1.47,5.92,0.17,0.00,1.62,0.07,1.40,-0.0000000000
70447,0,0,1.44,5.92,0.17,0.00,1.25,0.07,1.37,-0.000000
70510,0,0,1.30,5.92,0.17,0.00,2.56,0.07,1.23,0.000000
70544,0,0,1.26,5.92,0.16,0.00,-0.94,0.07,1.19,-0.000001
70594,0,0,1.32,5.91,0.16,0.00,-1.69,0.07,1.25,-01
70630,0,0,1.35,5.91,0.15,0.00,-1.06,0.07,1.28,-0.000001
70676,0,0,1.39,5.91,0.16,0.00,-3.00,0.07,1.32,-0.000001
70696,0,0,1.48,5.91,0.15,0.00,-3.62,0.07,1.41,-0.000001
70754,0,0,1.56,5.90,0.15,0.00,-1.12,0.007,1.50,-0.000001
70771,0,0,1.58,5.90,0.14,0.00,-1.56,0.07,1.51,-0.000001
70813,0,0,1.62,5.90,0.15,0.00,-1.75,0.07,1.55,-0.000001
70870,0,0,1.56,5.90,0.14,0.00,1.37,0.07,1.49,-0.000000
70890,0,0,1.52,5.90,0.14,0.00,1.00,0.07,1.45,-0.000000
70904,0,0,1.51,5.89,0.14,0.00,0.50,0.07,1.44,-0.000000
70990,0,0,1.32,5.89,0.14,0.00,2.44,0.07,1.25,0.000000
71038,0,0,1.24,5.88,0.13,0.00,0.69,0.07,1.17,-0.000000
71118,0,0,1.15,5.88,0.13,0.00,0.44,0.07,1.08,-0.000000
71202,0,0,1.25,5.88,0.13,0.00,-1.37,0.07,1.18,-0.000001
71238,0,0,1.28,5.88,0.13,0.00,-1.62,0.07,1.21,-0.000001
71254,0,0,1.32,5.88,0.12,0.00,-2.69,0.07,1.25,-0.000001
71351,0,0,1.47,5.88,0.12,0.00,-0.62,0.07,1.40,-0.000001
71388,0,0,1.47,5.87,0.12,0.00,-0.94,0.07,1.40,-0.000001
71436,0,0,1.49,5.87,0.12,0.00,0.31,0.07,1.42,-0.00000000000
71448,0,0,1.45,5.87,0.12,0.00,1.44,0.07,1.38,-0.000000
71487,0,0,1.39,5.87,0.11,0.00,1.62,0.07,1.32,-0.000000
71559,0,0,1.31,5.86,0.11,0.000.00,2.06,0.07,1.22,0.000000
71578,0,0,1.24,5.86,0.11,0.00,2.44,0.07,1.17,0.000000
71623,0,0,1.17,5.86,0.11,0.00,1.31,0.07,1.10,-0.000000
71696,0,0,1.13,5.86,0.11,0.00,0.56,0.07,1.06,-0.000000
71802,0,0,1.26,5.86,0.11,0.00,-1.69,0.07,1.19,-0.000001
71852,0,0,1.30,5.86,0.10,0.00,-1.87,0.07,1.23,-0.000001
71888,0,0,1.38,5.86,0.10,0.00,-2.25,0.07,1.31,-0.000001
71938,0,0,1.42,5.86,0.10,0.00,-0.56,0.07,1.35,-0.000000
71952,0,0,1.41,5.86,0.10,0.00,-0.44,0.07,1.34,-0.000000
71965,0,0,1.40,5.86,0.10,0.00,-0.56,0.07,1.33,-0
72005,0,0,1.39,5.85,0.09,0.00,-0.37,0.07,1.32,-0.000000
72041,0,0,1.36,5.85,0.10,0.00,1.75,0.07,1.29,-0.000000
72056,0,0,1.30,5.85,0.09,0.00,1.69,0.07,1.23,-0.000000
72127,0,0,1.24,5.85,0.09,0.00,1.06,0.07,1.17,-0.000000
72142,0,0,1.19,5.85,0.09,0.00,1.56,0.07,1.12,-0.000000
72188,0,0,1.10,5.85,0.09,0.00,1.62,0.07,1.03,0.000000
72272,0,0,1.08,5.85,0.09,0.00,0.00,0.07,1.01,-0.000000
72287,0,0,1.07,5.85,0.09,0.00,-0.25,0.07,1.00,-0.000000
72354,0,0,1.13,5.85,0.09,0.00,-2.00,0.07,1.06,-0.000001
72371,0,0,1.17,5.85,0.09,0.00,-2.12,0.07,1.10,-0.000001
72425,0,0,1.24,5.85,0.08,0.00,-1.31,0.07,1.17,-0.000001
72499,0,0,1.34,5.84,0.08,0.00,-1.87,0.07,1.27,-0.000001
72579,0,0,1.34,5.84,0.08,0.00,-0.19,0.07,1.27,-0.000000
72613,0,0,1.33,5.84,0.08,0.00,0.13,0.07,1.26,-0.000000
72734,0,0,1.16,5.84,0.07,0.00,1.12,0.07,1.09,-0.000000
72748,0,0,1.13,5.84,0.07,0.00,1.62,0.07,1.06,0.000000
72845,0,0,1.04,5.84,0.07,0.00,-0.25,0.07,0.97,-0.000000
72945,0,0,1.12,5.84,0.07,0.00,-2.19,0.07,1.05,-0.000001
72999,0,0,1.19,5.84,0.07,0.00,-1.50,0.07,1.12,-0.000001
73040,0,0,1.25,5.84,0.07,0.00,-1.25,0.07,1.18,-0.000001
73077,0,0,1.32,5.84,0.07,0.00,-1.87,0.07,1.25,-0.000001
73092,0,0,1.36,5.84,0.07,0.00,-1.25,0.07,1.29,-0.000001
73186,0,0,1.36,5.84,0.07,0.00,-0.13,0.07,1.29,-0.000000
73232,0,0,1.35,5.84,0.07,0.00,1.00,0.07,1.28,-0.000000
73280,0,0,1.29,5.84,0.07,0.00,1.19,0.07,1.2,-0.000000
73311,0,0,1.27,5.84,0.07,0.00,0.88,0.07,1.20,-0.000000
73343,0,0,1.24,5.84,0.07,0.00,0.81,0.07,1.17,-0.000000
73402,0,0,1.18,5.84,0.07,0.00,0.37,0.07,1.11,-0.000000
73459,0,0,1.18,5.84,0.07,0.00,-0.13,0.07,1.11,-0.000000
73474,0,0,1.18,5.84,0.07,0.00,-0.25,0.07,1.11,-0.000000
73534,0,0,1.23,5.84,0.07,0.00,-1.37,0.07,1.16,-0.000001
73621,0,0,1.34,5.84,0.07,0.00,-1.25,0.07,1.27,-0.000001
73652,0,0,1.38,5.84,0.07,0.00,-1.75,0.07,1.31,-0.000001
73736,0,0,1.47,5.84,0.07,0.00,-0.13,0.07,1.40,-0.000000
73749,0,0,1.46,5.84,0.07,0.00,-0.31,0.07,1.39,-0.000000
73800,0,0,1.45,5.84,0.07,0.00,-0.06,0.07,1.38,-0.000000
73861,0,0,1.37,5.84,0.06,0.00,1.06,0.07,1.30,-0.000000
73894,0,0,1.32,5.84,0.07,0.00,0.62,0.07,1.25,-0.000000
73965,0,0,1.27,5.84,0.06,0.00,1.25,0.07,1.20,-0.00
73980,0,0,1.24,5.84,0.06,0.00,0.44,0.07,1.17,-0.000000
74032,0,0,1.22,5.84,0.06,0.00,-0.19,0.07,1.15,-0.000000
74046,0,0,1.21,5.84,0.06,00,-0.13,0.07,1.14,-0.000000
74086,0,0,1.21,5.84,0.06,0.00,-0.19,0.07,1.14,-0.-0.000000
74105,0,0,1.21,5.84,0.06,0.00,-0.81,0.07,1.14,-0.000000
74151,0,0,1.23,5.84,0.06,0.00,-1.56,0.07,1.16,-0.000001
74226,0,0,1.31,5.84,0.05,0.00,-1.19,0.07,1.24,-0.000001
74266,0,0,1.35,5.83,0.05,0.00,-1.75,0.07,1.28,-0.000001
74348,0,0,1.38,5.83,0.05,0.00,-0.31,0.07,1.31,-0.000000
74364,0,0,1.37,5.83,0.05,0.00,-0.31,0.07,1.30,-0.000000
74421,0,0,1.35,5.83,0.05,0.00,0.19,0.07,1.28,-0.000000
74453,0,0,1.32,5.83,0.05,0.00,1.00,0.07,1.25,-0.000000
74563,0,0,1.22,5.83,0.04,0.00,1.00,0.07,1.15,-0.000000
74610,0,0,1.18,5.83,0.04,0.00,0.56,0.07,1.11,-0.000000
74659,0,0,1.16,5.83,0.04,0.00,-0.13,0.07,1.09,-0.000000
74690,0,0,1.16,5.83,0.04,0.00,-0.31,0.07,1.09,-0.000000
74725,0,0,1.16,5.83,0.04,0.00,-1.06,0.07,1.09,-0.000000
74799,0,0,1.26,5.83,0.04,0.00,-0.94,0.07,1.19,-0.000001
74814,0,0,1.28,5.83,0.04,0.00,-1.06,0.07,1.21,-0.000001
74888,0,0,1.35,5.83,0.03,0.00,-1.19,0.07,1.28,-0.000-0.000001
74901,0,0,1.36,5.83,0.03,0.00,-0.50,0.07,1.29,-0.000000
74950,0,0,1.36,5.83,0.03,0.00,-0.25,0.07,1.29,-0.000000
75041,0,0,1.35,5.83,0.03,0.00,0.75,0.07,1.28,-0.000000
75056,0,0,1.33,5.83,0.03,0.00,0.88,0.07,1.26,-0.000000
75109,0,0,1.32,5.83,0.04,0.00,0.56,0.07,1.25,-0.000000
75143,0,0,1.28,5.83,0.04,0.00,0.69,0.07,1.21,-0.000000
75180,0,0,1.26,5.83,0.04,0.00,0.44,0.07,1.19,-0.00000
75231,0,0,1.26,5.83,0.04,0.00,-0.06,0.07,1.19,-0.000000
75248,0,0,1.26,5.83,0.04,0.00,-0.19,0.07,1.19,-0.000000
75311,0,0,1.26,5.83,0.04,0.00,-0.31,0.07,1.19,-0.000000
75343,0,0,1.30,5.83,0.04,0.00,-1.44,0.07,1.23,-0.000001
75400,0,0,1.36,5.83,0.03,0.00,-1.12,0.07,1.29,-0.000001
75417,0,0,1.38,5.83,0.04,0.00,-1.00,0.07,1.31,-0.000001
75485,0,0,1.49,5.83,0.03,0.00,-1.06,0.07,1.42,-0.000001
75570,0,0,1.51,5.83,0.03,0.00,-0.31,0.07,1.44,-0.000000
75607,0,0,1.51,5.83,0.03,0.00,0.31,0.07,1.44,-0.000000
75626,0,0,1.51,5.83,0.03,0.00,0.50,0.07,1.44,-0.000000
75717,0,0,1.48,5.83,0.03,0.00,0.75,0.07,1.41,-0.000000
75764,0,0,1.45,5.83,0.04,0.00,0.69,0.07,1.38,-0.000000
75812,0,0,1.42,5.83,0.04,0.00,0.13,0.07,1.34,-0.000000
75831,0,0,1.41,5.82,0.03,0.00,-0.13,0.07,1.34,-0.000000
75874,0,0,1.39,5.82,0.03,0.00,-0.25,0.07,1.32,-0.000000
75948,0,0,1.40,5.82,0.03,0.00,-1.06,0.07,1.33,-0.000001
76032,0,0,1.45,5.82,0.02,0.00,-1.31,0.07,1.38,-0.000001
76067,0,0,1.47,5.82,0.02,0.00,-1.37,0.07,1.40,-0.000001
76098,0,0,1.50,5.82,0.02,0.00,-1.12,0.07,1.43,-0.000001
76181,0,0,1.48,5.82,0.02,0.00,-0.25,0.07,1.41,-0.000000
76266,0,0,1.44,5.82,0.01,0.00,0.50,0.07,1.37,-0.000000
76303,0,0,1.42,5.82,0.01,0.00,0.19,0.07,1.35,-0.000000
76318,0,0,1.41,5.82,0.01,0.00,0.69,0.07,1.34,-0.000000
76410,0,0,1.33,5.82,0.00,0.00,-0.06,0.07,1.26,-0.000000
76425,0,0,1.32,5.82,0.00,0.00,-0.06,0.07,1.25,-0.000000
76495,0,0,1.30,5.81,0.00,0.00,-0.25,0.07,1.23,-000000
76508,0,0,1.31,5.82,0.00,0.00,-0.75,0.07,1.24,-0.000000
76559,0,0,1.34,5.82,-0.00,0.00,-0.88,0.07,1.27,-0.000001
76628,0,0,1.37,5.82,-0.00,0.00,-1.06,0.07,1.30,-0.000001
76723,0,0,1.40,5.81,-0.01,0.00,-0.31,0.07,1.33,-0.000000
76759,0,0,1.40,5.81,-0.01,0.00,-0.37,0.07,1.33,-0.000000>-0.000000
76775,0,0,1.39,5.81,-0.01,0.00,-0.25,0.07,1.32,-0.000000
76854,0,0,1.39,5.81,-0.01,0.00,0.13,0.07,1.32,-0.000000
76908,0,0,1.39,5.81,-0.01,0.00,0.50,0.07,1.32,-0.000000
76926,0,0,1.38,5.81,-0.01,0.00,0.50,0.07,1.31,-0.000000
76985,0,0,1.38,5.81,-0.01,0.00,0.44,0.07,1.31,-0.000000
77066,0,0,1.38,5.81,-0.01,0.00,-0.13,0.07,1.31,-0.000000
77138,0,0,1.39,5.81,-0.01,0.00,-0.81,0.07,1.32,-0.000001
77211,0,0,1.46,5.81,-0.01,0.00,-1.06,0.07,1.39,-0.000001
77254,0,0,1.50,5.81,-0.01,0.00,-1.00,0.07,1.431.46,-0.000001
77304,0,0,1.53,5.81,-0.01,0.00,-0.62,0.07,1.46,-0.000001
77325,0,0,1.53,5.81,-0.01,0.00,-0.44,0.07,1.46,-0.000000
77373,0,0,1.53,5.81,-0.01,0.00,-0.25,0.07,1.46,-0.000000
77413,0,0,1.53,5.81,-0.01,0.00,0.00,0.07,1.46,-0.000000
77449,0,0,1.53,5.81,-0.01,0.00,0.44,0.07,1.46,-0.000000
77476,0,0,1.53,5.81,-0.01,0.00,0.19,0.07,1.46,-0.000000
77555,0,0,1.53,5.81,-0.01,0.00,0.50,0.07,1.46,-0.000000
77621,0,0,1.48,5.80,-0.02,0.00,-0.06,0.07,1.41,-0.000000
77674,0,0,1.47,5.80,-0.02,0.00,-0.37,0.07,1.40,-0.000000
77761,0,0,1.47,5.80,-0.02,0.00,-0.75,0.07,1.40,-0.000001
77797,0,0,1.48,5.80,-0.02,0.00,-0.62,0.07,1.41,-0.000001>000001
77828,0,0,1.48,5.80,-0.02,0.00,-0.88,0.07,1.41,-0.000001
77909,0,0,1.50,5.80,-0.03,0.00,-0.56,0.07,1.43,-0.000001
77940,0,0,1.49,5.80,-0.03,0.00,-0.44,0.07,1.42,-0.000000
78004,0,0,1.46,5.80,-0.03,0.00,0.25,0.07,1.39,-0.000000
78038,0,0,1.44,5.79,-0.03,0.00,0.06,0.07,1.37,-0.000000
78131,0,0,1.41,5.79,-0.04,0.00,0.50,0.07,1.34,-0.000000
78253,0,0,1.36,5.79,-0.04,0.00,0.13,0.07,1.29,-0.000000
78337,0,0,1.34,5.79,-0.04,0.00,-0.69,0.07,1.27,-0.000000
78402,0,0,1.35,5.79,-0.05,0.00,-0.88,0.07,1.28,-0.000001
78464,0,0,1.37,5.79,-0.05,0.00,-0.50,0.07,1.30,-0.000000
78487,0,0,1.37,5.79,-0.05,0.00,-0.5-0.62,0.07,1.30,-0.000000
78518,0,0,1.37,5.79,-0.06,0.00,-0.69,0.07,1.30,-0.000000
78591,0,0,1.35,5.79,-0.06,0.00,-0.06,0.07,1.28,-0.000000
78628,0,0,1.35,5.79,-0.06,0.00,0.19,0.07,1.28,-0.000000
78679,0,0,1.35,5.79,-0.06,0.00,0.44,0.07,1.28,-0.000000
78716,0,0,1.35,5.79,-0.06,0.00,0.37,0.07,1.28,-0.000000
78748,0,0,1.35,5.79,-0.06,0.00,0.31,0.07,1.28,-0.000000
78822,0,0,1.35,5.79,-0.06,0.00,0.13,0.07,1.28,-0.000000
78864,0,0,1.35,5.79,-0.06,0.00,-0.19,0.07,1.28,-0.000000
78941,0,0,1.38,5.79,-0.06,0.00,-0.69,0.07,1.31,-0.000000
78956,0,0,1.40,5.79,-0.06,0.00,-0.88,0.07,1.33,-0.000001
79046,0,0,1.45,5.79,-0.06,0.00,-0.81,0.07,1.38,-0.000001
79094,0,0,1.47,5.79,-0.06,0.00,-0.81,0.07,1.40,-0.000001
79135,0,0,1.48,5.79,-0.06,0.00,-0.56,0.07,1.41,-0.000000
79207,0,0,1.48,5.79,-0.06,0.00,0.13,0.07,1.41,-0.000000
79281,0,0,1.48,5.79,-0.06,0.00,0.44,0.07,1.41,-0.000000
79418,0,0,1.48,5.79,-0.06,0.00,0.00,0.07,1.41,-0.000000
79453,0,0,1.48,5.79,-0.06,0.00,-0.06,0.07,1.41,-0.000000
79511,0,0,1.49,5.79,-0.06,0.00,-0.69,0.07,1.42,-0.000001
79616,0,0,1.52,5.79,-0.06,0.00,-0.88,0.07,1.45,-0.000001
79669,0,0,1.53,5.80,-0.06,0.00,-0.56,0.07,1.46,-0.000001
79686,0,0,1.52,5.80,-0.06,0.00,-0.56,0.07,1.45,-0.000001
79742,0,0,1.50,5.80,-0.06,0.00,-0.37,0.07,1.43,-0.000000
79871,0,0,1.44,5.79,-0.07,0.00,0.25,0.00,1.44,-0.000000
79903,0,0,1.43,5.80,-0.07,0.00,0.06,0.00,1.43,-0.000000
79951,0,0,1.40,5.80,-0.08,0.00,0.19,0.00,1.40,-0.00000
79967,0,0,1.39,5.79,-0.08,0.00,-0.13,0.00,1.39,-0.000000
80014,0,0,1.38,5.79,-0.08,0.00,0.06,0.00,1.38,-0.000000
80087,0,0,1.35,5.79,-0.08,0.00,-0.37,0.00,1.35,-0.000000
80171,0,0,1.33,5.79,-0.08,0.00,-0.56,0.00,1.33,-0.000000
80206,0,0,1.35,5.79,-0.09,0.00,-0.81,0.00,1.35,-0.000001
80236,0,0,1.35,5.79,-0.09,0.00,-0.75,0.00,1.35,-0.000001
80318,0,0,1.35,5.79,-0.09,0.00,-0.56,0.00,1.35,-0.000000
80365,0,0,1.33,5.79,-0.09,0.00,-0.44,0.00,1.33,-0.000000
80437,0,0,1.28,5.79,-0.09,0.00,0.75,0.00,1.28,-0.000000
80545,0,0,1.19,5.79,-0.09,0.00,0.37,0.00,1.19,-0.000000
80579,0,0,1.18,5.79,-0.09,0.00,0.25,0.00,1.18,-0.000000
80657,0,0,1.16,5.79,-0.10,0.00,0.00,0.00,1.16,-0.000000
80699,0,0,1.16,5.79,-0.10,0.00,0.13,0.00,1.16,-0.000000
80785,0,0,1.16,5.79,-0.10,0.00,-0.31,0.00,1.16,-0.000000
80818,0,0,1.16,5.79,-0.10,0.00,-0.25,0.00,1.16,-0.000000
80872,0,0,1.16,5.79,-0.10,0.00,-0.25,0.00,1.16,-0.00.000000
80885,0,0,1.16,5.79,-0.10,0.00,-0.06,0.00,1.16,-0.000000
80935,0,0,1.16,5.79,-0.10,0.00,0.31,0.00,1.16,-0.000000
81010,0,0,1.16,5.79,-0.10,0.00,0.69,0.00,1.16,-0.000000
81094,0,0,1.12,5.79,-0.10,0.00,0.81,0.00,1.12,-0.000000
81141,0,0,1.10,5.79,-0.10,0.00,0.56,0.00,1.10,-0.000000
81156,0,0,1.09,5.79,-0.10,0.00,0.50,0.00,1.09,-0.000000
81231,0,0,1.09,5.79,-0.10,0.00,0.37,0.00,1.09,-0.000000
81281,0,0,1.09,5.79,-0.10,0.00,0.37,0.00,1.09,-0.000000
81357,0,0,1.14,5.79,-0.10,0.00,-1.69,0.00,1.14,-0.000001
81372,0,0,1.20,5.78,-0.10,0.00,-1.87,0.00,1.20,-0.000001
81441,0,0,1.16,5.79,-0.10,0.00,2.31,0.00,1.16,0.000000
81460,0,0,0.96,5.79,-0.10,0.00,8.50,0.00,0.96,0.000001
81476,0,0,0.86,5.80,-0.10,0.00,9.88,0.00,0.877,0.000002
81490,0,0,0.68,5.80,-0.10,0.00,8.63,0.00,0.68,0.000001
81555,0,0,0.44,5.81,-0.11,0.00,3.19,0.00,0.44,0.000000
81591,0,0,0.48,5.84,-0.11,0.00,-4.37,0.00,0.48,-0.000001>000001
81620,0,0,0.65,5.84,-0.11,0.00,-7.06,0.00,0.65,-0.000001
81691,0,0,1.21,5.75,-0.11,0.00,-2.06,0.00,1.21,-0.000001
81741,0,0,1.14,5.75,-0.11,0.00,4.44,0.00,1.14,0.000001
81757,0,0,0.86,5.76,-0.11,0.00,7.69,0.00,0.86,0.000001
81817,0,0,0.53,5.79,-0.13,0.00,8.31,0.00,0.53,0.000001
81848,0,0,0.45,5.79,-0.15,0.00,2.81,0.00,0.45,0.000000
81931,0,0,1.27,5.76,-0.13,0.00,-11.50,0.00,1.27,-0.000002
81981,0,0,1.58,5.75,-0.10,0.00,-5.12,0.00,1.58,-0.0000.000000
